id,title,name,dialog,select_text
1,1海底の龍宮,イブ,この砂浜、あの宝の地図が示す海域と\nまったく同じだな……龍宮の秘宝も、\nもしかしたら本当に存在するのかも……！,
2,,イブ,学園に潜入して、思わぬ収穫を得たな……\n伝説の秘宝を手に入れられたら、,
3,,イブ,私の理想を叶えるための資金の足しになるぞ……\n海底の龍宮、必ず見つけ出してやる！,
4,,イブ,でも秘宝を守る龍もいると伝承にあったし、\nたとえ倒せたとしても、\n宝を一人で運び出すのはな……,
5,,孟獲,この辺に無料の焼肉食べ放題があるって\n聞いたぞ！店はどこだ！？,
6,,孟獲,ん？おお！？\n今日のイブの服、なんだかかっこいいぞ！,
7,,イブ,（お？ちょうどいいところに……\nしかも力強くて、扱いやすい子……）,
8,,イブ,この服が気に入ったのなら、\n良ければ少し手伝ってくれないか？\nお礼にこの服を一式プレゼントしよう、どうだ？,
9,,孟獲,ホントッ！？\nあっ、でも、やっぱ焼肉の方が大事だからいいや！\n早く行かないと、劉禅に全部食べられちゃう！,
10,,イブ,ならばこうしよう。服だけでなく、\n私が焼肉を奢る。勿論、食べ放題だ。,
11,,孟獲,食べ放題！？\n劉禅と奪い合いしなくてもいいの！？,
12,,イブ,あぁ、全部キミが食べていいぞ。\n（財宝さえ手に入れば、これぐらいの出費、\nどうってことないしな。）,
13,,孟獲,よし、手伝うよ！約束だからな！,
14,,イブ,やった……！本当に財宝があったぞ！\n……龍はいなかったが、むしろ都合が良い！,
15,,イブ,さぁ孟獲、ここにある物を船に運んでくれ。\n学園に戻ったら、洋服に焼肉だ！,
16,,孟獲,わーい！任せて！こんなの簡単だよ！,
17,,イブ,ふふっ、良い子だ……財宝を見ても\n妙な企みもせず、疑いもしない……\nまるで利口な飼い犬だな。,
18,,孟獲,よいっしょ……よいっしょっと……\nふぅ、疲れた！あとでたくさん食べるぞ！,
19,,イブ,ああ、お利口な犬には褒美を与えよう。,
20,,孟獲,ん……イヌ？,
21,,龍,ガァアアアア！,
22,,孟獲,ん？なんの音だ？……分かった！いびきだな！\nあたしもお肉いっぱい食べたあとって、\nすっごく眠くなるもんね～。,
23,,イブ,おい、静かに……これは龍の声だ。\nさっさとここから離れるぞ……,
24,,孟獲,やっきにく～♪やっきにく～♪,
25,,イブ,しーっ……まだ仕事は終わってないぞ。\nまずここを拠点にだな……,
26,,孟獲,えぇええー、お腹空いたー！\n焼肉！にくぅううう！,
27,,イブ,指示を守れない犬は、\nきつくしつけないとな……！（圧）,
28,,孟獲,きゃいん！？,
29,,イブ,おや、驚かせてしまったか？ごめんな、\n良い子にしていればこんなことはしないさ。\n今はもう少し、ガマンできるかな？,
30,,孟獲,ひゃい……（涙目）,
31,,,涙目の孟獲は、宝が置かれている船倉に\n引きこもった。,
32,,孟獲,むぅ……お腹空いた！非常食のお肉を持って\nきておいて正解だったな！あむあむ……,
33,,孟獲,イブは嘘つきだから、お肉分けてあげない！\nうぅ……でも足りないよ……！,
34,,,そう言いながら、孟獲は持っていた大きな骨を\n八つ当たりで投げ捨てた――ドンッ！,
35,,イブ,何の音だ……！？何かあったのか！？,
36,,孟獲,な、なんでもないよ！,
37,,孟獲,やばい！やばいよ……壁に大きな穴が……\nなんとかごまかさないと……,
38,,孟獲,あっ、ここにあるキラキラで\n穴を塞いじゃおうっと！,
39,2宮殿の主人,ロランヴィア,ふぁ……,
40,,？？？,どうだヴィア？ここはいい寝床だろ？,
41,,ロランヴィア,ん……？,
