id,title,name,dialog,select_text
1,パーティーナイト,,幽夢学園には、創立から100年以上の歴史があり、\nその間に学園のメンバーも着実に増えた。,
2,,,特に近年はメンバーの増加が顕著で、\n学園の力も順調に成長していた。,
3,,,コンコン！,
4,,千鶴子,だ〜れ？,
5,,*,千鶴子ちゃん、僕だよ！\n今日は学園祭だってこと、忘れてないよね？,
6,,千鶴子,やっと来たね、先輩！\nチヅはもうとっくに準備万端で、\n先輩のことを待ってたんだよ！,
7,,千鶴子,もうちょっと待っても来なかったら、\n一人で出かけちゃうところだったよ！,
8,,*,いや～、大事な日だから何着ようか迷っちゃって。,
9,,千鶴子,い～っぱい考えた結果、今着てるのにしたの？,
10,,*,へへ、そうだよ。どう？,
11,,千鶴子,えっと、うん……いいんじゃない……？,
12,,*,何その歯切れの悪さ？,
13,,千鶴子,あはは……まぁ、先輩が気に入っているなら\nいいんじゃない？いいから早く行こうよ～！,
14,,*,もう、調子いいんだから……はいはい。,
15,,,そんなこんなで僕と千鶴子ちゃんは二人で会場へ。\nすると、会場の門の近くで\nプロメテウスとセルコッテに会った。,
16,,セルコッテ,……,
17,,プロメテウス,えっと、驚かせちゃいましたか……？\nすみません、恐ろしいですよね？,
18,,セルコッテ,い、いえ、こちらこそ、その……\nジロジロ見てしまって、申し訳ありませんわ……,
19,,セルコッテ,あんなに冷たい炎を見るのは初めてでつい……,
20,,プロメテウス,いえ、お気になさらずに。,
21,,セルコッテ,その、プロメテウス先生は、\nどうしてそのようなお体になったのですか？,
22,,セルコッテ,あっ、もちろん差し支えがなければで……,
23,,プロメテウス,ふふっ、別に言いにくいことではありませんよ。\nただの神罰です。,
24,,セルコッテ,えっ、神罰……？\n例え神であっても、神罰などあるのですか？,
25,,プロメテウス,神にも階級があるのです。\n私は神王様の物を盗んで使ってしまいましたので、\n当然の報いですわ。,
26,,セルコッテ,えっ、先生が盗みを……でも、先生はきっと、\n何かしらの理由があって、そうしたのですよね？,
27,,プロメテウス,……,
28,,プロメテウス,何はともあれ、神の王に逆らってしまったので……,
29,,プロメテウス,文句を言う立場にありませんわ。,
30,,*,もう！二人とも、せっかくの学園祭なのに暗いよ？\n今日ぐらい全てを忘れて楽しまないと！,
31,,セルコッテ,あっ、せ、先輩！やっと来てくれたのね……,
32,,千鶴子,プロメテウス先生、セルコッテさん、\nこんにちは！,
33,,プロメテウス,お二人とも、こんにちは。魯班さんがお待ちです。\n先輩が到着するまで開会式は始めないと言って、\n開始が少し遅れていますよ。,
34,,千鶴子,もう～っ！\n先輩が服選びでモタモタしてたせいだよ！,
35,,*,あはは、ごめんごめん。,
36,,*,でも、何でまたこんな話をしていたの？,
37,,プロメテウス,……,
38,,セルコッテ,えっと、その……\n別に暗い話がしたい訳では全然ないのよ？\nだからもう、その話は終わり！,
39,,セルコッテ,その代わりに、\n学園の昔話をしてくださいな、先輩。,
40,,*,うーん、とは言っても、創立初期の話はまだしも、\nそれより昔のこととなると、ワルキューレの皆に\n聞いた方が面白いと思うよ！,
41,,バニラ,むむ、誰かさんが噂話をしている予感なのです～。,
42,,魯班,な～にがワルキューレだ。\nようやく来たな、コノヤロウ！,
43,,バニラ,それじゃあ、さっそく開会式を始めちゃいますか？,
44,チヅは酒が飲みたい！,魯班,コホン、テステス……,
45,,魯班,皆の者！今日は学園のめでたい日だ！,
46,,魯班,今年は皆を労うため、亮ちゃんと色々準備したぞ！,
47,,千鶴子,先輩、魯班先輩の話が始まったよ！,
48,,魯班,パーティー会場は、\n娯楽スペースから飲食スペースまで完備！,
49,,魯班,もちろん、食べ飲み放題だ～！\nちなみに呂蒙がちょっとしたゲームを\n開催しているから、後でぜひ見てくるといい！,
50,,*,へぇ、呂蒙も出し物をしたんだ。\n後で見てこようっと。,
51,,千鶴子,先輩が把握してないのはどうかと思うよ。,
52,,*,準備中は色々忙しかったんだって！,
53,,魯班,飲み物はヘルメスが用意してくれたぞ。\n食べ物担当はもちろん張飛だ！,
54,,魯班,さあさあ皆！\n満足するまで盛大に飲み食いをするがいい！,
55,,諸葛亮,お、おい！食べ飲み放題は聞いていないぞ？\n下手すると、学園の経済が傾くぞ！？,
56,,魯班,まあまあ、細かいことは気にせず、\n盛大に楽しんでくれよ！,
57,,千鶴子,わ、お酒も飲めるの！？,
58,,*,いやいやいや、千鶴子ちゃんにはまだ早いよ。,
59,,*,お酒なんて飲まれたら、\n僕は泉恵おばあちゃんに顔向けできないよ……,
60,,千鶴子,大丈夫だよ、先輩！チヅは酒豪だって、\n泉恵おばあちゃん言ってたもん！,
61,,*,えっ？いやいやいや、何かの間違いだろ？\n間違いだと言ってくれよ！？,
62,,千鶴子,さては先輩、信じてないでしょ？\nヘルメスさん！いつものあれをお願い！,
63,,ヘルメス,はいよ、いつものあれだね。,
64,,千鶴子,あっ、今日は蜂蜜多めにお願いね！,
65,,*,えっ？蜂蜜？,
66,,千鶴子,そうだよ！先輩は飲んだことないの？\n甘酒に蜂蜜入れるとすごく美味しいんだよ！,
67,,*,あぁ……お酒って、甘酒のことね……,
68,,千鶴子,ん？それ以外に何があるの？\nねぇ、どうして笑ってるの？,
69,,*,いや、うん、甘酒は美味しいよねー。,
70,,ヘルメス,はははっ。まあ、めでたい日なわけだし、\n酒糠で作ったやつ試してみるか？,
71,,*,おいおいおい、冗談でもそんなこと\n言っちゃダメだからね？,
72,,千鶴子,ええー、どんな味か気になるのに！\nせっかくお祝いなんだし、何か特別な物はないの？,
73,,ヘルメス,そうだなぁ……それじゃあ、桜味のはどうだ？,
74,,千鶴子,桜味！？何それ、飲んでみたい！,
75,,ヘルメス,よし、では最初のお客さんには\n特別にいっぱいサービスしてあげよう！,
76,,ヘルメス,ほら、グイッと！どうだ、結構イケるだろう？,
77,,千鶴子,おおおお、初めて飲んだけど、\nすごく美味しいね！ヘルメスさんすごい！,
78,,千鶴子,あぁ、もうなくなっちゃった……\nもう一杯ちょうだ～い。,
79,,ヘルメス,ははっ、いいぞ。いくらでも飲みたまえ！,
80,,千鶴子,この匂い……春の神社を思い出すわ～。,
81,,ヘルメス,そうか、好きなだけ飲んでいきな。,
82,神の威厳？,ヘルメス,なぁ、神社で思い出したんだが、\nあそこに祀ってる神について、\n詳しく教えてくれないか？,
83,,千鶴子,御晷ノ炎(みひかげのほむら)大神様に、\nヘルメスさんも興味があるの？\nうーん、詳しく話したいところだけど……,
84,,千鶴子,御晷ノ炎大神様について話すには、\n最低三日は必要だなあ……一言で言うなら、\n鶴華に住む人々の心の拠り所、かな！,
85,,千鶴子,神様がいたからこそ、\nチヅたちは無事に生きてこれたんだ～！,
86,,ヘルメス,ほぅ……ではその神様の為なら、\n命を賭けても良いということかい？,
87,,千鶴子,あはは、チヅたちの命なんて、\n御晷ノ炎大神様には必要ないよ～。,
