id,desc
1,鶴華神宮今シーズンの限定任務をクリア
2,イベント期間中、夢の塵埃を累計5000個消費
3,イベント期間中、夢の塵埃を累計15000個消費
4,イベント期間中、夢の塵埃を累計30000個消費
5,イベント期間中、夢のお守りを累計100個消費
6,イベント期間中、夢のお守りを累計200個消費
7,イベント期間中、夢のお守りを累計400個消費
8,イベント期間中、風鈴を累計20回強化
9,イベント期間中、風鈴を累計50回強化
10,イベント期間中、風鈴を1回開放、または覚醒
11,イベント期間中、鶴の翡翠を累計30個使用
12,イベント期間中、鶴の黄翡翠を累計60個使用
13,イベント期間中、鶴の翡翠を累計100個使用
14,イベント期間中、鶴の翡翠を累計150個使用
15,イベント期間中、鶴の黄翡翠を累計25個使用
16,イベント期間中、鶴の黄翡翠を累計50個使用
17,イベント期間中、鶴の黄翡翠を累計75個使用
18,イベント期間中、鶴の黄翡翠を累計100個使用
19,イベント期間中、鶴の黄翡翠を累計200個使用
20,イベント期間中、鶴の黄翡翠を累計350個使用
21,イベント期間中、鶴の黄翡翠を累計500個使用
