id,desc
1,Upgrade 1 Girl to Lvl-10
2,Acquire 1 5-star Girl
3,Transfer 1 Girl
4,Obtain 1000 Coins from Campaign Loot
5,Purchase 2 times in Market
6,Upgrade 1 Girl to Lvl-30
7,Equip 1 Girl with 4 pieces of Gears that is at Blue quality or above
8,Pass Stage 1-12 in Campaign
9,Complete a battle in Campaign or Junior Varsity with 6 Girls in your team
10,Consume 3 Slot Tickets
11,Summon 1 5-star Girl with Shards
12,Activate a Crystal
13,Draw from Adv. Capsule 2 times
14,Obtain 5000 Coins from Campaign Loot
15,Pass Stage 10 in Tests
16,Pass Stage 2-10 in Campaign
17,Graduate 1 Girl to 5-star
18,Upgrade a Girl to Lvl-60
19,Purchase 3 times in Market
20,Craft 1 Gear in Forge
21,Have 5 players in your Friendlist
22,Draw from Adv. Capsule 10 times
23,"Win 3 Battles in Junior Varsity, Varsity or Ultimate League"
24,Pass Stage 4-5 in Campaign
25,Create or Join a Guild
26,Upgrade a Girl to Lvl-100
27,Consume 1 Seal
28,Consume 1 Plain Button or Fancy Button
29,Upgrade a Technology in Guild-Lab to Lvl-10
30,Finish 1 4-Star (or above) Internship Quest
31,Pass Stage 50 in Tests
32,Pass Stage 5-10 in Campaign
33,Upgrade 3 Girls to Lvl-100
34,Obtain 10000 Coins from Dorm
35,Exchange 1 Girl
36,Pass Stage 7-10 in Campaign
37,Acquire a 6-star Girl
38,Obtain 5000 Coins from Echoes of Time Observation
39,Upgrade 1 Girl to Lvl-140
40,Reach Player Level 44
41,Complete 1 battle in Sanctuary
42,Upgrade 4 Girls to Lvl-100
43,Pass Stage 100 in Tests
44,Pass Stage 9-10 in Campaign
45,Upgrade 2 Technologies in Guild-Lab to Lvl-10
46,Upgrade a Crystal to 1-star Yellow Crystal
47,Pass Stage 135 in Tests
48,Pass Stage 3 of a Character Challenge
49,Consume 5 Plain Buttons or Fancy Buttons in total
50,Finish 1 5-Star (or above) Internship Quest
51,"Win 10 Battles in Junior Varsity, Varsity or Ultimate League"
52,Pass Stage 11-10 in Campaign
53,Equip an Antique that is of Blue quality or above
54,Explore 1 time in Excursion
55,Tame 1 Servant
56,Pass Stage 13-10 in Campaign
57,Reach Player Level 58
58,Upgrade a Servant Aura to Lvl-5
59,Upgrade a Crystal to 1-star Rune Crystal
60,Obtain 300000 Coins from Campaign Loot
