id,name,desc
1011001,如刃利齿,魔兽上阵，对应队伍生命增加523，攻击增加38
1011002,如刃利齿,魔兽上阵，对应队伍生命增加1046，攻击增加77
1011003,如刃利齿,魔兽上阵，对应队伍生命增加1570，攻击增加115
1011004,如刃利齿,魔兽上阵，对应队伍生命增加2093，攻击增加154
1011005,如刃利齿,魔兽上阵，对应队伍生命增加2616，攻击增加192
1011006,如刃利齿,魔兽上阵，对应队伍生命增加3139，攻击增加230
1011007,如刃利齿,魔兽上阵，对应队伍生命增加3663，攻击增加269
1011008,如刃利齿,魔兽上阵，对应队伍生命增加4186，攻击增加307
1011009,如刃利齿,魔兽上阵，对应队伍生命增加4709，攻击增加346
1011010,如刃利齿,魔兽上阵，对应队伍生命增加5232，攻击增加384
1011011,如刃利齿,魔兽上阵，对应队伍生命增加5755，攻击增加423
1011012,如刃利齿,魔兽上阵，对应队伍生命增加6279，攻击增加461
1011013,如刃利齿,魔兽上阵，对应队伍生命增加6802，攻击增加499
1011014,如刃利齿,魔兽上阵，对应队伍生命增加7325，攻击增加538
1011015,如刃利齿,魔兽上阵，对应队伍生命增加7848，攻击增加576
1011016,如刃利齿,魔兽上阵，对应队伍生命增加8371，攻击增加615
1011017,如刃利齿,魔兽上阵，对应队伍生命增加8895，攻击增加653
1011018,如刃利齿,魔兽上阵，对应队伍生命增加9418，攻击增加691
1011019,如刃利齿,魔兽上阵，对应队伍生命增加9941，攻击增加730
1011020,如刃利齿,魔兽上阵，对应队伍生命增加10464，攻击增加768
1011021,如刃利齿,魔兽上阵，对应队伍生命增加10988，攻击增加807
1011022,如刃利齿,魔兽上阵，对应队伍生命增加11511，攻击增加845
1011023,如刃利齿,魔兽上阵，对应队伍生命增加12034，攻击增加883
1011024,如刃利齿,魔兽上阵，对应队伍生命增加12557，攻击增加922
1011025,如刃利齿,魔兽上阵，对应队伍生命增加13080，攻击增加960
1011026,如刃利齿,魔兽上阵，对应队伍生命增加13604，攻击增加999
1011027,如刃利齿,魔兽上阵，对应队伍生命增加14127，攻击增加1037
1011028,如刃利齿,魔兽上阵，对应队伍生命增加14650，攻击增加1076
1011029,如刃利齿,魔兽上阵，对应队伍生命增加15173，攻击增加1114
1011030,如刃利齿,魔兽上阵，对应队伍生命增加15855，攻击增加1164
1012001,吞天蔽日,魔兽上阵，对应队伍生命增加1046，攻击增加69，破甲增加2%
1012002,吞天蔽日,魔兽上阵，对应队伍生命增加2093，攻击增加138，破甲增加2%
1012003,吞天蔽日,魔兽上阵，对应队伍生命增加3139，攻击增加207，破甲增加2%
1012004,吞天蔽日,魔兽上阵，对应队伍生命增加4186，攻击增加277，破甲增加4%
1012005,吞天蔽日,魔兽上阵，对应队伍生命增加5232，攻击增加346，破甲增加4%
1012006,吞天蔽日,魔兽上阵，对应队伍生命增加6279，攻击增加415，破甲增加4%
1012007,吞天蔽日,魔兽上阵，对应队伍生命增加7325，攻击增加484，破甲增加6%
1012008,吞天蔽日,魔兽上阵，对应队伍生命增加8371，攻击增加553，破甲增加6%
1012009,吞天蔽日,魔兽上阵，对应队伍生命增加9418，攻击增加622，破甲增加6%
1012010,吞天蔽日,魔兽上阵，对应队伍生命增加10464，攻击增加691，破甲增加8%
1012011,吞天蔽日,魔兽上阵，对应队伍生命增加11511，攻击增加760，破甲增加8%
