id,name,desc
1100100,普攻,普攻
1100200,普攻,普攻
1100300,普攻,普攻
1200100,普攻,普攻
1200200,普攻,普攻
1200300,普攻,普攻
1300100,普攻,普攻
1300200,普攻,普攻
1300300,普攻,普攻
1400100,普攻,普攻
1400200,普攻,普攻
1400300,普攻,普攻
2100100,普攻,普攻
2100200,普攻,普攻
2100300,普攻,普攻
2100400,普攻,普攻
2200100,普攻,普攻
2200200,普攻,普攻
2200300,普攻,普攻
2200400,普攻,普攻
2300100,普攻,普攻
2300200,普攻,普攻
2300300,普攻,普攻
2300400,普攻,普攻
2400100,普攻,普攻
2400200,普攻,普攻
2400300,普攻,普攻
2400400,普攻,普攻
3100100,普攻,普攻
3100200,普攻,普攻
3100300,普攻,普攻
3100400,普攻,普攻
3100500,普攻,普攻
3200100,普攻,普攻
3200200,普攻,普攻
3200300,普攻,普攻
3200400,普攻,普攻
3200500,普攻,普攻
3300100,普攻,普攻
3300200,普攻,普攻
3300300,普攻,普攻
3300400,普攻,普攻
3300500,普攻,普攻
3400100,普攻,普攻
3400200,普攻,普攻
3400300,普攻,普攻
3400400,普攻,普攻
3400500,普攻,普攻
3500100,普攻,普攻
3600100,普攻,普攻
4100100,普攻,普攻
4100200,普攻,普攻
4100300,普攻,普攻
4100400,普攻,普攻
4100500,普攻,普攻
4100600,普攻,普攻
4100700,普攻,普攻
4100800,普攻,普攻
4200100,普攻,普攻
4200200,普攻,普攻
4200300,普攻,普攻
4200400,普攻,普攻
4200500,普攻,普攻
4200600,普攻,普攻
4200700,普攻,普攻
4200800,普攻,普攻
4300100,普攻,普攻
4300200,普攻,普攻
4300300,普攻,普攻
4300400,普攻,普攻
4300500,普攻,普攻
4300600,普攻,普攻
4300700,普攻,普攻
4300800,普攻,普攻
4400100,普攻,普攻
4400200,普攻,普攻
4400300,普攻,普攻
4400400,普攻,普攻
4400500,普攻,普攻
4400600,普攻,普攻
4400700,普攻,普攻
4400800,普攻,普攻
4500100,普攻,普攻
4500200,普攻,普攻
4500300,普攻,普攻
4600100,普攻,普攻
4600200,普攻,普攻
4600300,普攻,普攻
5100100,普攻,普攻
5100200,普攻,普攻
5100300,普攻,普攻
5100400,普攻,普攻
5100500,普攻,普攻
5100600,普攻,普攻
5100700,普攻,普攻
5100800,普攻,普攻
5100900,普攻,普攻
5101000,普攻,普攻
5200100,普攻,普攻
5200200,普攻,普攻
5200300,普攻,普攻
5200400,普攻,普攻
5200500,普攻,普攻
5200600,普攻,普攻
5200700,普攻,普攻
5200800,普攻,普攻
5200900,普攻,普攻
5201000,普攻,普攻
5300100,普攻,普攻
5300200,普攻,普攻
5300300,普攻,普攻
5300400,普攻,普攻
5300500,普攻,普攻
5300600,普攻,普攻
5300700,普攻,普攻
5300800,普攻,普攻
5300900,普攻,普攻
5301000,普攻,普攻
5301100,普攻,普攻
5400100,普攻,普攻
5400200,普攻,普攻
5400300,普攻,普攻
5400400,普攻,普攻
5400500,普攻,普攻
5400600,普攻,普攻
5400700,普攻,普攻
5400800,普攻,普攻
5400900,普攻,普攻
5401000,普攻,普攻
5500100,普攻,普攻
5500200,普攻,普攻
5500300,普攻,普攻
5500400,普攻,普攻
5500500,普攻,普攻
5600100,普攻,普攻
5600200,普攻,普攻
5600300,普攻,普攻
5600400,普攻,普攻
11100100,普攻,普攻
11200100,普攻,普攻
11200200,普攻,普攻
11300100,普攻,普攻
12100200,普攻,普攻
12300100,普攻,普攻
12300200,普攻,普攻
12300300,普攻,普攻
13500100,普攻,普攻
13600100,普攻,普攻
14500100,普攻,普攻
14600100,普攻,普攻
54100100,普攻,普攻
54100200,普攻,普攻
54100300,普攻,普攻
54100400,普攻,普攻
54100500,普攻,普攻
54100600,普攻,普攻
54100700,普攻,普攻
54100800,普攻,普攻
54200100,普攻,普攻
54200200,普攻,普攻
54200300,普攻,普攻
54200400,普攻,普攻
54200500,普攻,普攻
54200600,普攻,普攻
54200700,普攻,普攻
54200800,普攻,普攻
54300100,普攻,普攻
54300200,普攻,普攻
54300300,普攻,普攻
54300400,普攻,普攻
54300500,普攻,普攻
54300600,普攻,普攻
54300700,普攻,普攻
54300800,普攻,普攻
54400100,普攻,普攻
54400200,普攻,普攻
54400300,普攻,普攻
54400400,普攻,普攻
54400500,普攻,普攻
54400600,普攻,普攻
54400700,普攻,普攻
54400800,普攻,普攻
54500100,普攻,普攻
54500200,普攻,普攻
54500300,普攻,普攻
54600100,普攻,普攻
54600200,普攻,普攻
54600300,普攻,普攻
65100100,普攻,普攻
65100200,普攻,普攻
65100300,普攻,普攻
65100400,普攻,普攻
65100500,普攻,普攻
65100600,普攻,普攻
65100700,普攻,普攻
65100800,普攻,普攻
65100900,普攻,普攻
65101000,普攻,普攻
65101100,普攻,普攻
65101200,普攻,普攻
65101300,普攻,普攻
65101400,普攻,普攻
65101500,普攻,普攻
65101600,普攻,普攻
65101700,普攻,普攻
65200100,普攻,普攻
65200200,普攻,普攻
65200300,普攻,普攻
65200400,普攻,普攻
65200500,普攻,普攻
65200600,普攻,普攻
65200700,普攻,普攻
65200800,普攻,普攻
65200900,普攻,普攻
65201000,普攻,普攻
65201100,普攻,普攻
65201200,普攻,普攻
65201300,普攻,普攻
65201400,普攻,普攻
65201500,普攻,普攻
65201600,普攻,普攻
65201700,普攻,普攻
65300100,普攻,普攻
65300200,普攻,普攻
65300300,普攻,普攻
65300400,普攻,普攻
65300500,普攻,普攻
65300600,普攻,普攻
65301100,普攻,普攻
65301200,普攻,普攻
65301300,普攻,普攻
65301400,普攻,普攻
65301500,普攻,普攻
65301600,普攻,普攻
65301700,普攻,普攻
65401100,普攻,普攻
65401200,普攻,普攻
65401300,普攻,普攻
65401400,普攻,普攻
65401500,普攻,普攻
65401600,普攻,普攻
65401700,普攻,普攻
65501100,普攻,普攻
65501200,普攻,普攻
65501300,普攻,普攻
65501400,普攻,普攻
65601100,普攻,普攻
65601200,普攻,普攻
65601300,普攻,普攻
65601400,普攻,普攻
75100100,普攻,普攻
75100200,普攻,普攻
75100300,普攻,普攻
75100400,普攻,普攻
75100500,普攻,普攻
75100600,普攻,普攻
75100700,普攻,普攻
75100800,普攻,普攻
75100900,普攻,普攻
75101000,普攻,普攻
75200100,普攻,普攻
75200200,普攻,普攻
75200300,普攻,普攻
75200400,普攻,普攻
75200500,普攻,普攻
75200600,普攻,普攻
75200700,普攻,普攻
75200800,普攻,普攻
75200900,普攻,普攻
75201000,普攻,普攻
75300100,普攻,普攻
75300200,普攻,普攻
75300300,普攻,普攻
75300400,普攻,普攻
75300500,普攻,普攻
75300600,普攻,普攻
75300700,普攻,普攻
75300800,普攻,普攻
75300900,普攻,普攻
75301000,普攻,普攻
75400100,普攻,普攻
75400200,普攻,普攻
75400300,普攻,普攻
75400400,普攻,普攻
75400500,普攻,普攻
75400600,普攻,普攻
75400700,普攻,普攻
75400800,普攻,普攻
75400900,普攻,普攻
75401000,普攻,普攻
75500100,普攻,普攻
75500200,普攻,普攻
75500300,普攻,普攻
75500400,普攻,普攻
75600100,普攻,普攻
75600200,普攻,普攻
75600300,普攻,普攻
