id,title,name,dialog,select_text
1,1-1a,???,Die Eröffnungsfeier startet jetzt! Willkommen alle zusammen!,
2,,???,Willkommen in der einzigartigen Yume Akademie!,
1000001,,???,Ich bin euer Senpai - |Ich bin euer Senpai - *,
3,,*,Du wirst ein neues Abenteuer mit all den Mädchen an der Yume Akademie beginnen!,
4,,*,"Die neuen Mädchen dieses Jahr sind wirklich super süß! Als herausragender Senpai des höchsten Grades, freue ich mich außerordentlich!",
5,,,"Dann wurde alles schwarz. Ich weiß nicht, wer mich angegriffen hat...",
6,,*,(fasst sich an den Kopf) Aua! Das tut weh...,
7,,Michaela,"Senpai, reiß dich zusammen.",
8,,Michaela,"Hallo, alle miteinander! Ich bin Michaela, die Studierendenvertreterin. Ich heiße euch alle an der Yume Akademie willkommen.",
9,,Michaela,Wir älteren Schülerinnen werden euch bei dem Einstieg in euer neues Leben helfen und euch Wissen und Kampftechniken beibringen.,
10,,*,"Autsch... Ach ja: Nach der Eröffnungsfeier sollen alle neuen Studierenden auf den Sportplatz gehen, um an der Prüfung zur Einteilung in die Häuser teilzunehmen. Sie entscheidet über eure zukünftige Entwicklung hier.",
11,,*,Also gut. Dann passt bitte in Zukunft aufeinander auf und lasst uns das wundervolle Leben auf dem Campus hier genießen!,
12,,,Alles wurde schwarz. Ich wurde schon wieder von irgendjemandem angegriffen...,
13,,*,"Ahh, was ist passiert...? Wo bin ich...? Bin ich....",
14,,Michaela,Bitte ignoriert diese Person....,
15,,,Viele Studierende begannen zu gehen und ein Geflüster brach aus,
16,,Aquaris,Was? Ein Test am ersten Tag?!,
17,,Aquaris,"Auch wenn ich nicht darauf vorbereitet bin, werde ich mein Bestes geben!",
18,,Aquaris,Ah... Ich habe mich verlaufen...,
19,,Aquaris,"Entschuldigung, weißt du, wie man zum Sportplatz kommt? (Tippt einem Mädchen weiter vorne auf den Rücken)",
20,,Iron Fist,Ah!!!! Fass mich nicht von hinten an!! (Schwingt ihre Armprothese herum),
21,,Aquaris,"He, was machst du da?!",
22,,Aquaris,Da drüben ist jemand! Achtung!,
23,,*,Was?! -- Ahhh!!,
24,1-2a,,Gerade jetzt——,
25,,*,"Ich weiß nicht, wie der Test zur Einteilung in die Häuser ablaufen wird... Ich sollte das wohl mal herausfinden... (Geht zur Ecke des Lehrgebäudes)",
26,,Aquaris,Da drüben ist jemand! Achtung!,
27,,*,Was——ahhh!!,
28,,Iron Fist,Ahh! (Ihre Reflexe waren schneller als ihr Verstand und sie warf die Person zu Boden).,
29,,*,"Autsch!!!... Häh? Was ist denn das Weiche hier... (Merkt, dass die Hand die Brust des jungen Mädchens berührt)",
30,,*,(Wird rot) Oh! Ent... Entschuldigung!,
31,,Iron Fist,"(Steht auf) Ah, nein, das war mein Fehler... Bist du verletzt, Senpai?",
32,,*,Mir geht es gut... (bemerkt Iron Fists Armprothese) Diese Prothese... Du bist Iron Fist. Wie fühlst du dich?,
33,,Iron Fist,"Ja, mir geht es gut... Dank der Prothese, die KongMing mir gemacht hat, kann ich mich wieder normal bewegen...",
34,,*,Gehst du jetzt auch zum Test zur Einteilung in die Häuser? Lass uns doch zusammen dorthin gehen!,
35,,Aquaris,Bitte nimm auch mich mit! Ich hab mich verlaufen!,
36,,*,"Du... Du bist aber lebhaft... Gut, lasst uns zusammen dorthin gehen!",
37,,*,"Schaut, dort ist der Sportplatz. (Zeigt auf eine Grasfläche zwischen zwei großen Lehrgebäuden) Allerdings müssen wir um das Lehrgebäude herum gehen...",
38,,Aquaris,Warum sollten wir einen solchen Umweg machen? Können wir nicht einfach die Abkkürzung hier nehmen?! (Tritt mit einem Fuß auf den Rasen),
39,,*,Hey! Komm zurück! Es ist verboten den Rasen zu betreten!,
40,,Knospe,"Ahhh!!! Du Flegel! Wie kannst du es wagen, auf meine mühselig hochgezogenen Kinderchen zu treten! Dir werde ich es zeigen!",
41,1-2b,Aquaris,Wer... Wer ist das?,
42,,*,Das ist Knospe. Der Albtraum des Gartenvereins und eine der sieben Kuriositäten auf dem Campus. Und du bist gerade auf ihre Setzlinge getreten. Das wird nicht gut ausgehen...,
43,1-2c,*,Das gibt Ärger...,
44,,Aquaris,Huh... Was ist denn mit ihr los? Ihre Brutalität ist ja furchteinflößend...,
45,,*,"Lasst uns gehen, bevor Knospe aufwacht. Los... Los... Hey!!!",
46,,*,Du machst mich noch wahnsinnig... Tritt nie wieder auf den Rasen! Hier entlang~,
47,,Aquaris,"Ja, ja... (Hihi, das macht Spaß~)",
48,1-3a,Iron Fist,Senpai! Dieser Einteilungstest... Was genau ist das?,
49,,Iron Fist,"KongMing hat mir heute Morgen eine Nachricht hinterlassen, dass ich zu dem Test gehen soll, aber sie hat mir nicht gesagt, um was es in dem Test geht...",
50,,*,"Bei dem Einteilungstest werdet ihr, je nach euren Fähigkeiten, in verschiedene Häuser eingeteilt.",
51,,*,"Häuser, auch Fraktionen genannt, entscheiden darüber, welche Rolle du in der Akademie einnehmen wirst, Iron Fist.",
52,,*,"Erst wenn du von der Akademie anerkannt und einem Haus zugeteilt wurdest, wirst du vollständig in die Akademie aufgenommen.",
53,,Iron Fist,Oh....,
54,,Aquaris,Also... Ist es wie bei einem Kostümball? Oder wie wenn man sich vor einem Auftritt schick macht?,
55,,*,"Hahaha, so kannst du es natürlich auch sehen.",
56,,*,Immerhin ist das hier die Yume Akademie... Hier ist nichts unmöglich...,
57,,Aquaris,"Aber Senpai... Reichen sechs Häuser wirklich aus, um alle aus allen Fraktionen aufzunehmen?",
58,,Aquaris,Wer weiß.... Vielleicht bin ich ja ein Minotaurus?,
59,,*,"Hmm... Wir hatten noch nie einen Minotaurus auf dem Campus... Aber wenn du ein Minotaurus bist, dann...",
60,,*,"Vielleicht hast du ja morgen Hörner und Hufe, wenn du aufwachst.",
61,,Iron Fist,Haha...,
62,,Aquaris,"Hahaha, ich will aber keine Hufe~",
63,,*,Ah! Da vorne wird der Test zur Einteilung in die Häuser stattfinden~,
64,,*,"Bereitet euch gut vor! Die älteren Studierenden, die die Tests durchführen und überwachen, werden kein Mitleid mit euch haben...",
65,,Aquaris,"Ist das... Das Haus der Menschen? ... Oh? Sieht aus, als wenn da jemand vom Himmel herabfällt....",
66,,,Ein Schatten ist vom Himmel herabgestürzt und heftig in den Boden eingeschlagen.,
67,,Iron Fist,Wow!,
68,,Quinie,Ich... werde sterben... Was ist das denn für ein Moster... (Fällt in Ohnmacht),
69,,Historia,Wir brauchen keine Faulenzer in unserem Haus!,
70,,Aquaris,Sie... Sie ist wirklich angsteinflößend...,
71,,*,"Nun, das ist die Person, die für den Eingangstest des Hauses der Menschen verantwortlich ist...",
72,,*,"Historia, du siehst gut aus dieses Jahr!",
73,,Historia,(Bemerkt Aquaris) Also? Bist du die Nächste?,
74,,Aquaris,M-oooment.....,
75,,Historia,"In einem echten Kampf wird auch niemand warten, bis du dich vorbereitet hast! Wir fangen jetzt an!",
76,1-3c,Historia,"Häh, bist du blöd?! Wie kannst du da einfach nur so stehen bleiben? Wenn ich nicht in letzter Sekunde zurückgezogen hätte, dann dürftest du jetzt 'nen halben Monat auf der Krankenstation verbringen.",
77,,Historia,"Aber... Mutig bist du schon. Du bist Aquaris, oder? Herzlichen Glückwunsch! Du hast die Prüfung bestanden! Willkommen im Haus der Menschen!",
78,,Historia,"Unser Haus steht für Moral und Kampfkunst. Wenn du dich für uns entscheidest, heißen wir dich herzlich willkommen, Aquaris.",
79,,Aquaris,Ich war total unterlegen... Wie kann ich nur so schwach sein... Ich muss in Zukunft wohl mehr Spezialtraining machen...,
80,,Iron Fist,... Wirklich... furchterregend....,
81,,*,"(Iron Fist... Als sie gerade neu zur Yume Akademie kam, fehlte ihr ein Arm und ihr Körper war äußerst schwach...)",
82,,*,"(Obwohl sie sich mittlerweile erhohlt und eine kampffähige Armprothese bekommen hat, so hindert ihr ängstlicher Charakter sie daran, ihr volles Potential auszuschöpfen...)",
83,,*,"(Als Senpai ist es meine Verpflichtung, ihr zu helfen.)",
84,1-4a,*,"Hier findet die Aufnahmeprüfung des Hauses der Monster statt. Iron Fist, ich empfehle dir, daran teilzunehmen.",
85,,Odanna,Ha! Schon wieder eine besiegt! Und sowas möchte dem Haus der Monster beitreten? Dass ich nicht lache...,
86,,Odanna,Nächster!,
87,,Iron Fist,Muss ich auch gegen jemand so starkes kämpfen? Ich... Ich habe Angst...,
88,,Aquaris,"Mach dir keine Sorgen! Als ich letztens mit dir gekämpft habe, habe ich gemerkt, dass du sehr stark bist!",
89,,Iron Fist,Aber...,
90,,*,"Es ist nur das Phantom deiner Vergangenheit, das dich zurückhält. Hier an der Yume Akademie fängt dein neues Leben an! Lass dich von nichts mehr aus deiner Vergangenheit aufhalten!",
91,,*,"Außerdem erhofft sich sicherlich auch KongMing, dass du diesen Schritt wagst.",
92,,Iron Fist,KongMing...,
93,,Iron Fist,"Okay, ich werde es versuchen...",
94,,Aquaris,Auf geht's! Du schaffst das!,
95,,Odanna,Das nenne ich Kampfgeist! Die Studierenden des Hauses der Monster müssen ihren eigenen Weg finden!,
96,,Odanna,"Na dann, zeigt mir mal was ihr könnt!",
97,1-4c,Odanna,Sehr interessant... Bis zum nächsten Mal.,
98,,Aquaris,"Klasse! Wie erwartet warst du sehr stark, Iron Fist! Herzlichen Glückwunsch!",
99,,Iron Fist,"Ich... Ich habe immer noch Angst... Aber immer wenn ich an KongMing denke, kann ich mich ein bisschen entspannen...",
100,,*,(Das Haus der Monster strebt nach Freiheit und Unabhängigkeit.),
101,,*,"(Iron Fist, ich hoffe... Du kannst in dieser Akademie zu einer eigenständigen Person heranwachsen... Ich glaube an dich.)",
102,1-5a,Aquaris,"Ist das hier die Aufnahmeprüfung für das Haus der Engel? Oh, ist die ältere Studentin dort diejenige, die bei der Willkommensfeier eine Rede gehalten hat...?",
103,,*,Das ist Michaela. Sie ist für die Prüfung des Hauses der Engel zuständig.,
104,,Michaela,"Die Grundelemente des Hauses der Engel sind das Licht, das Göttliche, die Gerechtigkeit und die Güte.",
105,,Michaela,Schau dir unsere weißen Federflügel an. Sie sind das strahlende Symbol der Engel. Unter dem wachsamen Auge des Herrn kämpfen wir für die Schwachen und verbreiten die gute Botschaft!,
106,,Michaela,Komm und verbreite das Licht des Herrn!,
107,,Aquaris,Sie ist wirklich umwerfend...,
108,,Iron Fist,"(Sie ist wirklich bezaubernd, genau wie KongMing... Kann auch jemand wie ich eines Tages so strahlen wie sie...?)",
109,,*,"Ja, das stimmt. Michaela und ihre Freundin Lucifer sind die Stars der Yume Akademie!",
110,1-6a,KongMing,"Du bist aber spät. Jetzt hast du bereits die Menschen, Monster und Engel gesehen. Jetzt bin ich wohl dran.",
111,,*,Das war aber eine beeindruckende Schlussfolgerung...,
112,,Iron Fist,"Ahh, KongMing...",
113,,Aquaris,"Iron Fist... Du veränderst dich ja total, wenn du KongMing siehst...",
114,,Knospe,Warte! Ich bin die Nächste! Nimm das!,
115,,Aquaris,"Ah, das ist die mit den Pflanzen von gerade... Ich verstecke mich wohl besser. Nicht, dass sie mich noch erkennt...",
116,1-6c,Knospe,Wow... Sie ist echt stark...,
117,,*,"Sie ist nicht nur schlau, sondern auch eine ausgezeichnete Kämpferin...",
118,,KongMing,Das Haus der Feen ist nur für die ganz Schlauen!,
119,,Aquaris,Häh? Warum schaust du jetzt mich dabei an?,
120,,KongMing,"Übrigens, Iron Fist, ich glaube, dass du gut in das Haus der Monster passen würdest.",
121,,Iron Fist,Ja... Das denke ich auch.,
122,,*,"Treffe deine Entscheidung nicht zu voreilig. Es gibt noch zwei andere Häuser, die du noch gar nicht gesehen hast. Gehen wir!",
123,1-7a,*,Hier ist der Prüfungsort des Hauses der Dämonen. Die Studierenden hier haben alle ein wenig dämonische Veranlagungen in sich.,
124,,Iron Fist,Die Atmosphäre ist echt angsteinflößend...,
125,,*,Die Prüferin des Hauses der Dämonen ist ein gefallener Engel.,
126,,Aquaris,Häh? Kein Dämon? Und was ist denn ein gefallener Engel?,
127,,Lucifer,Noch angsteinflößender als jeder Dämon!,
128,,Iron Fist,Ohje! Das klingt schrecklich!,
129,,Lucifer,Hahaha... Wirklich süß.,
130,,Lucifer,Bist du hier für den Test des Hauses der Dämonen? Dann komm her und mach dich bereit...,
131,,Lucifer,"... Mach dich bereit, die Kräfte der Tiefe zu spüren!",
132,,,Mit schwarzen Flügeln und einem dunklen Federkleid gleitet sie über den Himmel,
133,1-7c,Lucifer,Komm schon! Steh auf! Setz deinen sinnlosen Widerstand fort!!,
134,,Lucifer,Eure Seelen werden das schönste Schmuckstück an meinem Thron sein....,
135,,*,Lucifer... Es reicht...,
136,,Lucifer,Oh!?,
137,,Lucifer,"Ohje, da hab ich mal wieder die Kontrolle verloren... Hahahaha...",
138,,Lucifer,"Tut mir leid. Hoffe, ich habe euch nicht zu sehr erschreckt.",
139,,Lucifer,Der Test ist vorbei. Wir sehen uns!,
140,,Iron Fist,"Ohje, Senpai.... Lass uns lieber schnell gehen... Wenn sie eines Tages plötzlich hinter mir auftauchen sollte, dann werde ich vor Schreck bestimmt tot umfallen...",
141,1-8a,Aquaris,Huh? Sind wir nicht gerade an diesem Ort vorbeigekommen?... Das Haus der Geister hat seinen Ruf wirklich verdient.,
142,,*,"Darin sind sie gut. Sie sind eine Gruppe von Geistern, die sich in der Dunkelheit verstecken und von dort die Welt ausspionieren...",
143,,*,Die Prüferin des Geister Hauses ist ein Vampir. Du solltest besser vorsichtig sein...,
144,,*,Vielleicht... Taucht sie ja plötzlich direkt hinter dir auf!!,
145,,Iron Fist,Ahhh! Ich hab solche Angst!,
146,,Aquaris,"Senpai, dieser Vampir, von dem du gesprochen hast... Ist das etwa das Mädchen, das da in aller Ruhe Tee trinkt?",
147,,*,"Äh... Dracula, ist es überhaupt gut für dich, so draußen an der Sonne zu sein?",
148,,*,"Damit ruinierst du nicht nur den Ruf deines Hauses, sondern den aller Vampire...",
149,,Dracula,"Und noch so eine minderwertige Kreatur, die denkt, dass sie alles weiß... Pff, warum bin ausgerechnet ich für diese Prüfung verantwortlich?",
150,,Dracula,"Mich interessieren weder die Sonnenstrahlen noch die neuen Studierenden. Ich bin schließlich die Königin der Vampire... Also gut, dann mal los, ihr Versager.",
151,1-8c,Dracula,"Okay, das reicht für heute. Ich möchte wieder in Ruhe meinen Tee genießen. Los, verschwindet! Nichtsnutzige Kreaturen...",
152,,*,Das ist kein Tee... Das ist Blut mit Teegeschmack...,
153,,*,"(Dracula: Die mysteriöse Königin der Vampire, erklärte sich erst bereit, sich dem Campus anzuschließen, nachdem die Akademie zustimmte, sie mit künstlichem Blut zu versorgen...)",
154,,*,(Aber... Sie ist wirklich arrogant.),
155,,Dracula,"Du... Wenn du es noch mal wagen solltest so frech zu sein, dann werde ich dir dein gesamtes Blut aussaugen! Geht ganz schnell!",
156,,Iron Fist,"Ohje, Senpai.... Lass uns lieber schnell gehen... Wenn sie eines Tages plötzlich hinter mir auftauchen sollte, dann werde ich vor Schreck bestimmt tot umfallen...",
157,,*,Jetzt habt ihr alle Häuser gesehen... Habt ihr euch schon entschieden?,
158,,Aquaris,"Ich schließe mich dem Haus der Feen an! Ich werde beweisen, dass KongMing sich in mir irrt!",
159,,Iron Fist,"Emmm, ich denke, dass ich in das Haus der Monster gehen werde. Das hat auch KongMing mir empfohlen...",
160,,*,"Es sieht so aus, als hätten alle eine Entscheidung getroffen... Nachdem ihr alle Formalien erledigt habt, geht ihr bitte in den Bankettsaal. Dort wird es ein exzellentes Essen geben!",
161,,Iron Fist,"Senpai, danke für deine Hilfe heute...",
162,,*,"Es ist mir ein Vergnügen... Als älterer Student ist es meine Verantwortung, den jüngeren zu helfen.",
163,,*,(Aber... Manchmal bin ich auch ein bisschen überfürsorglich... Liegt das nur an meinem Verantwortungsbewusstsein? Oder...),
164,1-9a,*,Oh man... Ich habe wirklich einen Riesenhunger jetzt!,
165,,*,Äh? Was ist das für ein Durcheinander? Ist etwas passiert?,
166,,Quinie,All --- die --- leckeren --- Speisen --- sind --- MEIN ---,
167,,Quinie,Das hier esst ihr bestimmt nicht!!!,
168,,Iron Fist,"Ähm, nein....",
169,,Quinie,Dann ist das meins! Und das! Und das!,
170,,*,"Das ist doch der Neuling, der gerade von Historia ins Krankenzimmer befördert wurde...",
171,1-9c,Quinie,Ich... Ich kann immer noch essen... Ich bin immer noch nicht satt...,
172,,*,Endlich in Ruhe essen... Hmm? Noch ein Getümmel? Das kann doch nicht wahr sein!,
173,1-10a,Zwerga,Ahhh!!!,
174,,*,Also bei manchen Studierenden hat man wirklich ein komisches Gefühl...,
175,,Quinie,Schau! Die sind ja noch schlimmer als ich!,
176,,*,"Irgendwas stimmt da nicht! Schnell, helft ihnen!",
177,,Handana,Hilfe!!!,
178,,,"Die Neulinge flohen in alle Richtungen davon, als Pann inmitten von ihnen aufstieg und begann mit Attacken um sich zu werfen",
179,,Pann,"Ah, noch mehr Spielzeuge~",
180,,Zwerga,Ahhh! Komm bloß nicht näher!,
181,,*,(Spuren von Chaos festgestellt----),
182,,*,Was? Wer? Wer spricht da in meinem Kopf?,
183,,*,(Reinigung startet--),
184,,*,Was.... Mein Körper.... Ahhh... Mein Körper bewegt sich von selbst...,
185,,Pann,Du siehst ganz anders aus als die anderen Spielzeuge? Macht nichts... Komm her und spiel mit mir!,
186,,Aquaris,"Senpai, was ist los? Senpai!",
187,1-10c,*,(Die Spuren von Chaos sind noch nicht vollständig entfernt worden... Aber die Gefahr ist beseitigt. Mission erfüllt.),
188,,*,(Was... Was war das?),
189,,*,(Was habe ich nur getan?),
190,2-1a,*,"(37... 38... 39. Ah, hier ist es.)",
191,,*,"Iron Fist, wenn du nicht bald losgehst, kommst du zu spät.",
192,,,"Ich klopfte an die Tür und stellte fest, dass sie offen war. Also ging ich hinein.",
193,,Cayla,Hee?,
194,,*,！？,
195,,Cayla,Ahhh---,
196,,,"Als ich bemerkte, dass ich mich in der Tür geirrt hatte, schloss ich diese hastig wieder zu und lief weg.",
197,,*,(Was... Was ist los? Habe ich mich etwa...),
198,,*,"(Raum 1239. Und das ist Raum 1239. Stimmt das also nicht, was hier auf dem Zettel steht? Das kann doch nicht sein...)",
199,,Odanna,Achje...,
200,,Odanna,Perversling... Läuft einfach so in das Wohnheim der Mädchen...,
201,,Odanna,So etwas habe ich schon lange nicht mehr erlebt.,
202,,*,"Ich bin kein Perversling, ich...",
203,,Odanna,"... Pff, gib es einfach zu.",
204,,Odanna,"Niemand wird dir jetzt noch helfen, Perversling.",
205,,*,Das ist alles ein großes Missverständnis. Ich kann das erklären...,
206,,Odanna,"Erklär was du willst. Aber wenn du eines der Mädchen schikanieren willst, musst du erst an mir vorbei!!",
207,,Odanna,Erstmal werde ich dir eine Lektion erteilen und dann kannst du alles erklären!,
208,2-1b,Iron Fist,Senpai? Du bist es wirklich...,
209,,Iron Fist,Was... Was machst du hier?,
210,,*,Emm... Iron Fist?,
211,,*,Wo kommst du denn jetzt auf einmal her?,
212,,Odanna,Was machen wir jetzt mit dem Perversling?,
213,2-1c,Iron Fist,"Senpai, ich hätte nie von dir gedacht, dass du ein Perversling bist...",
214,,*,Das bin ich nicht!!!,
215,,*,"KongMing hat mir diesen Zettel hier gegeben. Bitte, ich bin nur gekommen, um Iron Fist abzuholen.",
216,,Iron Fist,"KongMing hat mir auch eine Notiz hinterlassen und mich hierher geschickt, um dir zu helfen.",
217,,Iron Fist,"Auch wenn ich ein bisschen verwirrt bin, helfe ich dir...",
218,,*,…………………………,
219,,Odanna,Hahahaha!! Das ist eine verdammt gute Erklärung...,
220,,Odanna,"Iron Fist, solltest du zu dieser Zeit nicht schon im Unterricht sein?",
221,,Iron Fist,"Ja... Woher weißt du das, Odanna?",
222,,*,Hast du mal auf die Uhr geschaut? Los jetzt!,
223,,Iron Fist,Okay...,
224,2-2a,Iron Fist,"Entschuldigung, Senpai...",
225,,Iron Fist,Bitte gib nicht KongMing die Schuld...,
226,,*,Das wievielte Mal hast du dich jetzt entschuldigt?,
227,,Iron Fist,Das...,
228,,*,Das 42. Mal.,
229,,*,Keine Sorge. Ich gebe KongMing keine Schuld. Vielleicht hat sie sich ja wirklich verschrieben.,
230,,Iron Fist,Aber Kong Ming hat mir auch eine Nachricht hinterlassen. Sie hat damit bestimmt etwas beabsichtigt.,
231,,*,"Iron Fist, wir müssen uns jetzt erstmal um etwas anderes kümmern...",
232,,Iron Fist,"Senpai, wovon sprichst du?",
233,,*,"Wenn wir noch weiter quatschen, dann werden wir zu spät kommen.",
234,,,Auf der Straße vor uns drängen sich einige Studierende. Mitglieder des Disziplinarkomitees haben die Straße gesperrt.,
235,,Lin AI,"(Flüsternd)... Eine Überwachungspatrouille... Anscheinend wegen dem, was gestern bei der Eröffnungsfeier passiert ist...",
236,,Nono,"(Flüsternd) Was ist gestern eigentlich passiert? Ich erinnere mich nur, dass das Fest vorzeitig beendet wurde. Ich war noch gar nicht satt...",
237,,Jade,(Flüster)... (Flüster)... (Flüster)...,
238,,,In dem Wirrwarr aus Stimmen konnte man von weit her die mahnende Stimme von Historia erahnen.,
239,,Iron Fist,"Senpai, was machen wir jetzt...",
240,,*,(So viele Leute. Da können wir wohl nichts tun...),
241,,*,Psst! Folgt mir unauffällig...,
242,,Iron Fist,(Flüsternd) Ok...,
243,,Iron Fist,Wo sind wir...?,
244,,*,"(Flüsternd) Psst... Das Disziplinarkomitee und die anderen Clubs kommen normalerweise nicht hierher, damit...",
245,,*,"... ""Konflikte vermieden werden"". Du verstehst, was ich meine. Zum Glück ist Knospe gerade nicht hier...",
246,,Iron Fist,(Flüsternd) Ist Knospe so schlimm...?,
247,,Historia,Stop!,
248,,Iron Fist,?!,
249,,Historia,"Hab ich doch gesehen, dass sich da etwas bewegt, hehehe...",
250,,Historia,"Das Disziplinarkomitee kontrolliert hier. Alle Studierenden, die zu spät sind, müssen sich hier melden und werden kontrolliert!",
251,,*,Wir kommen nicht mehr weg. Da müssen wir wohl kämpfen!,
252,,Iron Fist,Was? Bist du sicher...?,
253,2-2c,Iron Fist,Wir haben es doch nicht geschafft...,
254,,Historia,Hahahaha...,
255,,Historia,"Da habt ihr doch tatsächlich versucht den Mitgliedern des Disziplinarkomitees zu entkommen. Ich weiß nicht, ob ich das süß oder naiv finden soll.",
256,,Historia,Hahahaha!!!,
257,2-3a,,Die Glocke läutet zum Mittag.,
258,,*,"Bist du bereit, Iron Fist?",
259,,Iron Fist,"Senpai, ich bin noch nicht...",
260,,*,Wir gehen in die zweite Cafeteria.,
261,,Lautsprecher,Ich bitte um die Aufmerksamkeit aller Schüler!,
262,,Lautsprecher,"Aufgrund einer spontanen Inspektion durch die Mitglieder des Disziplinarkomitees wird die Cafeteria geschlossen. Wir werden euch benachrichtigen, wenn die Cafeteria wieder öffnet.",
263,,Iron Fist,Schon wieder dieses Disziplinarkomitee... So nervig!,
264,,Iron Fist,"Was sollen wir jetzt machen, Senpai?",
265,,*,Wir haben noch einen Plan B!,
266,,*,Plan B: Gebratenes Nudelbrot vom Markt!,
267,,Iron Fist,Okay...,
268,,*,Viele Kalorien - Extrem beliebt - Nur begrenzt verfügbar...,
269,,*,"Iron Fist, zeig mal etwas mehr Begeisterung!",
270,,Iron Fist,"Senpai, Senpai! Hier sind so viele Leute. Die wollen alle das eine!",
271,,*,"Abartig... Mach dich bereit, wir stürzen uns in das Gedrängel! Häh?! Moment!",
272,,*,Irgendwas ist gerade an uns vorbei gestürmt...,
273,,,Das kommt mir sehr bekannt vor...,
274,,Quinie,Wo --- ist --- mein --- gebratenes --- Nudel --- Brot ---,
275,2-3b,Iron Fist,"Senpai, was sollen wir tun?",
276,,*,"Die Taktik, die wir normalerweise beim Mittagessen anwenden, bringt uns hier nicht weiter...",
