id,desc
40101,Du wurdest von Rumpy gekratzt. Kira tut das sehr leid und sie gibt dir Date Kapital als Wiedergutmachung damit du die Krankenhauskosten bezahlen kannst.
40102,Du spielst einen ganzen Nachmittag mit Bruno. Maska ist sehr dankbar dafür und gibt dir eine nicht unwesentliche Menge an Date Kapital.
40103,Babel kommt und sieht dass du Luvly in der Hand hälst. Sie glaubt du willst sie klauen.
40201,"Weil die Qualität der Ballons nicht gut ist, hast du auch nach einem halben Tag nicht viele Kunden anlocken können."
40202,"Esau und Jakob sind dir sehr dankbar, weil du ihr erster Kunde bist."
40203,Du ziehst die Aufmerksamkeit aller auf dich als du mit einer ganzen Hand voll Luftballons die Straße entlang läufst.
40301,"Der Geschmack des neuen Teilchens in der Bäckerei ist sehr komisch, aber du isst es dennoch ohne mit der Wimper zu zucken."
40302,Nachdem du einen Schluck Tee getrunken hast spuckst du ihn aus und wirst daraufhin vom Ladenbesitzer hinausgeworfen.
40303,Das neue Produkt des Wagashi-Ladens ist super lecker. Du kannst nicht anders als es den anderen Kunden mitzuteilen.
40401,Du wirst von Historia zur D.E.F. mitgenommen und zu einem Mitglied gemacht.
40402,Aquaris kennt den Weg kein bisschen und nimmt dich mit in einen komischen Wald. Dort findest du einen Schatz.
40403,Bunny nimmt dich zum bekannten Casino mit. Beim Spiel gewinnst du Date Kapital.
40501,"Fenek macht klar, dass das nicht ihr Buch ist."
40502,Librarian dankt dir von ganzem Herzen und läd dich zum Eisessen ein.
40503,Fenrir hat keine Ahnung was ein Buch ist und zerreißt es vor dir.
40601,Frage Maska ob etwas fehlt. Die kleine Katze kehrt endlich zum Tierschutz-Club zurück.
40602,Du versuchst die Katze zu füttern. Nachdem diese am Futter gerochen hat dreht sie sich um und verschwindet.
40603,"Als sie Rumpy gefunden hat, läuft die kleine Katze voller Freude auf ihn zu."
40701,Fenek findest die weichen Fuchsohren sehr süß. Sie kann einfach nicht aufhören über sie zu streicheln.
40702,Fenrir findet die Wolfsohren passen besser zu ihr und stiehlt sie einfach von dir.
40703,Die großen Hasenohren hängen herunter und verdecken deine Sicht. So stolperst du über einen Stein auf der Straße.
40801,Enthält Reisbällchen die von Anastasia gemacht wurden und delicious sind.
40802,Aquaris fügt eine Menge Senf dazu. Kurz nach dem du es gegessen hast kommen dir Tränen so scharf ist es.
40803,Quinie hat es bereits aufgegessen. Du wirst also hungrig bleiben.
40901,Du verlierst alles was du hast an Bunny.
40902,Bunny nimmt dir deine Ablehnung sehr übel und ist lange böse auf dich.
40903,"Wer hätte erwartet, dass du heute so viel Glück hast. Du hast den ersten Preis gewonnen."
41001,Iron Fist spielt ein sehr bewegendes Stück auf der Geige und gewinnt den Apllaus aller.
41002,"Nanis Klavierspiel hat sich sehr entwickelt. Es ist so schön, dass selbst die Schmetterlinge von ihrem Klavierspiel angelockt werden."
41003,"Gabriel hat ihre Harfe zu lange nicht mehr stimmen lassen. Ein Ton genügt, um das gesamte Publikum zu verscheuchen."
41101,Der kleine Hund ist 6 Schalen Hundefutter am Tag. Auch eine wohlhabende Familie wird davon bald in den Bankrot getrieben.
41102,"Maska teilt dir mit, dass der Tierschutz-Club bereits voll ist. Sie hat deshalb keine Möglichkeit den kleinen Hund aufzunehmen. Aber sie stellt dir Ressourcen bereit und bittet dich, dich um den kleinen Hund zu kümmern."
41103,"Du wirst vom Schulmädchen im Fundbüro ausgelacht, aber gerade dort findest du den seit langem verlorenen Schlüssel."
41201,"Als du gerade vor hast ein paar Maiglöckchen zu pflücken, wirst du von Knospe entdeckt und belehrt. Sie warnt dich, dich ihrem Garten auf keinen Fall nochmal zu nähern."
41202,"Der Blumenkorb ist wunderschön. Nur schade, dass plötzlich eine starke Böe kommt und alle Blumen weggeblasen werden."
41203,"Der Blumenkorb ist wunderschön und zieht viele Mädchen an, aber gleichzeitig auch viele Bienen."
41301,Sonya holt aus ihrer Tasche die Zutaten für ein ganzes Mahl. Sie macht sogar Feuer und kocht.
41302,"Lavia ist sofort bereit zu helfen. Während sie jedoch Feuer macht, kontrolliert sie ihre Kräfte nicht gut und setzt das Gras daneben in Flammen."
41303,"Historia beschwört mit ihrem Schwert einen Blitz. Dieser ist so stark, dass er das Holz verbrennt."
41401,"Es war nicht zu erwarten, dass diese Comics nicht mehr gedruckt werden. Der Preis ist dementsprechend auch doppelt so hoch."
41402,Die Methoden die in diesem Buch festgehalten wurden sind alle veraltet. Es ist komplett unbrauchbar.
41403,Die Archive enthalten Geheimnisse der Yume. Es ist sehr interessant zu lesen.
41501,"Der Ladenbesitzer glaubt, dass du sein Geschäft behinderst und vertreibt dich."
41502,Die Kleidung passt wunderbar und ist einfach wie für dich gemacht. Erfreut kaufst du sie sofort.
41503,"Gerade als du den Laden verlassen willst, wirst du vom Ladenbesitzer aufgehalten. Er will, dass du für den Laden modelst und beteiligt dich sogar am Gewinn."
41601,Du hast das Mineralwasser bereits ausgetrunken und entsorgst die Flasche im Mülleimer.
41602,"Nachdem du ein Softgetränk am Automaten gekauft hast, tritt plötzlich ein Fehler beim Automaten auf und dein Getränk bleibt drinnen stecken."
41603,Du bist gerade der 100 Kunde im Café und erhälst einen gratis Cappuchino.
41701,"Nachdem du 12 Teller zerstört hast, wirst du von Sonya rausgeschmissen."
41702,"Als du den Boden des Studentenwerk fegst, findest du zwei Tickets für den Freizeitpark. Du kannst anfangen darüber nachzudenken, welches Schulmädchen du einladen möchtest, um mit dir zusammen hinzugehen."
41703,"Auch wenn du dich gut darauf vorbereitet hast, lässt dich der Geruch, als du dir Tür zum Tierschutz-Club öffnest, würgen."
41801,Du bist der 1000 Kunde und bekommst ein Essen umsonst und einen Gutschein für das Restaurant.
41802,Im Meeresfrüchte-Restaurant triffst du Beary. Sie bezahlt großzügig die Rechnung für dich.
41803,"Als du gerade ein Mahl genießt, verspritzt der Kunde neben dir plötzlich sein Getränk, dass deine Kleidung beschmutzt."
41901,Im Kino gibt es plötzlich eine Fehlfunktion. Der Film mit den Spezialeffekten ist nun nicht mehr ganz so gut und wird kurzzeitig ausgesetzt.
41902,Die Effekte des Horro-Films sind zu echt und die Schreie der anderen Zuschauer beeinträchtigt deine eigene Kinoerfahrung.
41903,"Der Liebsfilm lässt dich so weinen, dass du extra einen Packung Taschentücher kaufst."
42001,"Du bist völlig verschüchtert durch das Mädchen neben dir, das eine riesige Hantel stemmt und traust dich nicht mehr deine eigene leichte Hantel zu heben."
42002,Du hast deine Ausdauer gezeigt in dem du das Laufband kaputt gelaufen bist. Jetzt musst du für die Reperatur aufkommen.
42003,"Du erfährst, dass Fenrir dein Trainer ist. Unter ihrem harten Training verlierst du all deine Energie."
42101,"Weil dein Essen alles andere als lecker ist, wird dein Laden von reizbaren Kunden zerstört und du erhälst eine Kompensationszahlung."
42102,"Weil deine Bewerbung nicht durchgeht, kannst du dein Geld nur in der Bank anlegen lassen, wo du nicht unwesentlich Zinsen erhälst."
42103,Die Schulmädchen Idolgruppe ist ein voller Erfolg. Du erhälst große Popularität.
