id,name
1101,HP
1201,Angriff
1301,Krit.
1401,Blockade
1501,Skill-Schaden
1601,Speed
1701,Boost
1801,Wert
2101,HP
2201,Angriff
2301,Krit.
2401,Präzision
2501,Skill-Schaden
2601,Speed
2701,Boost
2801,Wert
3101,HP
3201,Angriff
3301,Blockade
3401,Präzision
3501,Skill-Schaden
3601,Speed
3701,Boost
3801,Wert
4101,HP
4201,Krit. Schaden
4301,Krit.
4401,Rüstungsbruch
4501,Skill-Schaden
4601,Speed
4701,Boost
4801,Wert
5101,HP
5201,Blockade
5301,Krit.
5401,Speed
5501,Skill-Schaden
5601,Geschwindigkeit
5701,Boost
5801,Wert
10101,Schad.\nan Magiern
10201,Schade.\nan Rangern
10301,Schad.\nan Mördern
10401,Schad.\nan Priestern
10501,Red.\nMagierschad.
10601,Red.\nRangerschad.
10701,Red.\nMörderschad.
10801,Red.\nPriesterschad.
11101,Schad.\nan Kriegern
11201,Schade.\nan Rangern
11301,Schad.\nan Mördern
11401,Schad.\nan Priestern
11501,Red.\nKriegerschad.
11601,Red.\nRangerschad.
11701,Red.\nMörderschad.
11801,Red.\nPriesterschad.
12101,Schad.\nan Kriegern
12201,Schad.\nan Magiern
12301,Schad.\nan Mördern
12401,Schad.\nan Priestern
12501,Red.\nKriegerschad.
12601,Red.\nMagierschad.
12701,Red.\nMörderschad.
12801,Red.\nPriesterschad.
13101,Schad.\nan Kriegern
13201,Schad.\nan Magiern
13301,Schade.\nan Rangern
13401,Schad.\nan Priestern
13501,Red.\nKriegerschad.
13601,Red.\nMagierschad.
13701,Red.\nRangerschad.
13801,Red.\nPriesterschad.
14101,Schad.\nan Kriegern
14201,Schad.\nan Magiern
14301,Schade.\nan Rangern
14401,Schad.\nan Mördern
14501,Red.\nKriegerschad.
14601,Red.\nMagierschad.
14701,Red.\nRangerschad.
14801,Red.\nMörderschad.
