id,name
25010001,Basis Seelenessence
25010002,Mittlere Seelenessence
25010003,Fortgeschrittene Seelenessence
25050500,[Ultimativer Rubin I] Synthese Stein
25060600,[Beschwörer] Synthese Stein
25060700,[Richter] Synthese Stein
25060800,[Richter] Synthese Stein
25060900,[Dominator] Synthese Stein
25010101,Wasser
25010102,Feuer
25010103,Wind
25010104,Erde
25020101,[Normaler Topas I] Wasser
25020102,[Normaler Topas I] Feuer
25020103,[Normaler Topas II] Wind
25020104,[Normaler Topas II] Erde
25030101,[Normaler Amethyst I] Waser
25030102,[Normaler Amethyst I] Feuer
25030103,[Normaler Amethyst II] Wind
25030104,[Normaler Amethyst II] Erde
25030201,[Primärer Amethyst I] Wasser
25030202,[Primärer Amethyst I] Feuer
25030203,[Primärer Amethyst I] Wind
25030204,[Primärer Amethyst I] Erde
25030205,[Primärer Amethyst II] Stern
25030206,[Primärer Amethyst II] Mond
25030301,[Mittlerer Amethyst I] Wasser
25030302,[Mittlerer Amethyst I] Feuer
25030303,[Mittlerer Amethyst I] Wind
25030304,[Primärer Amethyst I] Erde
25030305,[Mittlerer Amethyst II] Stern
25030306,[Mittlerer Amethyst II] Mond
25030401,[Fortgeschrittener Amethyst I] Wasser
25030402,[Fortgeschrittener Amethyst I] Feuer
25030403,[Fortgeschrittener Amethyst I] Wind
25030404,[Fortgeschrittener Amethyst I] Erde
25030405,[Fortgeschrittener Amethyst II] Stern
25030406,[Fortgeschrittener Amethyst II] Mond
25040101,[Fortgeschrittener Amethyst I] Wasser
25040102,[Normale Jade I] Feuer
25040103,[Normale Jade II] Wind
25040104,[Normale Jade II] Erde
25040105,[Normale Jade III] Stern
25040106,[Normale Jade III] Mond
25040201,[Primäre Jade I] Wasser
25040202,[Primäre Jade I] Feuer
25040203,[Primäre Jade I] Wind
25040204,[Normale Jade II] Erde
25040205,[Primäre Jade II] Stern
25040206,[Primäre Jade II] Mond
25040207,[Primäre Jade II] Sonne
25040301,[Primäre Jade I] Wasser
25040302,[Mittlere Jade I] Feuer
25040303,[Mittlere Jade I] Wind
25040304,[Mittlere Jade I] Erde
25040305,[Mittlere Jade II] Stern
25040306,[Mittlere Jade II] Mond
25040307,[Mittlere Jade II] Sonne
25040401,[Fortgeschrittener Jade I] Wasser
25040402,[Fortgeschrittener Jade I] Feuer
25040403,[Fortgeschrittene Jade I] Wind
25040404,[Fortgeschrittene Jade I] Erde
25040405,[Fortgeschrittene Jade II] Stern
25040406,[Fortgeschrittene Jade II] Mond
25040407,[Fortgeschrittene Jade II] Sonne
25050101,[Normaler Rubin I] Waser
25050102,[Normaler Rubin I] Feuer
25050103,[Normaler Rubin II] Wind
25050104,[Normaler Rubin II] Erde
25050105,[Normaler Rubin III] Stern
25050106,[Normaler Rubin III] Mond
25050107,[Normaler Rubin III] Sonne
25050201,[Primärer Rubin I] Wasser
25050202,[Primärer Rubin I] Feuer
25050203,[Primärer Rubin I] Wind
25050204,[Normaler Rubin II] Erde
25050205,[Primärer Rubin II] Stern
25050206,[Primärer Rubin II] Mond
25050207,[Primärer Rubin II] Sonne
25050301,[Mittlerer Rubin I] Wasser
25050302,[Mittlerer Rubin I] Feuer
25050303,[Mittlerer Rubin I] Wind
25050304,[Mittlerer Rubin I] Erde
25050305,[Mittlerer Rubin II] Stern
25050306,[Mittlerer Rubin II] Mond
25050307,[Mittlerer Rubin II] Sonne
25050401,[Fortgeschrittener Rubin I] Wasser
25050402,[Fortgeschrittener Rubin I] Feuer
25050403,[Fortgeschrittener Rubin I] Wind
25050404,[Fortgeschrittener Rubin I] Erde
25050405,[Fortgeschrittener Rubin I] Stern
25050406,[Fortgeschrittener Rubin I] Mond
25050407,[Fortgeschrittener Rubin I] Sonne
25050501,[Ultimativer Rubin I] Wasser
25050502,[Ultimativer Rubin I] Feuer
25050503,[Ultimativer Rubin I] Wind
25050504,[Ultimativer Rubin I] Erde
25050505,[Ultimativer Rubin I] Stern
25050506,[Ultimativer Rubin I] Mond
25050507,[Ultimativer Rubin I] Sonne
25060601,[Beschwörer] Wasser
25060602,[Beschwörer] Feuer
25060603,[Beschwörer] Wind
25060604,[Beschwörer] Erde
25060605,[Beschwörer] Stern
25060606,[Beschwörer] Mond
25060607,[Beschwörer] Sonne
25060701,[Richter] Wasser
25060702,[Richter] Feuer
25060703,[Richter] Wind
25060704,[Richter] Erde
25060705,[Richter] Stern
25060706,[Richter] Mond
25060707,[Richter] Sonne
25060801,[Zerstörer] Wasser
25060802,[Zerstörer] Feuer
25060803,[Zerstörer] Wind
25060804,[Zerstörer] Erde
25060805,[Zerstörer] Stern
25060806,[Zerstörer] Mond
25060807,[Zerstörer] Sonne
25060901,[Dominator] Wasser
25060902,[Dominator] Feuer
25060903,[Dominator] Wind
25060904,[Dominator] Erde
25060905,[Dominator] Stern
25060906,[Dominator] Mond
25060907,[Dominator] Sonne
