id,name,desc
1011001,Urwut,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1} und den Angriff um {2}."
1012001,Markiertes Gebiet,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Rüstungsbruch um {3}."
1013001,Wilder Instinkt,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und die Präzision um {3}."
1014001,Zeit zu jagen,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Speed um {3}."
2011001,Wasserkanone,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1} und den Angriff um {2}."
2012001,Poseidons Segen,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den heiligen Schaden um {3}."
2013001,Meeresströmung,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und die Präzision um {3}."
2014001,Surfen,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Speed um {3}."
3011001,Heilendes Licht,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1} und den Angriff um {2}."
3012001,Schutz der Natur,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und die Rüstung um {3}."
3013001,Sirenenlied,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und die Blockade um {3}."
3014001,Segen der Elfen,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Speed um {3}."
4011001,Lichtschwert,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1} und den Angriff um {2}."
4012001,Saugender Wirbelsturm,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Skill-Bonus um {3}."
4013001,Meditieren,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und die Präzision um {3}."
4014001,Befreiungs Flügel,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Speed um {3}."
5011001,Magnetfeld,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1} und den Angriff um {2}."
5012001,Wärmesucher,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Krit. um {3}."
5013001,Mechanische Umwandlung,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Krit. Schaden um {3}."
5014001,Rasanter Hurrikan,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Speed um {3}."
6011001,Nährstoff,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1} und den Angriff um {2}."
6012001,Fixierung,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Skill-Bonus um {3}."
6013001,Zorn,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und die Blockade um {3}."
6014001,Essenz,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Speed um {3}."
7011001,Süßer Duft,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1} und den Angriff um {2}."
7012001,Schutz der Liane,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und die Rüstung um {3}."
7013001,Blumenbarriere,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und die Blockade um {3}."
7014001,Blütensturm,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Speed um {3}."
8011001,Spirituelle Führung,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1} und den Angriff um {2}."
8012001,Spirituelles Leuchtfeuer,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den heiligen Schaden um {3}."
8013001,Magischer Sturm,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Krit. Schaden um {3}."
8014001,Heiliges Licht,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Speed um {3}."
9011001,Dämonische Flamme,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1} und den Angriff um {2}."
9012001,Kraft des Kristalls,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und die Rüstung um {3}."
9013001,Eiserner Wille,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Krit.-Widerstand um {3}."
9014001,Überladen,"Wenn der Diener in den Kampf eintritt, erhöht er die HP des Teams um {1}, den Angriff um {2} und den Speed um {3}."
