id,desc
1,
2,
3,
101,
102,
103,
201,點擊這裡，可以設置穿戴的個性裝扮，部分裝扮還可以切換款式
202,個性裝扮獲得後無需穿戴即可提供屬性。點擊這裡，可查看屬性的詳細說明
203,收集個性裝扮還能解鎖各種特色加成。點擊這裡，可查看已激活的加成
204,點擊這裡，可查看擁有的個性裝扮并升級裝扮
205,點擊這裡，可以查看詳細的規則，學長的疑問在這應該都能找到答案！
301,歡迎來到鶴華神宮，先去神隙試煉看看吧~
302,每期有3個不同的試煉，分別有不同的環境
303,居然有新人試煉呢，感謝神明的仁慈吧~
304,每次進入試煉時需要選擇難度
305,就先從零開始吧~
401,學長可在獎勵層選擇增益
402,學長可在獎勵層選擇增益
501,前往下一層吧
601,試煉中只能上陣10星以上戰姬，並且在戰鬥勝利後將保留生命和能量
701,學長可在商店層購買或升級增益，但沒有足夠的試煉金幣呢，先離開吧~
702,前往下一層吧
801,學長可在回複層恢復戰姬的血量或復活戰姬
802,學長可在回複層恢復戰姬的血量或復活戰姬
901,到達最後一層啦，傷害會決定能開啟的難度上限，請學長上陣最強力的戰姬吧！
1001,成功通過試煉啦，先離開吧~
1101,學長升級的這名戰姬解鎖了星源功能，讓我來向你介紹一下吧~
1102,點擊這裡，查看戰姬的星源~
1103,點擊這裡，可升級星源節點~
1104,這裡顯示該戰姬所有的星源節點，點擊可切換選中的節點
1105,每個節點為戰姬提供屬性加成，這裡顯示選中節點當前等級的加成內容
1106,每次升級星源節點，需要消耗「璀璨共鳴石」和「幽邃共鳴石」
1107,點擊這裡，學長可以花費一定數量的鑽石，重置當前角色已升級的星源節點
1108,點擊這裡，可以查看詳細的規則，學長的疑問在這應該都能找到答案！
