id,name
1,每日信件 （4個/每日）
2,超值禮包
3,超值禮包
4,超值禮包
5,特惠禮包
6,特惠禮包
7,特惠禮包
8,造型禮包
9,造型禮包
10,造型禮包
11,伯爵的神秘禮物
12,招生考核
13,扭蛋迎新
14,摸彩贏積分
15,完成所有日常任務 （1個/1次）
16,感恩回饋
17,鑽石購買
18,黑五狂歡購
19,魔術禮盒
20,後台準備
21,助理競選
22,漂流特惠補給
23,鑽石購買
24,戰姬專屬任務
25,聖誕限時禮包
26,海灘禮物
27,萬聖探險
28,每日信件 （1個/每日）
29,拉芙麗漂流記
30,消耗1個船舵(2個，限100次)
31,消耗100個競技場門票(30個，限1次)
32,消耗30M金幣(30個，限1次)
33,消耗3000鑽石(30個，限1次)
34,情人節限時禮包
35,新生的試煉
37,探險家禮包
38,戰姬集結
39,漂流瓶限時禮包
40,鑽石購買
41,新生課程計畫
42,課程計畫禮包
43,尋找時間的痕跡
44,魔力補給
45,摸彩幸運禮
46,異度補給
47,探險準備
48,探險小隊擴員
49,異度探險
50,新生課程計畫
51,課程計畫禮包
52,4週年感恩禮包
53,4週年感恩禮包
54,目標是-陽光與沙灘
55,夏日禮包
56,掛機掉落
57,每日信件（5個/每日）
58,消耗1個船舵或1個遙控船舵
59,不給糖？就搗蛋！
60,魔藥製作
61,萬聖節驚喜禮包
62,許願補給
63,尋寶補給
64,整頓隊伍
65,每日信件 （2個/每日）
66,復活節禮包
67,拉霸助力禮包
68,拉霸轉轉樂
69,每日信件（10個/每日）
70,聖誕老人的拜訪
71,累儲返利
72,裝扮限時採購
73,每日信件 （1個/每日）
74,造型禮包
75,榮耀委託
76,完成挑戰任務
77,超值禮包
78,四月之愚
79,神秘輪盤
80,啟月首禮
81,完成活動任務
82,鑽石購買
83,太空站補給
84,燈會特供
85,每日信件（15個/每日）
86,裝扮採購狂歡節
87,追尋童年
88,糖果交換
89,童年小鋪
90,私人定製
91,異度補給
92,異界挑戰
93,花果產出
94,鑽石購買
95,慶典舞會
96,樂章的鳴響
97,蛋糕定製
98,每日信件（3個/每日）
99,盛夏之約
100,尋寶補給
101,接力禮包
102,夏日大酬賓
103,酬賓贈禮
104,助手醬的作戰計劃
105,電能供給禮包
106,失落太空站
107,雕刻南瓜燈
108,心願扭蛋
109,狂歡萬聖
110,累儲回饋
111,獎券大放送
