id,desc
101,普通敵人
102,精英敵人
103,領主
104,神秘星球_A20
105,神秘星球_B22
106,神秘星球_C08
107,神秘星球_D16
108,神秘星球_E01
109,補給箱
110,空白星域
111,星域強盜
112,永恆領主
201,普通敵人在星域中實力較弱，但是數量眾多，總會給探索隊員的路線規劃帶來難題！
202,精英敵人的領地意識更強，只會在固定的區域見到，要想探索更多區域必須擊敗他們！
203,這是當前星域中實力最強的敵人，如果不能將其擊敗將很難離開本星域安全返航！
204,在星域中看似並不起眼但神秘的星球，探索後總會讓隊員們感覺到全身充滿力量！
205,在星域中看似並不起眼但神秘的星球，探索後總會讓隊員們感覺到全身充滿力量！
206,在星域中看似並不起眼但神秘的星球，探索後總會讓隊員們感覺到全身充滿力量！
207,在星域中看似並不起眼但神秘的星球，探索後總會讓隊員們感覺到全身充滿力量！
208,在星域中看似並不起眼但神秘的星球，探索後總會讓隊員們感覺到全身充滿力量！
209,隨意漂浮的物資，雖然打開需要花費不少時間，但是如果遇到了可千萬別錯過！
210,星域中絕大多數都是這般空白的區域，對其探索的過程中不免會讓人感到無聊！
211,臭名昭著的星域強盜們，擁有大量掠奪來的資源，每隔一段時間就會消失不見！
212,前所未有的強悍對手，傳言能打破時空規則，活躍於多個宇宙，至今無人可以將其徹底擊敗！
