id,unknown_2,name,desc
752006013,曹植,禁字·狂,對所有敵人造成155%攻擊傷害，有100%機率使牧師類目標[c][01a310]暈眩[-][/c]2回合並額外造成169%攻擊傷害。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
752006014,曹植,禁字·狂,對所有敵人造成158%攻擊傷害，有100%機率使牧師類目標[c][01a310]暈眩[-][/c]2回合並額外造成172%攻擊傷害。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
752006015,曹植,禁字·狂,對所有敵人造成161%攻擊傷害，有100%機率使牧師類目標[c][01a310]暈眩[-][/c]2回合並額外造成175%攻擊傷害。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
752006021,曹植,淺文字·破,攻擊時減少目標12%攻擊，持續3回合。
752006022,曹植,淺文字·破,攻擊時減少目標12.5%攻擊，持續3回合。
752006023,曹植,淺文字·破,攻擊時減少目標13%攻擊，持續3回合。
752006024,曹植,淺文字·破,攻擊時減少目標13.5%攻擊，持續3回合。
752006025,曹植,淺文字·破,攻擊時減少目標14%攻擊，持續3回合。
752006031,曹植,死文字·滅,技能傷害率增加95%，生命增加52%，精準增加30%。
752006032,曹植,死文字·滅,技能傷害率增加99%，生命增加52%，精準增加30%。
752006033,曹植,死文字·滅,技能傷害率增加99%，生命增加52.5%，精準增加30%。
752006034,曹植,死文字·滅,技能傷害率增加103%，生命增加52.5%，精準增加30%。
752006035,曹植,死文字·滅,技能傷害率增加105%，生命增加53%，精準增加30%。
752006041,曹植,裏文字·護,攻擊有80%機率減少目標16%暴擊，並增加自身25%攻擊，持續3回合，可疊加。
752006042,曹植,裏文字·護,攻擊有80%機率減少目標16%暴擊，並增加自身26%攻擊，持續3回合，可疊加。
752006043,曹植,裏文字·護,攻擊有80%機率減少目標17%暴擊，並增加自身26%攻擊，持續3回合，可疊加。
752006044,曹植,裏文字·護,攻擊有80%機率減少目標17%暴擊，並增加自身27%攻擊，持續3回合，可疊加。
752006045,曹植,裏文字·護,攻擊有85%機率減少目標17%暴擊，並增加自身27%攻擊，持續3回合，可疊加。
752007011,荀彧,風暴衝擊,對隨機2名後排敵人造成127%攻擊傷害並持續恢復己方全體戰姬204%攻擊等量生命3回合，並有30%的機率額外恢復346%攻擊等量生命。
752007012,荀彧,風暴衝擊,對隨機2名後排敵人造成129%攻擊傷害並持續恢復己方全體戰姬208%攻擊等量生命3回合，並有30%的機率額外恢復352%攻擊等量生命。
752007013,荀彧,風暴衝擊,對隨機2名後排敵人造成131%攻擊傷害並持續恢復己方全體戰姬212%攻擊等量生命3回合，並有30%的機率額外恢復358%攻擊等量生命。
752007014,荀彧,風暴衝擊,對隨機2名後排敵人造成133%攻擊傷害並持續恢復己方全體戰姬216%攻擊等量生命3回合，並有30%的機率額外恢復364%攻擊等量生命。
752007015,荀彧,風暴衝擊,對隨機2名後排敵人造成135%攻擊傷害並持續恢復己方全體戰姬220%攻擊等量生命3回合，並有30%的機率額外恢復370%攻擊等量生命。
752007021,荀彧,和風,攻擊有100%機率對目標造成51%額外[c][01a310]燃燒[-][/c]傷害並持續恢復隨機1名己方戰姬51%攻擊等量生命，持續3回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752007022,荀彧,和風,攻擊有100%機率對目標造成52%額外[c][01a310]燃燒[-][/c]傷害並持續恢復隨機1名己方戰姬52%攻擊等量生命，持續3回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752007023,荀彧,和風,攻擊有100%機率對目標造成53%額外[c][01a310]燃燒[-][/c]傷害並持續恢復隨機1名己方戰姬53%攻擊等量生命，持續3回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752007024,荀彧,和風,攻擊有100%機率對目標造成54%額外[c][01a310]燃燒[-][/c]傷害並持續恢復隨機1名己方戰姬54%攻擊等量生命，持續3回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752007025,荀彧,和風,攻擊有100%機率對目標造成55%額外[c][01a310]燃燒[-][/c]傷害並持續恢復隨機1名己方戰姬55%攻擊等量生命，持續3回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752007031,荀彧,風之魂,生命增加37%，攻擊增加25%。
752007032,荀彧,風之魂,生命增加37%，攻擊增加27%。
752007033,荀彧,風之魂,生命增加37.5%，攻擊增加27%。
752007034,荀彧,風之魂,生命增加37.5%，攻擊增加27.5%。
752007035,荀彧,風之魂,生命增加38%，攻擊增加28%。
752007041,荀彧,風之妖精,當自身生命低於30%時，恢復己方全體戰姬137%攻擊等量生命。（只觸發一次）
752007042,荀彧,風之妖精,當自身生命低於30%時，恢復己方全體戰姬140%攻擊等量生命。（只觸發一次）
752007043,荀彧,風之妖精,當自身生命低於30%時，恢復己方全體戰姬143%攻擊等量生命。（只觸發一次）
752007044,荀彧,風之妖精,當自身生命低於30%時，恢復己方全體戰姬145%攻擊等量生命。（只觸發一次）
752007045,荀彧,風之妖精,當自身生命低於30%時，恢復己方全體戰姬147%攻擊等量生命。（只觸發一次）
752008011,貂蟬,致命誘惑,對所有敵人造成118%攻擊傷害並增加己方全體戰姬30點速度和20%攻擊，減少敵人20%精準3回合，持續3回合。
752008012,貂蟬,致命誘惑,對所有敵人造成120%攻擊傷害並增加己方全體戰姬30點速度和20%攻擊，減少敵人20%精準3回合，持續3回合。
752008013,貂蟬,致命誘惑,對所有敵人造成122%攻擊傷害並增加己方全體戰姬30點速度和20%攻擊，減少敵人20%精準3回合，持續3回合。
752008014,貂蟬,致命誘惑,對所有敵人造成125%攻擊傷害並增加己方全體戰姬30點速度和20%攻擊，減少敵人20%精準3回合，持續3回合。
752008015,貂蟬,致命誘惑,對所有敵人造成128%攻擊傷害並增加己方全體戰姬30點速度和22%攻擊，減少敵人22%精準3回合，持續3回合。
752008021,貂蟬,透明浴袍,生命增加42%、速度增加50。
752008022,貂蟬,透明浴袍,生命增加42%、速度增加55。
752008023,貂蟬,透明浴袍,生命增加42.5%、速度增加55。
752008024,貂蟬,透明浴袍,生命增加42.5%、速度增加60。
752008025,貂蟬,透明浴袍,生命增加43%、速度增加60。
752008031,貂蟬,心靈震爆,普通攻擊變為隨機攻擊3個目標，造成82%的攻擊傷害。
752008032,貂蟬,心靈震爆,普通攻擊變為隨機攻擊3個目標，造成84%的攻擊傷害。
752008033,貂蟬,心靈震爆,普通攻擊變為隨機攻擊3個目標，造成86%的攻擊傷害。
752008034,貂蟬,心靈震爆,普通攻擊變為隨機攻擊3個目標，造成88%的攻擊傷害。
752008035,貂蟬,心靈震爆,普通攻擊變為隨機攻擊3個目標，造成90%的攻擊傷害。
752008041,貂蟬,欲火焚身,當生命低於50%時，增加己方戰姬30.5%攻擊並減少所有敵人29%護甲，持續3回合。（只觸發一次）。
752008042,貂蟬,欲火焚身,當生命低於50%時，增加己方戰姬30.5%攻擊並減少所有敵人30.5%護甲，持續3回合。（只觸發一次）。
752008043,貂蟬,欲火焚身,當生命低於50%時，增加己方戰姬31.5%攻擊並減少所有敵人30.5%護甲，持續3回合。（只觸發一次）。
752008044,貂蟬,欲火焚身,當生命低於50%時，增加己方戰姬31.5%攻擊並減少所有敵人31.5%護甲，持續3回合。（只觸發一次）。
752008045,貂蟬,欲火焚身,當生命低於50%時，增加己方戰姬32%攻擊並減少所有敵人32%護甲，持續3回合。（只觸發一次）。
752009011,曹操,次元劍陣,對所有敵人造成139%攻擊傷害並[c][01a310]燃燒[-][/c]，每回合額外造成66.5%攻擊傷害，持續3回合，增加自身30%暴擊傷害和30%攻擊3回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752009012,曹操,次元劍陣,對所有敵人造成142%攻擊傷害並[c][01a310]燃燒[-][/c]，每回合額外造成67.5%攻擊傷害，持續3回合，增加自身30%暴擊傷害和30%攻擊3回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752009013,曹操,次元劍陣,對所有敵人造成145%攻擊傷害並[c][01a310]燃燒[-][/c]，每回合額外造成68.5%攻擊傷害，持續3回合，增加自身30%暴擊傷害和30%攻擊3回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752009014,曹操,次元劍陣,對所有敵人造成148%攻擊傷害並[c][01a310]燃燒[-][/c]，每回合額外造成69.5%攻擊傷害，持續3回合，增加自身30%暴擊傷害和30%攻擊3回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752009015,曹操,次元劍陣,對所有敵人造成151%攻擊傷害並[c][01a310]燃燒[-][/c]，每回合額外造成71%攻擊傷害，持續3回合，增加自身32%暴擊傷害和32%攻擊3回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752009021,曹操,薪火,己方戰姬死亡，增加自身26%攻擊和30%技能傷害率。
752009022,曹操,薪火,己方戰姬死亡，增加自身26%攻擊和31%技能傷害率。
752009023,曹操,薪火,己方戰姬死亡，增加自身27%攻擊和31%技能傷害率。
752009024,曹操,薪火,己方戰姬死亡，增加自身27%攻擊和32%技能傷害率。
752009025,曹操,薪火,己方戰姬死亡，增加自身28%攻擊和33%技能傷害率。
752009031,曹操,靈魂收割,敵人死亡，增加自身21%暴擊和30%暴擊傷害。
752009032,曹操,靈魂收割,敵人死亡，增加自身21%暴擊和31%暴擊傷害。
752009033,曹操,靈魂收割,敵人死亡，增加自身22%暴擊和31%暴擊傷害。
752009034,曹操,靈魂收割,敵人死亡，增加自身22%暴擊和32%暴擊傷害。
752009035,曹操,靈魂收割,敵人死亡，增加自身23%暴擊和33%暴擊傷害。
752009041,曹操,火焰之力,生命增加42%、攻擊增加20%、技能傷害率增加37.5%。
752009042,曹操,火焰之力,生命增加42%、攻擊增加22%、技能傷害率增加37.5%。
752009043,曹操,火焰之力,生命增加42.5%、攻擊增加22%、技能傷害率增加37.5%。
752009044,曹操,火焰之力,生命增加42.5%、攻擊增加22.5%、技能傷害率增加37.5%。
752009045,曹操,火焰之力,生命增加43%、攻擊增加23%、技能傷害率增加37.5%。
752010011,張飛,熾熱旋風,對隨機3名敵人造成169%攻擊傷害，減少其30%的護甲和30%格擋並[c][01a310]燃燒[-][/c]，每回合額外造成54%攻擊傷害，持續3回合，目標如果是戰士類目標，每回合[c][01a310]燃燒[-][/c]傷害增加86%。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752010012,張飛,熾熱旋風,對隨機3名敵人造成172%攻擊傷害，減少其30%的護甲和30%格擋並[c][01a310]燃燒[-][/c]，每回合額外造成54%攻擊傷害，持續3回合，目標如果是戰士類目標，每回合[c][01a310]燃燒[-][/c]傷害增加86%。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752010013,張飛,熾熱旋風,對隨機3名敵人造成175%攻擊傷害，減少其30%的護甲和30%格擋並[c][01a310]燃燒[-][/c]，每回合額外造成54%攻擊傷害，持續3回合，目標如果是戰士類目標，每回合[c][01a310]燃燒[-][/c]傷害增加86%。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752010014,張飛,熾熱旋風,對隨機3名敵人造成178%攻擊傷害，減少其30%的護甲和30%格擋並[c][01a310]燃燒[-][/c]，每回合額外造成54%攻擊傷害，持續3回合，目標如果是戰士類目標，每回合[c][01a310]燃燒[-][/c]傷害增加86%。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752010015,張飛,熾熱旋風,對隨機3名敵人造成181%攻擊傷害，減少其30%的護甲和30%格擋並[c][01a310]燃燒[-][/c]，每回合額外造成59%攻擊傷害，持續3回合，目標如果是戰士類目標，每回合[c][01a310]燃燒[-][/c]傷害增加91%。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752010021,張飛,熱血燃燒,攻擊有100%機率減少目標24%護甲並[c][01a310]燃燒[-][/c]，每回合造成47%攻擊傷害，持續4回合，並增加自身對[c][01a310]燃燒[-][/c]目標40%傷害4回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752010022,張飛,熱血燃燒,攻擊有100%機率減少目標24%護甲並[c][01a310]燃燒[-][/c]，每回合造成47%攻擊傷害，持續4回合，並增加自身對[c][01a310]燃燒[-][/c]目標42%傷害4回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752010023,張飛,熱血燃燒,攻擊有100%機率減少目標24%護甲並[c][01a310]燃燒[-][/c]，每回合造成48%攻擊傷害，持續4回合，並增加自身對[c][01a310]燃燒[-][/c]目標42%傷害4回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752010024,張飛,熱血燃燒,攻擊有100%機率減少目標24%護甲並[c][01a310]燃燒[-][/c]，每回合造成48%攻擊傷害，持續4回合，並增加自身對[c][01a310]燃燒[-][/c]目標43%傷害4回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752010025,張飛,熱血燃燒,攻擊有100%機率減少目標24%護甲並[c][01a310]燃燒[-][/c]，每回合造成50%攻擊傷害，持續4回合，並增加自身對[c][01a310]燃燒[-][/c]目標45%傷害4回合。\n[c][01a310]燃燒:[-][/c]\n持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害
752010031,張飛,野獸血性,護甲增加48%、攻擊增加37%、生命增加30%、精準增加30%。
752010032,張飛,野獸血性,護甲增加48%、攻擊增加37%、生命增加32%、精準增加30%。
752010033,張飛,野獸血性,護甲增加48%、攻擊增加37.5%、生命增加32%、精準增加30%。
752010034,張飛,野獸血性,護甲增加48%、攻擊增加37.5%、生命增加32.5%、精準增加30%。
752010035,張飛,野獸血性,護甲增加48%、攻擊增加38%、生命增加33%、精準增加30%。
752010041,張飛,怒吼反擊,受到攻擊對護甲低於自身的目標有100%機率發動一次反擊，造成183%的攻擊傷害。
752010042,張飛,怒吼反擊,受到攻擊對護甲低於自身的目標有100%機率發動一次反擊，造成186%的攻擊傷害。
752010043,張飛,怒吼反擊,受到攻擊對護甲低於自身的目標有100%機率發動一次反擊，造成189%的攻擊傷害。
752010044,張飛,怒吼反擊,受到攻擊對護甲低於自身的目標有100%機率發動一次反擊，造成192%的攻擊傷害。
752010045,張飛,怒吼反擊,受到攻擊對護甲低於自身的目標有100%機率發動一次反擊，造成195%的攻擊傷害。
752011011,陸遜,拉芙麗華麗攻勢,召喚出拉芙麗對敵人發動華麗攻勢，拉芙麗會變成四種武器隨機攻擊4名敵人，錘子對目標造成168%攻擊傷害並有100%機率[c][01a310]暈眩[-][/c]2回合，狼牙棒對目標造成199%攻擊傷害並有50%機率[c][01a310]暈眩[-][/c]2回合，斧對目標造成219%攻擊傷害並有30%機率[c][01a310]暈眩[-][/c]2回合，劍對目標造成280%攻擊傷害\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
752011012,陸遜,拉芙麗華麗攻勢,召喚出拉芙麗對敵人發動華麗攻勢，拉芙麗會變成四種武器隨機攻擊4名敵人，錘子對目標造成171%攻擊傷害並有100%機率[c][01a310]暈眩[-][/c]2回合，狼牙棒對目標造成205%攻擊傷害並有50%機率[c][01a310]暈眩[-][/c]2回合，斧對目標造成225%攻擊傷害並有30%機率[c][01a310]暈眩[-][/c]2回合，劍對目標造成285%攻擊傷害\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
