id,title,name,dialog,select_text
1,곧 다가오는 화이트데이,,고요한 밤하늘에 별이 반짝반짝 빛나고 있다.,
2,,학생 A,"들었어?, 오늘 밤 보기 드문 칠성 연주가 있대. 같이 보러 갈까?",
3,,학생 B,"됐어~ 시간이 너무 늦었어, 잠이나 자러 가자",
4,,학생 A,그래? 엄청 기대할 줄 알았는데,
5,,학생 B,별은 딱히 관심 없어! 내일 열리는 초콜릿 대회가 더 기대되는걸.,
6,,학생 A,뭐? 너도 대회 참가했어?,
7,,학생 B,"그럼, 꼭 참가해보고 싶은 대회였어. 그리고 어떤 친구들이 참가했는지 궁금하기도 하고!",
8,,학생 A,엄청 자신 있어 보이는걸!,
9,,,유몽학원 2월 13일 저녁 23시 59분,
10,,신비한 사람 A,"헉헉... 그 스카이라고 불리는 놈, 달리기를 이렇게 잘하는 줄 몰랐어. 이 학원 참 사람 흥미진진하게 만드네.",
11,,신비한 사람 B,"도서관 전체를 날릴 뻔했는데, 보통 사람은 아닐걸요",
12,,신비한 사람 A,"어쨌든 빨리 움직여. 내 생각에는 그놈이 여기까지 쫓아올 것 같지 않아, 네가 굳이 붙어보려 하지 않았다면 우린 벌써 멀리 갔어.",
13,,신비한 사람 B,…음,
14,,땡——,땡——,
15,,,지표가 12시를 가리켰다. 밸런타인데이가 시작됐다.,
16,,신비한 사람 A,아뿔싸… 서둘러!,
17,,신비한 사람 B,!? 여기서 순간 이동 필요 없지 않아?——카—WEN ——,
18,,신비한 사람 A,휴... 갇힐 뻔했다. 이 에너지는 도대체 뭘까...,
19,,신비한 사람 B,휴! 정말 위험했어. 중요한 초콜릿도 떨어질 뻔했잖아!,
20,,신비한 사람 A,......그만해. 밖에서 행동할 때는 본명을 부르지 말라고 몇 번이나 말했잖아.,
21,,신비한 사람 A,유몽 학원… 정말 재미있는 공간입니다. 언제 다시 한번 또 와요.,
22,,신비한 사람 B,"헉… 케, 아니 K도 재밌는 구석이 있네! 재밌다고 해야 하나 무섭다고 해야 하나?",
23,,신비한 사람 A,"다시 올 수 있기를 기대하고 있어. 참, 예고 편지 미리 보냈어?",
24,,신비한 사람 B,아......,
25,,신비한 사람 A,이 표정을 보니 아직이네...... 역시 업무적인 일은 내가 해야 돼.,
26,,신비한 사람 B,미안해요——,
27,,신비한 사람 A,애교 부리면서 피하지 마.,
28,,신비한 사람 B,미안해요——K—,
29,,신비한 사람 A,"'그만해, 사과해도 소용없으니 이름 그만 불러. 그래도 다행히 그 스카이 뒤쫓길 때 그녀에게 카드를 던졌어. 음...괴도의 미학에 맞게 마무리가 된 거겠지?'",
30,,신비한 사람 B,(마무리할 때 준 거 예고 편지가 아니고 범죄 편지겠지----),
31,,신비한 사람 B,음... 말하지 않았으면 좋겠어. 결국 내 잘못이니까 더 이상 설교 듣기 싫어...,
32,,,이때 운동장 반대편,
33,,스카이,"방금 그 두 놈은 뭘 하고 있었길래, 꽤 솜씨가 좋던데.",
34,,스카이,이 카드는 무엇이지?,
35,,스카이,귀 학원의 선물에 감사드립니다. 초콜릿은 이미 받았습니다. -쌍둥이 괴도,
36,,스카이,"......뭐, 단순 침입자였잖아......",
37,,스카이,초콜릿을 다 도둑맞으면... 제갈량 회장님이 노발대발하시겠지......,
38,,스카이,노발대발하면...,
39,,,......,
40,,,도서실은 아수라장이 되었다. 가지런히 놓여있던 책꽂이에는 지금 잔해만 남아 있다.,
41,,스카이,일단 확실한 건 조식이와 바닐라가 엄청 화를 낼 것 같아.,
42,,스카이,안전을 위해서 먼저 도망가야겠어.,
43,,,유몽학원 2월 14일 아침 6시,
44,,*,~~~,
45,,*,아이고! 모처럼 이렇게 일찍 일어났어~ 그러니까 왜~ 왜~♪,
46,,*,당연히 기대되는 밸런타인데이!♪♪♪,
47,,,"'유몽학원의 소녀들이 인류들과 보내는 밸런타인데이, 즉 2.14라는 특별한 날이다. 이날에 많은 행사가 열릴 예정이다. 그중에서도 제갈량 회장이 주최한 초콜릿 만들기 대회가 제일 유명하며, 매년 이날 많은 소녀들이 직접 만든 초콜릿을 들고 경기에 나선다.'",
48,,*,귀여운 후배들이 어떤 초콜릿을 만들어낼지 생각만 해도 기대가 되네요~출발—♪,
49,,*,...발...,
50,,*,뭐지? 순간 내 세상은 완전히 뒤바뀐 것 같은데...,
51,,*,오늘은 밸런타인데이구나!,화타 의사에게 먼저 가보세요(화타)|초콜릿 때문이라도 어지러운 거 조금만 참아요.
52,,*,"출발~난 할 수 있어, 난 더 갈 수 있어!",
53,,*,"앗, 여기는...",
54,,*,"이렇게 말하는 것 실례지만, 어젯밤은 토네이도가 찾아왔다는 것을 느끼지 못했네. 밸런타인데이 예비 프로그램인가?",
55,,*,같은 날 두 번을 계속,
56,,*,역시 의사 보러 가봐야겠어.,
57,,,아니면 정말 정신이 이상하다고 생각할 듯,
58,,,스트레스가 쌓였나...,
59,,,"아니, 있는 것 없는 것 생각하기보다. 빨리 회의장 가는 게 낫겠다.",
60,,,어느 쪽으로 왔는지... 아 맞아 도서실 이쪽이 빠를 것 같아,
61,,,...어? 무슨 일이 일어났어?,
62,,*,여흥 프로그램?,
63,,바닐라,여흥...귀신이구먼! 누구야! 누가 그랬어!,
64,,학생 A,"어젯밤, 스카이는 행적이 의심스러운 두 놈을 쫓아 도서관 주위를 세 바퀴를 돌았다고 한다.",
65,,*,......,
66,,바닐라,......,
67,,위연,선...... 선배다!,
68,,*,위연도 여기 있었네.,
69,,바닐라,스카이 어디 있어? 스카이 만나야 해.,
70,,학생 A,이쪽인 거 같아요! 선배 저 끌지 마세요!,
71,,위연,바닐라 선배 화내면 은근 무서운데...,
72,,학생 B,하긴 자기가 제일 좋아하는 책이 조각으로 되었으니......,
73,,학생 B,"그 책 바닐라가 학교 도서실에 기증한 책 중 가장 소중한 책인데, 하필이면 그 책이라니...",
74,,위연,재난이여...,
75,,*,여자가 화내기 시작하면 끝이 없는데......,
76,,*,"근데 위연, 네가 왜 여기 있어?",
77,,위연,사실은 책 속에 중요한 편지가 있는데 지금 그 책을 잃어버렸어요... 그래서 선배에게 책같이 찾는 것을 부탁드리고 싶은데......,
78,,*,나--,물론이지(위연 스토리)|미안하지만 그래도 나한테는 초콜릿이 더 중요해!
79,,*,유몽학원에서 괴도맞는 사건들이 빈번히 생길지는 꿈에도 생각 못 했지......,
80,,*,빨리 초콜릿 대회 연회장으로 가자.,
81,,*,"난 급한 일이 있어서, 화이팅 해! 만약 내가 일을 다 끝내고도 찾지 못했다면 같이 찾아줄게.",
82,,위연,네!,
83,,*,(1년에 한 번 열리는 초콜릿 대회가 너무 소중해서! 미안하게 됐어! 위연),
84,,,전에도 도와주지 않아서...,
85,,,많이 미안한데...,
86,,,그래도 초콜릿 대회가 더 소중하니까!,
87,,,영문도 모른 채 다시 시작했지만,
88,,,그래도 이번에는 연회장까지 안전하게 도착하고 싶어.,
89,,*,다다다다다(열심히 걷는다),
90,,,앞에 나타난 익숙한 그림자는 누구......?,
91,,*,이전 경험으로,
92,,,이번에는 방통이야,
93,,,돌아서 갈 수밖에......,
94,,방통,거기 서!,
95,,,아차!,
96,,방통,선배였구나! 오랜만이에요. 선배 길을 잃으셨어요?,
97,,*,어제도 봤는데... 그리고 길을 잃은 사람 내가 아니라 너인 거 같은데.,
98,,방통,이것도 맞춰버리다니! 역시 선배!,
99,,*,너무 뻔하잖아.,
100,,*,내가 워낙에 착하니까 방통 내가 길 안내해 줄까?,
101,,방통,역시 선배는 달라! 범인 이미 찾으셨어요?,
102,,*,......?,
103,,방통,그러니까 선배 내 목걸이를 훔쳐 간 도둑이 누구인지 알고 있단 말이죠?,
104,,*,미안한데? 목걸이? 소중한 목걸이? 그게 뭐지?,
105,,*,(방통이 목걸이도 만들 수 있다니... 신기하다),"너 많이 힘들어 보이는데(방통)|뭐야, 난 그냥 초콜릿 먹으러 가는 거야."
106,,*,방금 환청이 들린 거 같아! 난 이만 갈게!,
107,,방통,"저기, 저기요, 잠시만요~",
108,,*,"휴, 드디어 갔어. 이미 너무 많은 시간을 낭비했어.",
109,,*,다다다 다다다(열심히 걷는다),
110,,*,시간 낭비 많이 했으니 빨리 연회장에 가야 해! 윽--,
111,,*,누구? 누가 내 목을 졸은 거야?,
112,,용마,엥? 뭐라고 하시는 거예요?,
113,,*,"용마, 말로 하면 안 돼? 먼저 손을 놓고 말해!",
114,,용마,(손을 놓는다),
115,,용마,힘주지도 않았는데? 선배 이것도 못 참아요?,
116,,*,윽! 하늘나라로 갈 뻔했잖아? 여자다운 모습이 하나도 없는 사람이...,
