id,name,desc
1,스테이지 1,"일반 스테이지, 특수 조건 없음"
2,스테이지 2,"일반 스테이지, 특수 조건 없음"
3,스테이지 3,"일반 스테이지, 특수 조건 없음"
4,스테이지 4,"일반 스테이지, 특수 조건 없음"
5,스테이지 5,스페셜 규칙: 아군 레인저 소녀의 공격력 50% 감소
6,스테이지 6,스페셜 규칙: 아군 목사 소녀의 최대 HP 40% 감소
7,스테이지 7,"스페셜 규칙: 전투 시작 시, 3라운드 동안 아군 소녀가 침묵 상태 된다"
8,스테이지 8,스페셜 규칙: 아군 소녀의 받는 치료 효과 75% 감소
9,스테이지 9,"스페셜 규칙: 라운드 종료 시, 적 전체가 자신의 최대 HP의 10%만큼 HP를 회복한다"
10,스테이지 10,스페셜 규칙: 적이 모든 디버프 효과를 면역한다
11,시간의 소용돌이,해당 스테이지에서의 1회 공격으로 입힌 최대 대미지는 순위에 반영됩니다. 오른쪽 버튼을 클릭하시면 이번 주 랭킹을 확인하실 수 있습니다.
12,스테이지 1,"일반 스테이지, 특수 조건 없음"
13,스테이지 2,"일반 스테이지, 특수 조건 없음"
14,스테이지 3,"일반 스테이지, 특수 조건 없음"
15,스테이지 4,"일반 스테이지, 특수 조건 없음"
16,스테이지 5,스페셜 규칙: 아군 법사 소녀의 공격력 50% 감소
17,스테이지 6,스페셜 규칙: 아군 전사 소녀의 최대 HP 40% 감소
18,스테이지 7,스페셜 규칙: 아군 법사 동일한 라운드 1명의 소녀만 액티브 스킬을 사용할 수 있습니다.
19,스테이지 8,스페셜 규칙: 아군 소녀의 공격으로 치명타를 입힐 수 없다.(치명타 확정 공격 제외)
20,스테이지 9,스페셜 규칙: 아군 소녀의 공격력 50% 감소
21,스테이지 10,스페셜 규칙: 적이 모든 디버프 효과를 면역한다
22,시간의 소용돌이,해당 스테이지에서의 1회 공격으로 입힌 최대 대미지는 순위에 반영됩니다. 오른쪽 버튼을 클릭하시면 이번 주 랭킹을 확인하실 수 있습니다.
