id,title,name,dialog,select_text
101101,사진관-1,*,사진관이네요. 모처럼 어려운 기회가 왔으니 같이 사진 찍자~,
101102,,손인,같이…… 전문가를 초청해서 촬영해야 하는 거 아니에요?,
101103,,*,"손인에게는 드문 일일지도 모르지만, 이렇게 찍는 게 흔한거야~",
101104,,손인,아아…… 그래요? 제가 뭘 몰랐네요……,
101105,,손인,그런데 선배는 왜 계속 저를 쳐다보는 거에요? 얼굴에 뭐가 묻었나요?,
101106,,손인,에? 정말 저를 보고 있었군요~,
101107,,손인,아…… 선배 정말 귀엽네……,
101108,,손인,"이렇게 대놓고 칭찬하다니, 부끄러워요.",
101201,사진관--2,손인,저번에 왔던 사진관이네요~,
101202,,*,"아쉽다, 저번에 점장님이 일 때문에 외출을 해서 촬영 못했는데 다시 한 번 해볼까?",
101203,,손인,음…… 저는 아무 의견 없어요. 그냥…… 선배가 그렇게 뚫어지게 안 보면 될 것 같은데……,
101204,,*,아…… 아니야……,
101205,,점장,"어서오세요, 두 분 사진 찍으시나요? 그러면 옷을 갈아 입는 게 좋을 것 같군요~",
101206,,점장,"역시 커플은 다르군요, 아주 잘 어울려요.",
101207,,손인,선배 정말 멋지네요~ 근데 여기 저를 위해 정리 좀 해줄래요?,
101208,,손인,"아, 역시 저를 위해 변화를 주고 싶지 않은거군요...",
101301,사진관-3,*,드디어 그 날이! 사진 이미 나왔겠지~,
101302,,손인,"사진을 찍고 나서 바로 받을 수 있을 줄 알았는데, 참 저 저번에 선배한테 비웃음 당했죠……",
101303,,*,손인은 그냥 우리 보통 사람들의 생활에 익숙하지 않을 뿐이야~,
101304,,*,점장님께 한 장 더 뽑아달라고 했으니 손인도 기념으로 간직할 수 있겠네.,
101305,,점장,"정말 죄송합니다, 기계가 고장나서 한 장은 뽑지 못했어요. 좀 기다려야겠는데요.",
101306,,손인,저 주시려고요? 와 신난다. 소중히 간직할게요.,
101307,,점장,정말 죄송합니다. 오늘은 기계를 고칠 수 없을 것 같네요……,
101308,,손인,"아쉽긴 하지만, 선배가 옆에 있으니까 기다리는 것도 지루하진 않겠어요.",
101309,,*,"필름만 있으면, 어디서든 뽑을 수 있잖아.",
101310,,손인,"하하, 지금 제 모습을 머릿 속에서 출력하는게 사진 인쇄하는 것보다 빠를거에요~",
102101,고급 레스토랑-1,*,"이렇게 고급인 레스토랑은 처음이야…… 이런 곳에서 먹으면, 1년 생활비가 거덜나겠지……",
102102,,손인,"선배, 뭐라고 했어요?",
102103,,*,아…… 그냥 생각 중이었어. 손인한테 어떤 메뉴를 추천하면 좋을지?,
102104,,손인,최고에요. 선배가 이 레스토랑이 너무 비싸다고 생각할까봐 걱정했거든요.,
102105,,손인,"근데 자주 오신다고 하니까, 선배가 알아서 주문해 주세요.",
102106,,*,큰일났다. 그냥 자존심 때문에 말 한 것 뿐인데.,
102107,,손인,몽블랑은 하얀 눈을 덮은 듯한 봉우리라고 해서 붙여진 이름이야~,
102108,,손인,올겨울에는 꼭 저와 함께 아름다운 설경을 즐겨주세요……,
102109,,손인,아? 이 요리 주문했어요? 완전 의외네...,
102110,,*,왜…… 문제 있어?,
102111,,손인,아니에요. 그냥 생선 생긴 게 무서워서 안먹는데 선배가 생선 맛을 즐기실 줄은 몰랐거든요.,
102112,,손인,"이 요리는… 너무 좋아하는데, 역시 선배랑은 마음이 통하고 있어.",
102201,고급 레스토랑-2,*,"이 고급 레스토랑에 들어오자마자 이런 비싼 요리를 볼 줄 몰랐는데, 더 놀랍게도...한 입 맛 보다니!",
102202,,*,"환불 받을 방법은 없겠지… 1년 생활비, 안녕…",
102203,,손인,돈 맛 밖에 안느껴져...,
102204,,손인,돈… 그냥 종이 아닌가요? 선배 원래 이런 거 먹어본 적 있으시군요? 이런…,
102205,,손인,"이런, 선배한테 좋은 인상을 주지 못하다니…",
102206,,손인,"그치만, 제 요리는 괜찮은데, 먹어볼래요?",
102207,,손인,그렇게 맛있어요?,
102208,,손인,이 곳의 숨겨진 요리들을 선배랑 나눠먹으려고 했는데 더 이상 필요 없는 것 같네요.,
102301,고급 레스토랑-3,손인,"그럼, 전 배불러요. 감사해요 선배~ 선배도 배불러요?",
102302,,*,응…… 그럼……,
102303,,*,지금처럼 계속 시간을 연장되길 바래본 적이 없는데… 이러면 빌지를 보지 않아도 될거야.,
102304,,손인,여기 사실 제가 운영하는 레스토랑이에요. 결제할 필요 없어요~,
102305,,손인,근데 선배 방금 진짜 멋졌어요!,
102306,,손인,여기 제 레스토랑이니까 결제하지 않아도 되는걸요~,
102307,,손인,"근데 선배가 저한테 진실을 털어놓으려 하다니, 저를 이제 한 식구로 받아주는 건가요? 감동이야~",
102308,,손인,(멈춤) 괜찮아요. 여기 사실 제 레스토랑이에요~,
103101,기모노 가게,손인,"아이고, 어쩌다 여기까지 와버렸네요.",
103102,,*,"고급 기모노 가게야. 오늘 손인이 입는 것도 맞춤 제작이구나, 잘 어울려.",
103103,,손인,아 이렇게까지 말하시다니 부끄럽네요~,
103104,,*,미…… 미안…… 난처하게 한거 아니지?,
103105,,손인,"선배가 좋아하신다면, 바깥부터 안까지 천천히 다 보세요~",
103106,,손인,네? 전 너무 좋다고 말한건데…… 그냥 예의상이었어요?,
103107,,손인,선배 정말…… 얼굴 빨개졌다구요……,
103108,,손인,그럼 다음 맞춤 제작할 때 선배가 꼭 옆에 있어주세요~,
103201,기모노 가게,손인,모처럼인데 여기까지 왔으니 한번 들어가봐요. 선배한테 어울리는 디자인이 있을 거에요.,
103202,,*,어? 나…… 나? 이런 고급 옷가게에 와본 적이 없는걸.,
103203,,손인,"(입 가리고 웃음) 선배 설마 부끄러운 건가요? 걱정 마요, 옷 갈아입을 때 몰래 안 훔쳐볼게요~",
103204,,손인,잘못 고른 거 아니에요~,
103205,,손인,선배 이거 입고 저랑 성당 같은 데라도 가려는 거에요?,
103206,,손인,"선배 피부톤에 잘 어울리네요~ 그고 제 몸 색이랑도 잘 어울리구요, 선배는 어때요?",
103207,,손인,초록색? 색이 조금 무겁네요. 좀 더 가벼운 색상이 좋을 것 같아요.,
103301,기모노 가게-3,사장님,이 아가씨는 우리 단골 손님이네. 지금 뭐 보러 온건가요?,
103302,,사장님,오~ 이 분은? 아 그 분이구나. 정말 잘 어울려~,
103303,,*,네? 어떤……,
103304,,손인,"사장님, 아무 말이나 하지마세요. 아직 안 사귄답니다~",
103305,,*,맞아요. 그냥 데이트 나온 것 뿐이니까.,
103306,,손인,"근데, 당분간 사귀지 않을 뿐이잖아요~",
103307,,손인,응? 어떻게 대답을 그냥 피해버릴 수가. 선배 정말 나쁘다.,
103308,,손인,그럼 제가 앞으로 선배가 주실 믿음을 기대할게요~,
103309,,사장님,"선배는 말주변이 없구나, 좋아요. 이제 그만 어색해하고, 이리와서 신상 좀 봐요.",
104101,화과자 가게-1,사장님,어서오세요. 무엇을 도와드릴까요?,
104102,,사장님,요즘 딱 양갱 맛보기 좋은 계절인데 한 번 맛 실래요?,
104103,,*,"참, 이렇게 친절한 가게는 좀처럼 거절할 수가 없지.",
