id,name
25010001,하급 명혼 정수
25010002,중급 명혼 정수
25010003,고급 명혼 정수
25050500,【최고급 루비Ⅰ】합성석
25060600,[소환자] 합성석
25060700,[결단자] 합성석
25060800,[파괴자] 합성석
25060900,[지배자] 합성석
25010101,비늘 명혼
25010102,흉터 명혼
25010103,날개 명혼
25010104,갑각 명혼
25020101,[일반 토파즈Ⅰ] 비늘 명혼
25020102,[일반 토파즈Ⅰ] 흉터 명혼
25020103,[일반 토파즈Ⅱ] 날개 명혼
25020104,[일반 토파즈Ⅱ] 갑각 명혼
25030101,[일반 자수정Ⅰ] 비늘 명혼
25030102,[일반 자수정Ⅰ] 흉터 명혼
25030103,[일반 자수정Ⅱ] 날개 명혼
25030104,[일반 자수정Ⅱ] 갑각 명혼
25030201,[초급 자수정Ⅰ] 비늘 명혼
25030202,[초급 자수정Ⅰ] 흉터 명혼
25030203,[초급 자수정Ⅰ] 날개 명혼
25030204,[초급 자수정Ⅰ] 갑각 명혼
25030205,[초급 자수정Ⅱ] 별의 명혼
25030206,[초급 자수정Ⅱ] 달의 명혼
25030301,[중급 자수정Ⅰ] 비늘 명혼
25030302,[중급 자수정Ⅰ] 흉터 명혼
25030303,[중급 자수정Ⅰ] 날개 명혼
25030304,[중급 자수정Ⅰ] 갑각 명혼
25030305,[중급 자수정Ⅱ] 별의 명혼
25030306,[중급 자수정Ⅱ] 달의 명혼
25030401,[고급 자수정Ⅰ] 비늘 명혼
25030402,[고급 자수정Ⅰ] 흉터 명혼
25030403,[고급 자수정Ⅰ] 날개 명혼
25030404,[초급 자수정Ⅰ] 갑각 명혼
25030405,[고급 자수정Ⅱ] 별의 명혼
25030406,[고급 자수정Ⅱ] 달의 명혼
25040101,[일반 에메랄드Ⅰ] 비늘 명혼
25040102,[일반 에메랄드Ⅰ] 흉터 명혼
25040103,[일반 에메랄드Ⅱ] 날개 명혼
25040104,[일반 에메랄드Ⅱ] 갑각 명혼
25040105,[일반 에메랄드Ⅲ] 별의 명혼
25040106,[일반 에메랄드Ⅲ] 달의 명혼
25040201,[초급 에메랄드Ⅰ] 비늘 명혼
25040202,[초급 에메랄드Ⅰ] 흉터 명혼
25040203,[초급 에메랄드Ⅰ] 날개 명혼
25040204,[초급 에메랄드Ⅰ] 갑각 명혼
25040205,[초급 에메랄드Ⅱ] 별의 명혼
25040206,[초급 에메랄드Ⅱ] 달의 명혼
25040207,[초급 에메랄드Ⅱ] 태양의 명혼
25040301,[중급 에메랄드Ⅰ] 비늘 명혼
25040302,[중급 에메랄드Ⅰ] 흉터 명혼
25040303,[중급 에메랄드Ⅰ] 날개 명혼
25040304,[중급 자수정Ⅰ] 갑각 명혼
25040305,[중급 에메랄드Ⅱ] 별의 명혼
25040306,[중급 에메랄드Ⅱ] 달의 명혼
25040307,[중급 에메랄드Ⅱ] 태양의 명혼
