id,name,desc
1,아이돌이 되어라!,\n
2,오디션 참가 신청,\n
3,테크노 소녀,\n
4,늦어버린 오디션,\n
5,케미 연습,\n
6,메인 보컬이 가사를 잊었다.,\n
7,추가 오디션,\n
8,우연한 만남,\n
9,야외 리허설,\n
10,장비의 식당,\n
11,피치 밴드,\n
12,"모두들, 힘내!",\n
13,로맨틱한 만남,\n
14,이것도 친구라고 할 수 있을까?,\n
15,우리 건반에 허튼 궁리하지 마!,\n
16,목소리가 나오지 않아,\n
17,진실 게임,\n
18,음악 속에 싹튼 우정,\n
19,갑자기 정전?!,\n
20,빗 속의 뮤직 페스티벌,\n
81,훈련 결과,\n
82,네 명의 환자,\n
83,수상한 의사,\n
84,도서관 침입,\n
85,새로운 제안,\n
86,온천 휴가,\n
87,인기 투어,\n
88,익숙한 냄새,\n
89,숲을 넘어,\n
90,온천 도착,\n
91,잠깐의 휴식,\n
92,싱숭생숭한 마음,\n
93,추측 검증,\n
94,여행의 진실,\n
95,고독한 소녀,\n
96,튜린 게임,\n
97,감정의 본질,\n
98,과거의 그림자,\n
99,염풍을 넘어,\n
100,혼기 계획,\n
101,우유부단,\n
102,학원 이변,\n
103,내우외환,\n
104,결단,\n
105,결심,\n
106,절망적인 미래,\n
107,예상대로,\n
108,침묵의 맹세,\n
109,유령,\n
110,호기심 많은 고양이,\n
111,과거와의 작별,\n
112,변화,\n
113,불길한 예감,\n
114,악몽,\n
115,월하은월,\n
116,인과응보,\n
117,배신자,\n
118,정면 돌파,\n
119,순진의 대가,\n
120,미래와의 이별,\n
121,어쩔 수 없는 상황,\n
122,바람을 듣는 자,\n
123,잘못된 기대,\n
124,불길 속의 환영,\n
125,의식 완료?,\n
126,적의 적,\n
127,생존의 지혜,\n
128,대화,\n
129,신의 노여움,\n
130,협력,\n
131,눈빛만 봐도 알 수 있잖아,\n
132,비밀 계략,\n
133,불,\n
134,짧은 평화,\n
135,지상으로의 귀환,\n
136,잿빛 세계,\n
137,지옥으로 가는 길,\n
138,용암의 폭군,\n
139,악몽의 고치,\n
140,후퇴,\n
141,설상가상,\n
142,각개전투,\n
143,내습,\n
144,아스라이,\n
145,기적,\n
146,한 줄기 빛,\n
147,사명,\n
148,최후의 발악,\n
149,축복할 겨를이 없다,\n
150,오늘부터,\n
151,"와, 여름이다!!",\n
152,방학 시작!,\n
153,미카엘의 고민,\n
154,방통의 약점?,\n
155,수박 두드리기 시합,\n
156,피곤한 은월,\n
157,방학의 끝,\n
158,어진 의사,\n
159,정겨운 봄날,\n
160,봄 물결-화환,\n
161,베스트 파트너?,\n
162,곧 다가오는 화이트데이,\n
