id,title,name,dialog,select_text
1,서문,,"학신궁에 관해 내려져 온 전설 중, 특히 더 알려진 건 다름 아닌 신궁 깊숙한 곳에 신명의 힘으로 구축된 시련의 장......",
2,,,그곳에서 신의 시련을 통과하면 신이 하사하는 귀중한 보물을 얻을 수 있다고 한다.,
3,,*,"오랜 계획 끝에...... 드디어 이 학신궁을 찾아오다니! 보물들이여, 내가 왔다~!",
4,,,"나의 혼잣말을 뚫고, 어디선가 쓱싹거리는 빗자루질 소리가 들려왔다.",
5,,무녀,"하, 또 신의 선물에 망상을 품고 찾아왔나? 제 분수를 모르는 인간이구만...... 저기! 미안한데 좀 비켜줄래? 바닥 쓸고 있는 거 안보이니?",
6,,*,"앗, 죄송해요, 무녀님...... 그래도 분수를 모르다뇨! 저희는 반드시 시련을 통과하겠다는 각오로 이 악물고 찾아왔다고요!",
7,,무녀,"그래, 그렇겠지. 지금까지 귀에 못이 박히도록 들어온 말인데 뭐. 아무튼, 행운을 빌게~",
8,,*,"잠시만요, 무녀님! 인상도 너~무 좋으신데, 혹시 따로 알고 계신 승리의 비법 같은 게 있으시다면 하나만 알려주시면 안 돼요?",
9,,무녀,승리의 비법 같은 건 없지만 연명의 비법은 하나 알지. 지금 바로 이곳을 떠나 네가 살던 데로 돌아가는 거야.,
10,,*,여기까지 왔는데 물러설 순 없죠~ 승리의 비법이 따로 없다면 보호용 부적 같은 것도 괜찮아요!,
11,,무녀,"그런 건 취급하지 않아. 너희들이 이미 마음을 먹은 이상, 난 그저 행운을 빌어줄 뿐이야.",
12,,무녀,"......시즈코는 어떻게든 너희를 설득해 돌려보내야 한다고 했지만, 여기까지 왔다는 건 대부분 그만큼의 각오를 했다는 걸 거 아니야. 그런 사람을 어떻게 설득해서 돌려보내?",
13,,*,"행운을 빌어주셔서 감사해요! 근데, 시즈코는......?",
14,,무녀,"이봐, 궁금해하지도 마! 물론 우리 시즈코는 귀여운데 착하기까지 하지만, 네가 넘볼 수 있는 상대가 아니라고!",
15,,*,듣자 하니 마음이 따뜻한 아이 같네요! 시련을 통과하면 꼭 한번 만나보고 싶은걸요!,
16,,무녀,"두 번 말하게 하지 마라...... 집에 가든 시련을 하러 가든 갈 거면 얼른 가, 바닥 쓰는 거 방해하지 말고!",
17,,*,"헤헤, 그럼 이만 가볼게요! ......보물들아, 기다려라! 내가 간다~",
18,1. 이름,*,"역시 괜히 '시련'이 아닌 걸, 힘들어서 이제 더는 못 걷겠는데......",
19,,우리엘,"선배, 수고 많으셨어요~ 이번엔 꽤 많은 종이학을 모았으니까, 소원의 연못에서 어떤 보물을 받을 수 있을지 기대해봐도 좋겠는걸요!",
20,,*,"욜~ 보물 얘기가 나오니까 역시 정신이 차려지는걸, 하하하!",
21,,,"이때, 발끝에 무언가 닿는 느낌에 시선을 돌렸다. 엥, 빗자루?",
22,,무녀,......응? 네가 왜 여기서 나와...? 이쪽은 네 친구야?,
23,,우리엘,안녕하세요! 전 우리엘 이라고 해요~,
24,,*,"오랜만이에요, 무녀님! 저 말이죠, 시련을 통과해서 무사히 빠져나왔어요!",
25,,*,"이거 보세요, 제가 획득한 종이학......",
26,,무녀,"'신의 칭찬'을 그렇게 많이...... 흥, 시련을 통과하다니 운 하나는 참 좋은가 보구나. 설마 저 친구 힘에 빌붙어 통과한 건 아니겠지?",
27,,우리엘,"아니에요, 무녀님. 선배가 아니었음 시련 통과는커녕, 무사히 나오기도 힘들었을 거예요~",
28,,*,들으셨죠? 저도 꽤 대단한 사람이라고요!,
29,,무녀,......그럼 선물이나 받으러 가! 여기 멍하니 서서 남 청소하는 데 길 막지 말고!,
30,,*,"앗, 잠깐만요, 무녀님!",
31,,*,이렇게 만난 것도 인연이잖아요! 제 이름은 *(이)에요. 괜찮다면 무녀님의 이름을 여쭤봐도 될까요?,
32,,아사미,"......아사미, 내 이름은 아사미야.",
33,,아사미,……,
34,,아사미,이름도 알려줬는데 아직 안 가고 뭐해?,
35,,제갈량,이번에 여러 학생을 파견해서 시련에 참여하게 했어. 다른 학생들은 시련을 통과하고 학원을 위해 보물을 가지고 오기만 하면 되지만...,
36,,제갈량,너희 둘에게는 특별한 임무를 줄 거야.,
37,,은월,"먼저 *, 넌 시련을 통과해서 보물을 획득하는 것 이외에도 두 개의 임무가 더 있어. 첫째, 그곳의 무녀와 친해지는 것. 둘째......",
38,,은월,신사의 보물들이 끊임없이 산출될 수 있는 연유가 무엇인지 알아내는 것.,
39,,제갈량,"그 물건들은 우리가 카오스에 대항하는 데 있어 굉장히 유용하거든. 물건의 본질은 뭔지 몰라도, 적어도 그 물건들이 우리를 위해 쓰일 수 있다는 건 확실해.",
40,,제갈량,"이전에 시련을 위해 떠났던 사람 중, 목숨을 부지하기 위해 망명을 택한 사람들도 많다고 들었어. 뭐, 정보를 캐는 것만으로도 위험과 맞닥뜨릴 수 있다고 하니 말 다했지. 그러니 우리엘, 네가 선배의 안전을 책임져 줘.",
41,,우리엘,"제 방패와 기사의 명예를 걸고, 선배의 털끝 하나조차 온전히 보호하겠습니다!",
42,,*,"헤헤, 그게 말이죠, 사실은 이곳 신사에 궁금한 게 좀 많아서요! 예를 들어 어떤 신을 모시는지라던가,",
43,,*,"이런 시련은 왜 존재하는 건지, 또 신이 왜 보물을 하사하는 건지 등등... 아사미 양이라면 신사의 일에 대해 뭔가 말씀해주실 수 있지 않을까요?!",
44,,아사미,"뭐야, 아사미 양이라니, 그 밥맛 떨어지는 호칭은......",
45,,아사미,"그래도 보물을 얻은 걸로 만족하고 돌아가는 게 아니라, 우리 신사의 역사에 대해서 이해하려고 하다니...... 확실히 다른 사람들과는 다르구나.",
46,,*,"어때요, 아사미 양! 이제 제가 좀 달리 보이나요? 그럼 좀만 더 온화한 말투로 말해주시면 안 될까요~?",
47,,아사미,......흥!,
48,,*,"에이, 아사미 양! 자꾸 그렇게 인상 쓰면 나중에 주름 생겨요~",
49,,아사미,"마, 말도 안 되는 소리!",
50,,아사미,난 뭔가 설명해주는 거 잘 못한다구. 신사의 일이 궁금하면 저녁쯤 사무소 근처에서 미즈에 할머니를 찾아봐.,
51,,아사미,미즈에 할머니는 매일 거기서 어린 무녀들에게 신사의 과거에 얽힌 전설을 얘기해주시거든. 아이들이랑 같이 들으면 되겠네.,
52,,아사미,"물론, 만약 우리 신사의 어린 무녀들에게 수작이라도 부렸다간 내 빗자루 맛 좀 보게 될 거야!",
53,,*,저 그런 사람 아니에요! 어째 아사미 양은 저한테만 특히 더 경계심을 품고 계신 것 같아요......,
54,,아사미,사람은 겉모습만 봐선 모르는 법이라고 했어. 너희 같은 외부인들이 뭔 생각으로 여기서 이러는지 내가 어떻게 알아!,
55,,아사미,이제 볼일 다 봤으면 얼른 가! 바닥 쓸어야 되니깐!,
56,,*,......(씨익),
57,,아사미,"......에휴, 말해! 뭐가 더 알고 싶은 건데?",
58,,*,"저번에 말씀하셨던, 귀여운데 착하기까지 한 시즈코 말이죠......",
59,,아사미,？！,
60,,*,"언제 소개해주실 거예요? 귀여운 어린이 무녀를 보고 싶어서 그런 건 절대 아니고요, 아사미 양의 친구라니까 그냥 한번......",
