id,desc
1,아래 미션 모두 클리어
2,게임 접속
3,슬롯 머신 누적 3회
4,학원 리그에서 누적 5회 전투
5,친구 보스 1회 전투 승리
6,마이다스의 손 2회 사용
7,다이아 누적 500개 사용
8,아래 미션 모두 클리어
9,게임 접속
10,4성 아르바이트 미션 1회 완료
11,매점에서 상품 1회 구입
12,일일 퀴즈 6회 클리어
13,하트 누적 15회 전송
14,프리미엄 캡슐 뽑기 3회 완성
15,아래 미션 모두 클리어
16,게임 접속
17,자동 모드의 보상 5회 획득
18,학원 리그에서 누적 10회 전투
19,소녀 누적 50회 레벨업
20,장비 누적 10개 합성
21,다이아 누적 1000개 사용
22,아래 미션 모두 클리어
23,게임 접속
24,소녀 10명 전학
25,매점에서 상품 2회 구입
26,일일 퀴즈 12회 클리어
27,우정 캡슐 뽑기 5회 완성
28,프리미엄 캡슐 뽑기 6회 완성
29,아래 미션 모두 클리어
30,게임 접속
31,슬롯 머신 누적 6회
32,학원 리그에서 누적 15회 전투
33,친구 보스 2회 전투 승리
34,마이다스의 손 4회 사용
35,다이아 누적 1500개 사용
36,아래 미션 모두 클리어
37,게임 접속
38,4성 아르바이트 미션 2회 완료
39,매점에서 상품 3회 구입
40,일일 퀴즈 18회 클리어
41,하트 누적 30회 전송
42,프리미엄 캡슐 뽑기 9회 완성
43,아래 미션 모두 클리어
44,게임 접속
45,자동 모드의 보상 10회 획득
46,학원 리그에서 누적 20회 전투
47,소녀 누적 100회 레벨업
48,장비 누적 20개 합성
49,다이아 누적 2000개 사용
