id,name
10001,예리 크리스탈1
10002,예리 크리스탈1
10003,예리 크리스탈1
10004,예리 크리스탈1
10005,예리 크리스탈1
10006,예리 크리스탈1
10007,예리 크리스탈1
10008,예리 크리스탈1
10009,예리 크리스탈1
10010,예리 크리스탈1
10011,예리 크리스탈1
10012,예리 크리스탈1
10013,예리 크리스탈1
10014,예리 크리스탈1
10015,예리 크리스탈1
10016,예리 크리스탈1
10017,예리 크리스탈1
10018,예리 크리스탈1
10019,예리 크리스탈1
10020,예리 크리스탈1
20001,묵직한 크리스탈1
20002,묵직한 크리스탈1
20003,묵직한 크리스탈1
20004,묵직한 크리스탈1
20005,묵직한 크리스탈1
20006,묵직한 크리스탈1
20007,묵직한 크리스탈1
20008,묵직한 크리스탈1
20009,묵직한 크리스탈1
20010,묵직한 크리스탈1
20011,묵직한 크리스탈1
20012,묵직한 크리스탈1
20013,묵직한 크리스탈1
20014,묵직한 크리스탈1
20015,묵직한 크리스탈1
20016,묵직한 크리스탈1
20017,묵직한 크리스탈1
20018,묵직한 크리스탈1
20019,묵직한 크리스탈1
20020,묵직한 크리스탈1
30001,뾰족한 크리스탈1
30002,뾰족한 크리스탈1
30003,뾰족한 크리스탈1
30004,뾰족한 크리스탈1
30005,뾰족한 크리스탈1
30006,뾰족한 크리스탈1
30007,뾰족한 크리스탈1
30008,뾰족한 크리스탈1
30009,뾰족한 크리스탈1
30010,뾰족한 크리스탈1
30011,뾰족한 크리스탈1
30012,뾰족한 크리스탈1
30013,뾰족한 크리스탈1
30014,뾰족한 크리스탈1
30015,뾰족한 크리스탈1
30016,뾰족한 크리스탈1
30017,뾰족한 크리스탈1
30018,뾰족한 크리스탈1
30019,뾰족한 크리스탈1
30020,뾰족한 크리스탈1
40001,철벽 크리스탈1
40002,철벽 크리스탈1
40003,철벽 크리스탈1
40004,철벽 크리스탈1
40005,철벽 크리스탈1
40006,철벽 크리스탈1
40007,철벽 크리스탈1
40008,철벽 크리스탈1
40009,철벽 크리스탈1
40010,철벽 크리스탈1
40011,철벽 크리스탈1
40012,철벽 크리스탈1
40013,철벽 크리스탈1
40014,철벽 크리스탈1
40015,철벽 크리스탈1
40016,철벽 크리스탈1
40017,철벽 크리스탈1
40018,철벽 크리스탈1
40019,철벽 크리스탈1
40020,철벽 크리스탈1
50001,돌격 크리스탈1
50002,돌격 크리스탈1
50003,돌격 크리스탈1
50004,돌격 크리스탈1
50005,돌격 크리스탈1
50006,돌격 크리스탈1
50007,돌격 크리스탈1
50008,돌격 크리스탈1
50009,돌격 크리스탈1
50010,돌격 크리스탈1
50011,돌격 크리스탈1
50012,돌격 크리스탈1
50013,돌격 크리스탈1
50014,돌격 크리스탈1
50015,돌격 크리스탈1
50016,돌격 크리스탈1
50017,돌격 크리스탈1
50018,돌격 크리스탈1
50019,돌격 크리스탈1
50020,돌격 크리스탈1
60001,수호 크리스탈1
60002,수호 크리스탈1
60003,수호 크리스탈1
60004,수호 크리스탈1
60005,수호 크리스탈1
60006,수호 크리스탈1
60007,수호 크리스탈1
60008,수호 크리스탈1
60009,수호 크리스탈1
60010,수호 크리스탈1
60011,수호 크리스탈1
60012,수호 크리스탈1
60013,수호 크리스탈1
60014,수호 크리스탈1
60015,수호 크리스탈1
60016,수호 크리스탈1
60017,수호 크리스탈1
60018,수호 크리스탈1
60019,수호 크리스탈1
60020,수호 크리스탈1
70001,예리 크리스탈2
70002,예리 크리스탈2
70003,예리 크리스탈2
70004,예리 크리스탈2
70005,예리 크리스탈2
70006,예리 크리스탈2
70007,예리 크리스탈2
70008,예리 크리스탈2
70009,예리 크리스탈2
70010,예리 크리스탈2
70011,예리 크리스탈2
70012,예리 크리스탈2
70013,예리 크리스탈2
70014,예리 크리스탈2
70015,예리 크리스탈2
70016,예리 크리스탈2
70017,예리 크리스탈2
70018,예리 크리스탈2
70019,예리 크리스탈2
70020,예리 크리스탈2
80001,묵직한 크리스탈2
80002,묵직한 크리스탈2
80003,묵직한 크리스탈2
80004,묵직한 크리스탈2
80005,묵직한 크리스탈2
80006,묵직한 크리스탈2
80007,묵직한 크리스탈2
80008,묵직한 크리스탈2
80009,묵직한 크리스탈2
80010,묵직한 크리스탈2
80011,묵직한 크리스탈2
80012,묵직한 크리스탈2
80013,묵직한 크리스탈2
80014,묵직한 크리스탈2
80015,묵직한 크리스탈2
80016,묵직한 크리스탈2
80017,묵직한 크리스탈2
80018,묵직한 크리스탈2
80019,묵직한 크리스탈2
80020,묵직한 크리스탈2
90001,뾰족한 크리스탈2
90002,뾰족한 크리스탈2
90003,뾰족한 크리스탈2
90004,뾰족한 크리스탈2
90005,뾰족한 크리스탈2
90006,뾰족한 크리스탈2
90007,뾰족한 크리스탈2
90008,뾰족한 크리스탈2
90009,뾰족한 크리스탈2
90010,뾰족한 크리스탈2
