id,desc
101,해당 회랑의 플라네타륨 스킬 세트 1 {1}회 업그레이드
102,해당 회랑의 플라네타륨 스킬 세트 1 {1}회 업그레이드
103,해당 회랑의 플라네타륨 스킬 세트 1 {1}회 업그레이드
201,해당 회랑의 플라네타륨 스킬 세트 2 {1}회 업그레이드
202,해당 회랑의 플라네타륨 스킬 세트 2 {1}회 업그레이드
203,해당 회랑의 플라네타륨 스킬 세트 2 {1}회 업그레이드
301,해당 회랑 스테이지 {1} 클리어
302,해당 회랑 스테이지 {1} 클리어
303,해당 회랑 스테이지 {1} 클리어
304,해당 회랑 스테이지 {1} 클리어
305,해당 회랑 스테이지 {1} 클리어
306,해당 회랑 스테이지 {1} 클리어
307,해당 회랑 스테이지 {1} 클리어
308,해당 회랑 스테이지 {1} 클리어
309,해당 회랑 스테이지 {1} 클리어
310,해당 회랑 스테이지 {1} 클리어
401,해당 회랑에서 사건 카드 '항아'를 누적 {1}회 만난다.
402,해당 회랑에서 사건 카드 '항아'를 누적 {1}회 만난다.
403,해당 회랑에서 사건 카드 '항아'를 누적 {1}회 만난다.
501,해당 회랑에서 사건 카드 '순욱'을 누적 {1}회 만난다.
502,해당 회랑에서 사건 카드 '순욱'을 누적 {1}회 만난다.
503,해당 회랑에서 사건 카드 '순욱'을 누적 {1}회 만난다.
601,해당 회랑에서 사건 카드 '수경'을 누적 {1}회 만난다.
602,해당 회랑에서 사건 카드 '수경'을 누적 {1}회 만난다.
603,해당 회랑에서 사건 카드 '수경'을 누적 {1}회 만난다.
701,해당 회랑에서 사건 카드 '펜리르'를 누적 {1}회 만난다.
702,해당 회랑에서 사건 카드 '펜리르'를 누적 {1}회 만난다.
703,해당 회랑에서 사건 카드 '펜리르'를 누적 {1}회 만난다.
801,해당 회랑에서 사건 카드 '화타'를 누적 {1}회 만난다.
802,해당 회랑에서 사건 카드 '화타'를 누적 {1}회 만난다.
803,해당 회랑에서 사건 카드 '화타'를 누적 {1}회 만난다.
901,해당 회랑에서 사건 카드 '테레사'를 누적 {1}회 만난다.
902,해당 회랑에서 사건 카드 '테레사'를 누적 {1}회 만난다.
903,해당 회랑에서 사건 카드 '테레사'를 누적 {1}회 만난다.
1001,해당 회랑에서 사건 카드 '허저'를 누적 {1}회 만난다.
1002,해당 회랑에서 사건 카드 '허저'를 누적 {1}회 만난다.
1003,해당 회랑에서 사건 카드 '허저'를 누적 {1}회 만난다.
1101,"한 번의 관측 중, 사건 카드 '항아' {1}회 만나다."
1102,"한 번의 관측 중, 사건 카드 '항아' {1}회 만나다."
1201,"한 번의 관측 중, 사건 카드 '순욱' {1}회 만나다."
