id,title,name,dialog,select_text
1,1. 심해의 용궁,이브,이 해변은 정말 보물 지도에 표시된 거랑 똑같아. 전설 속에 용궁이 진짜 있긴 해.,
2,,이브,"유몽 학원을 탐색하면 뜻밖의 선물이 나올 줄은 몰랐어. 만약 전설 속에 용이 지켜준 보물을 얻게 된다면,",
3,,이브,나에게 필요한 자금을 확보할 수 있아. 용궁의 보물이 내꺼야!,
4,,이브,하지만 그 많은 보물을 나 혼자서는 다 옮길 수 없을 것 같고 전설 속에 보물을 지키고 있는 거대한 용들도 먼저 제거해야 돼. 나를 도와줄 수 있는 사람을 먼저 구해야 돼.,
5,,맹획,삼겹살 뷔페 타임! 고깃집이 어디야!!,
6,,맹획,와우. 이브씨. 너 옷이 진짜 멋있어!,
7,,이브,먼저 나를 찾아온 사람이 생겼어~ 힘도 많고 순진하고 착한 여자 아이인 것 같아.,
8,,이브,내 옷이 마음에 들어? 나를 도와주면 이 옷이랑 똑같은 옷 한 벌 선물해줄게. 어때?,
9,,맹획,옷을 갖고 싶어. 하지만 삼겹살이 더 중요해! 너무 늦게 가면 유선이가 고기를 다 먹을 테니까 안 할래.,
10,,이브,그럼 날 한번 도와주면 옷도 선물해줄 거고 삼겹살도 마음껏 먹을 수 있게 해줄게. 어때?,
11,,맹획,고기를 마음껏 먹을 수 있어? 유선이랑 싸우지 않고?,
12,,이브,당영히 안 싸워도 돼~ 고기는 다 니꺼야~,
13,,맹획,그래. 좋아!,
14,,이브,보물 지도에 표시되는 거랑 똑같고 보물을 지키는 거대한 용도 보이지 않아. 좋아.,
15,,이브,맹획아. 이 물건들을 다 배에 옮겨줘. 해안으로 돌아가면 옷과 고기를 사줄게.,
16,,맹획,나에게 맡겨줘. 난 힘이 엄청 세거든. 헤헤.,
17,,이브,걔 진짜 착해. 자기 소유가 아닌 걸 노리지도 않아. 내 충견들처럼 너무 착해.,
18,,맹획,에휴. 진짜 힘들어... 다 했어! 굶어 죽겠어. 고기 먹고 싶어!,
19,,이브,나를 도와주는 강아지가 고기를 먹게 될 거야.,
20,,맹획,강아지?,
21,,용의 포효,꺄아아아아아!!,
22,,맹획,정말 큰 코골이 소리네. 그는 틀림없이 아주 잘 자고 있는 것 같아. 나도 배부르면 꼭 이렇게 푹 자!,
23,,이브,바보야. 이건 용의 목소리야. 빨리 가!,
24,,맹획,일 다 했어! 고기! 고기!,
25,,이브,조용히 해. 아직 끝나지 않은 일이 있어. 내 비밀 거점으로 옮기는 것도 도와줘야 해.,
26,,맹획,배고파! 고기! 고기! 고기! 나는 고기 먹고 싶어!,
27,,이브,(위협하는 말투로) 말 안 듣는 강아지가 벌 받아야 돼.,
28,,맹획,잉... 너무 무서워...,
29,,이브,왜? 많이 놀랐어? 착한 애는 상처받지 않을 거야. 그러니 조금만 참아. 알았지?,
30,,맹획,그래...,
31,,,맹획은 울상을 지으며 보물이 보관된 선실로 갔다.,
32,,맹획,옷도 고기도 안 줬어… 배고픈데 고기 챙겨와서 다행이네.,
33,,맹획,다 먹었어. 이브가 착하지 않아서 고기를 안 줄 거야!,
34,,,맹획은 화가 나서 손 안의 거대한 뼈를 내던졌다.,
35,,이브,무슨 소리야?,
36,,맹획,아니야. 아무것도 아니야!,
37,,맹획,큰일 났어. 뼈다귀 때문에 벽에 구멍이 났어. 어떡해... 무서운 이브가 다시 올지도 몰라.,
38,,맹획,맞아. 이 반짝반짝 빛나는 걸로 구멍을 가려!,
39,2. 용공의 주인,레비야,(하품),
40,,？？？,헤헤. 나는 레비야가 여기 오면 꼭 잘 수 있을 줄 알았어.,
41,,레비야,……,
42,,？？？,"잠깐, 잠깐, 왜 이렇게 낯선 눈빛으로 날 쳐다봐. 레비야가 설마 잠만 자고 날 기억에서 지워버린 건 아니겠지!",
43,,？？？,어떻개 자고 일어나면 사람을 잊어버려! 너무해!,
44,,레비야,아까 막 일어나서 정신을 못 차려서 그래. 난 당연히 너를 알아. 포세이돈.,
45,,레비야,"뜬금없는 이유로 학원에 온 바다의 신, 뜬금없이 친구하자고 매달리다니 세상에 이렇게 낯익은 사람이 있다니...",
46,,포세이돈,당연히 제가 눈이 독보적이어서 한눈에 레비야의 좋은 점을 발견했어요!,
47,,포세이돈,"나는 레비야와 친구가 되고 싶었는데 처음에 그렇게 미움을 받다니… 흥, 너무하네! 나는 후회를 할 거야, 3초 동안 절교할 거야!",
48,,레비야,... 어쨌든 휴가 초대해줘서 고마워. 오랜만에 푹 잤어.,
49,,레비야,"근데, 여기가 내 불면증을 치료할 수 있다는 걸 어떻게 알았어?",
50,,포세이돈,"헤헤, 왜냐하면 해룡 친구가 있거든, 내 모든 궁전에서 그녀가 가장 좋아하는 것은 바로 이 집이야, 자주 와서 자면 수십 년이야.",
51,,포세이돈,해룡이랑 은룡이랑은 조금 먼 사이지만 그래도 다 용이니까 여기서도 푹 자겠지!,
52,,포세이돈,"하지만 레비야도 일과 휴식의 결합에 주의해야 해, 열심히 일하는 것은 존중할 만하지만, 잠 못 잘 정도로 혼란스러우면 얻는 것보다 잃는 것이 더 많잖아",
53,,포세이돈,"나처럼 아무것도 신경 쓰지 않는 게 가장 편해! 레비야가 유능하다고 해도 몸조심해야지, 절대 우리 언니처럼 굴지 마.",
54,,레비야,"네, 네, 당신의 관심은 제가 받겠습니다.",
55,,포세이돈,"흥흥, 또 입으로는 듣기 좋겠지만, 절대로 고치지 않겠지! 우리 큰언니처럼 눈 깜짝할 사이에 내 말 다 잊어버리고...",
56,,포세이돈,레비야 너 회개해~ 어젯밤에 네가 얼마나 코를 골았는지 넌 모를 거야!,
57,,포세이돈,이렇듯: 호-!!!,
58,,레비야,응? 나... 코를 칠 줄 몰랐어... 설마... 이렇게 과장된 건 아니겠지...,
59,,레비야,시끄럽지 않아?,
60,,포세이돈,"괜찮아요, 저는 이런 소리에 오래 전부터 익숙해졌습니다. 내 그 해룡 친구는, 편하게 잘 때마다 이렇게 코를 킁킁거려요.",
61,,포세이돈,그래서 나는 레비야의 코골이를 나의 궁궐에 대한 칭찬으로 받아들였다!,
62,,레비야,"참, 아까 해룡 친구라더니… 용, 내 동족인가? 그녀의 일에 대해 말해 줄 수 있습니까?",
63,,포세이돈,해룡과 은룡은 사실 인연이 좀 멀어요. 그런데 뱌야는 자기 동족을 본 적이 없어?,
64,,레비야,"아니요, 의식하면서부터 산에서 혼자 살고 있어요.",
65,,포세이돈,"그럼, 내 친구 말이야….",
66,,,포세이돈은 즐거웠고 레비야와 친구와의 옛 이야기를 나누었다.,
67,,포세이돈,"그녀는 각종 보물을 수집하는 것을 가장 좋아했고, 내 궁궐을 아무 데나 던져버리고, 내 궁궐을 모두 그녀의 저장실로 삼았다.",
68,,포세이돈,"나는 모든 용족들이 반짝반짝 빛나는 것만 보고 길을 못 걷는 성격인 줄 알았는데, 너를 만나기 전까지 은룡은 다른 용들과 달랐을까…",
69,,레비야,"잠깐만, 보물 얘기하면 여기 뭔가 잘못된 거 아니야?",
70,,,……,
71,,,……,
72,,포세이돈,"하하하, 원래 금은 물에 녹는 건가요.",
73,,레비야,"아니요, 금은 물에 녹지 않습니다. 물에 떠내려갔나? 아니면 누군가….",
74,,포세이돈,"음… 궁궐 주변에는 진법이 있어 큰 암류가 생기지 않고, 보물이 이곳에 수백 년 동안 보관되어 왔으니….",
75,,레비야,그것은 틀림없이 누군가에게 도둑맞은 것이다!,
76,,포세이돈,"…어이, 너 왜 또 기분이 안 좋은 거야….",
77,,레비야,이런 파렴치한 무리들이 있기에 세상이 이렇게 나빠진 것이다…. 내가 꼭 보물을 찾아줄게!,
78,,포세이돈,"사실 괜찮아… 좋아 좋아, 보물찾기 시작하자!",
79,소식이 빠른 헤르메스에게 말을 걸었다.,레비야,"도둑이 재물을 훔치면 반드시 뭍에 올라 장물을 처분해야 합니다, 여기서 가장 가까운 해안은 우리가 왔을 때 이 곳입니다.",
80,,레비야,그래서 해안에서 학생들에게 수상한 사람을 봤는지 물어보자.,
81,,포세이돈,"보세요, 헬 사장님의 가게가 거기 있어요, 분명 근처에 있는 '잠재적 고객'을 주시하고 있을 거예요.",
82,,헤르메스,"게으름 피우지 말고 빨리 손님을 접대해라, 또 빚을 다 갚고 싶지 않느냐?",
83,,페리시나,흥! 얄미운 늙은 여자.,
84,,헤르메스,내가 들었다.,
85,,페리시나,아하하하하하... 손님들 안으로 모시겠습니다. 두 분 뭐 사고 싶은 거 있으세요? 여기저기 구경하세요.,
86,,레비야,우리는 물건을 사러 온 것이 아닙니다.,
87,,포세이돈,크림은 먹고싶은데 여기는 안팔리는거 같아~,
88,,페리시나,"괘씸하다, 내 겨자간장 특매 크림 노점이 건재하다면… 제발, 너희들 좀 사, 손해 볼 수도, 속일 수도 없다.",
89,,페리시나,10만 금화를 가득 사면 전 세계 1개 한정으로 선물하는 슈퍼 리미티드 페리시나 어른 인형! 수량이 한정되어 있으면 먼저 이기자!,
90,,레비야,"아닙니다, 저희가 급하게 도둑을 찾았는데, 혁 사장님은 근처에 이상한 사람이 나타난 것을 눈치챘나요?",
91,,헤르메스,"도둑은 눈치채지 못했지만, 내가 이상한 사람을 본 것은 바로 뒤에 있는 페리시나였다.",
92,,페리시나,"야, 내가 이렇게 손님을 끌라고 한 것은 네가 요구한 것이 아니냐!",
93,,포세이돈,"아까부터 궁금했는데, 페리시나가 순순히 아르바이트를 하다니, 새로운 장난을 꾸미고 있는 거 아닌가요?",
94,,페리시나,그래도 너는 나를 알아! 하지만 나는 어젯밤에 힘들게 준비한 고추냉이 간장 특매 크림 1인분이 다 팔리지 않아서 노점이 없어졌어...,
95,,레비야,노점이 없어졌다고? 설마 도둑이라도...,
96,,헤르메스,어젯밤 강한 바람이 불어서 우리를 해안에 내려놓은 파라솔과 텐트도 엉망진창이야.,
97,,헤르메스,그녀의 가엾은 노점 역시 피할 수 없었다.,
98,,레비야,폭풍이요…어젯밤 내내 바닷속에 있었는데 폭풍을 알아채지 못했는데 다친 사람은 없죠?,
99,,헤르메스,"다친 것은 아니지만, 여관의 벽은 여전히 매우 견고합니다.",
100,,포세이돈,"어, 이상하다 요 며칠 날씨 보니까 바닷가에 폭풍우가 없어야 하는데….",
101,,헤르메스,"하하, 아무리 해신대인이라 해도 기이하고 변덕스러운 바다를 예측할 수 없구나.",
102,,포세이돈,"헤헤, 내가 모르는 게 아직 많아.",
103,뭐 좀 사자!,포세이돈,"나는 이거, 이거, 그리고 이거 살래.",
104,,페리시나,오오오!!! 감사합니다. 모두11만4천514금화입니다. 여기서카드를써주세요!,
105,,페리시나,당신의 대은덕 페리시나 대인은 평생 잊지 못할 것입니다!,
106,,포세이돈,"말하자면, 페리시나는 왜 헬 사장의 아르바이트를 돕고 있습니까?",
107,,레비야,전에 들은 것 같은데… 빚 때문에?,
108,,페리시나,"아이고, 말도 마세요, 어제는 정말 재수없었어요!",
109,,페리시나,나는 어젯밤에 모처럼 겨자간장 얼큰한 크림 원료를 준비했는데 너무 졸려서 모래사장에서 자고 싶었는데….,
110,,헤르메스,그리고 아침 일찍 와서 보니 내가 정성껏 준비한 가게가 산산조각이 났고 페리시나는 폐허 속에 누워 쿨쿨 자고 있었다.,
111,,페리시나,헤르메스가 가게 값을 물어내라고 해서 못 내고 여기 남아서 아르바이트를 해야 하는데….,
112,,레비야,그런데 폭풍에 가게가 망가진 거 아니에요? 저는 책임이 페리시나 학생에게 돌아가야 한다고 생각하지 않습니다.,
113,,페리시나,맞아맞아 나도 그렇게 생각했는데...,
114,,헤르메스,제 노점은 8등급 강풍에 견딜 수 있는 내풍 재료를 선택했습니다. 만약 페리시나가 바람에 부서지지 않았다면 나는 아무런 손실도 없었을 것이다.,
115,,페리시나,"그래서 빚을 갚을 수 밖에 없다… 빚이 없으면, 너희들은 꼭 와서 내 겨자간장 특매크림을 먹어라!",
116,,포세이돈,"꼭! 레비야도 같이 가야지, 작업실에만 있지 말고! 새로운거 많이 경험해봐야지~",
117,,레비야,"아니요, 저는 더 중요한 일이 있어서 향락에 쓸 시간이 없습니다.",
118,,포세이돈,"아이고, 세상의 또 다른 언니 같으니… 아니, 레비야는 그녀보다 더 말리기 힘들었다.",
