id,title,name,dialog,select_text
1,시작부터 틀린 여름!   ,,무더운 여름,
2,,,벤치에 누워 멍 때리고 있었다.,
3,,,나,
4,,,비비안,
5,,,유몽학원의 핵인싸 예측 능력을 가진 그녀,
6,,,어찌하다 이 지경까지 된거지?,
7,,,모두 그 빌어먹을 '분실물 점집'에서 비롯되었을 것이다!,
8,,비비안,분실물 찾기요?,
9,,제갈량,맞아.,
10,,비비안,제가 잘 못 들은 거 아니죠? 제 예측 능력으로 친구들의 물건을 찾아주라고요?,
11,,제갈량,"맞아, 잘 못 들은 거 아니야.",
12,,제갈량,처음 점집을 차린 이유도 다른 사람에게 고민을 해결해드리고 행복을 가져다주는 거 아니었어?,
13,,비비안,남의 초심을 그렇게 고상하게 생각하지 마세요~ 저의 초심은 그저 별의 뜻을 전달해드리는 것…뿐이에요. 저를 천문학 애호가라고 생각해 주세요!,
14,,제갈량,"그… 여름도 다가오고 날씨도 무더워져서 사람들이 조금 예민하거든, 물건 잃어버리고 못 찾는 거 조금 괴롭잖아, 우리가 좀 이해해 주자!",
15,,제갈량,우리가 좀 이해해주자!,
16,,비비안,내 말을 좀 들어줘요! 저의 초심을 그렇게 포장하지 말라고요!,
17,,,......,
18,,,응?,
19,,,"참, 생각해 보니 분실물 보관서는 영업시간이 낮이지 않아요?",
20,,비비안,낮에는 별이 없잖아요!,
21,,비비안,별이 없으면 내 능력만으로 찾아드리기 어려운데…,
22,,사마소,여기 고민이 있는 사람이 있는 거 같은데? 뭘 도와드릴까요?,
23,,비비안,수상한 웃음을 지으면서 다가오는 사람이 이상한 사람이라고 배웠거든요~,
24,,사마소,"당신이 고민이 있어 보여 나타난 건데 이렇게 나오면 너무 섭섭한데! 비비안, 별을 볼 수 없다면 다른 점을 보는 방식으로 시도해보지 않겠어?",
25,,비비안,다른 방식이라?,
26,,사마소,"'유리구슬 이용 방법', '타로 보기의 100가지 방법'이 적힌 고대 서적이 있어!",
27,,비비안,혹시 어느 연대의 서적인가요?,
28,,사마소,그렇게 꼬치꼬치 캐묻지 마.,
29,,사마소,책을 사실 건가요? 책 사면 유리구슬 공짜로 드릴게요!,
30,,,사마소는 아주 해맑게 웃는다.,
31,,,이상하게 생각할 수 있을 만큼의 해맑은 웃음……,
32,,,그 웃음이 너무 이상하여 한참 망설였다.,
33,,,고민 끝에 이 책을 구매했다.,
34,,비비안,(책 읽는 중…) 음… 왜 이 서적이 인쇠본이지?,
35,,비비안,이상하단 말이야……,
36,,소녀 A,"비비안, 선배님 간판 달았어요!",
37,,,......,
38,,,우아! 제갈량 선배님이 직접 써주신 '분실물 수령 점집'이다!,
39,,비비안,전교생한테 모두 소문을 냈다니… 제갈량 회장님 지금 뭐하려고 하는 거지…,
40,,비비안,설마 그렇게 많은 사람이 모두 물건을 잃어버린 건 아니겠지?,
41,,은월,(똑똑) 저기요?,
42,,비비안,네에?,
43,,,진짜 문의를 하러 오는 사람이 있긴 있구나!,
44,,비비안,은월 선배님!,
45,,은월,최근에 분실물을 찾아주는 점집을 오픈했다는 소문 들었거든. 진짜 직업을 바꾼 거야?,
46,,비비안,"아니에요, 전 그저 일반 천문 애호가일 뿐이에요. 선배님, 뭐 찾으시려는 거예요?",
47,,은월,"내가 새로 산 장갑을 잃어버렸는데, 혹시 찾아줄 수 있어?",
48,,비비안,장갑….?,
49,,은월,장갑이 특수 제작한 것이라 마찰에 엄청 강하거든.,
50,,여몽,비비안! 나 좀 도와줘~,
51,,,......,
52,,,이 사람 뭐지? 그냥 문을 부수고 들어온 거야? 비록 텐트지만…,
53,,여몽,"비비안, 비비안, 빨리 나 좀 도와줘~",
54,,비비안,줄을 서주세요!,
55,,여몽,"그게 아니라, 내가 바닐라 선배님이랑 연극을 준비하고 있거든. 소품으로 유리구슬이 필요한데……",
56,,여몽,여기에 유리구슬이 있다고 하여 빌리러 왔어. 혹시 빌려줄 수 있어?,
57,,비비안,그럼 지금 손에 지금 들고 있는 건 뭐예요?,
58,,여몽,이건 오버사이즈 수은 구슬!,
59,,,......,
60,,여몽,바닐라 선배님이 이 구슬 색감이 좋지 않다며 더 어울리는 것을 찾으라고 해서 여기로 달려왔거든.,
61,,비비안,이 수정 구슬 나한테도 없어서는 안되는 소품인데요!,
62,,여몽,엥…… '유리구슬 이용 방법'?,
63,,여몽,한 번 볼 수 있을까?,
64,,여몽,"비비안, 책에는 그저 동그란 공만 있으면 된다고 했지 굳이 유리구슬이라고는 하지 않았어. 제발 한 번만 바꿔줘~",
65,,은월,우수한 검술자는 날카로운 검을 사용한다고 해서 더 강해지거나 둔한 칼을 사용한다고 해서 약해지지는 않는다. 도구는 단지 도구일 뿐이야.,
66,,은월,꼭 필요해 보이니 빌려주는 건 어때?,
67,,여몽,(불쌍하게 바라본다),
68,,비비안,좋아요… 은월 선배도 이렇게 말한 이상 빌려 줄게요…… 하지만 연습 끝나고 인차 돌려줘야 해요!,
69,예측이 빛나가기 시작,비비안,빌려 가는 동안 이 수은 구슬로 대체해야 되겠네 그럼……,
70,,비비안,"은월 선배님, 구슬에 손을 놓으세요.",
71,,은월,이렇게?,
72,,비비안,"네, 손을 대고 잃어버린 물건을 생각하세요……",
73,,은월,(말하는 대로 행동한다),
74,,,......,
75,,,......,
76,,비비안,......,
77,,은월,10분이나 지났는데… 됐어?,
78,,비비안,응? 왜지? 이 구슬에는 왜 빛이 안 나는 거지?,
79,,,수은이라 그런가?,
80,,비비안,이건 비과학적이야. 도구 때문일 거야…여몽을 찾아가 수정구를 가져와야겠어...,
81,,비비안,"죄송해요, 은월 선배님. 제가 아직 기술이 미숙한가 봐요.",
82,,은월,괜찮아. 점술로 답을 얻으려는 내가 너무 게을렀어! 내가 앞으로 더 열심히 할게. 그럼 먼저 간다.,
83,,비비안,비록 맞는 말이긴 하지만 왜 이렇게 충격적인 건지 모르겠다… 점술로 답이라… 그리고 열심히 하겠다는 말은 무엇을 열심히 하겠다는 얘기인지…… 열심히 물건을 찾는다는 건가…,
84,,펜리르,비비안! 비비안! 안에 있어?,
85,,,......,
86,,,이 사람 또 어떻게 된 거야. 왜 창문을 깨고 들어오려고 하는 거야? 비록 텐트지만…,
87,,펜리르,듣자니 이곳에 점술로 물건을 찾아주는 서비스가 있다면서요?,
88,,비비안,서비스는 있는데 효과가 없는 거 같아요.,
89,,펜리르,비비안! 내 소중한 친구! '스피드 강화 비법'을 찾아줘! 난 유몽학원의 톱이 될 거야!,
90,,비비안,잠꼬대는 꿈에서 하세요! 여포 찾아가서 한판 싸워 정신을 차려보는 것도 좋은 방법인 거 같아!,
91,,펜리르,난 멀쩡한데! 내가 지금 여포를 이기려고 너한테 찾아온 거잖아!,
92,,비비안,......,
93,,,으윽! 머리 아파!,
94,,,빨리 내보내야지.,
95,,비비안,한번 시도해 보긴 할게. 근데 효과가 없을 수도 있어! 내가 처음으로 이 도구를 사용하거든!,
96,,,아까도 실패했는데. 이번에 성공할 거란 보장이 없어.,
97,,,만약 이번에도 실패하면,
98,,,아무 말도 하지 않고 바로 돌아가는 거다!,
99,,펜리르,그래! 난 준비 완료! 고고!,
100,,,열정이 너무 넘치는 건 좋지 않은 현상인데…,
101,,비비안,......,
102,,펜리르,......,
103,,펜리르,지금 잘 안되고 있는 거 맞지?,
104,,비비안,잘 안되고 있는 거 같아.,
105,,펜리르,쳇! 재미없어! 간다.,
106,,,......,
107,,,왜 화를 내고 그래! 사람 무안하게,
108,,,(10분 후…),
109,,화타,"실래합니다… 계세요? 어머, 비비안이 있었구나! 사람 없는 줄 알았는데! 왜 울고 있어?",
110,,비비안,화타 선배님… 이렇게 예의 바르게… 문을 열고 들어오다니… 너무 감동적이에요.,
111,,화타,......,
112,,비비안,(눈물을 닦는다) 무슨 일로 저를 찾아오신 거요?,
113,,화타,컨디션이 별로 좋지 않은 거 같은데. 다음에 다시 찾아올게!,
114,,비비안,아니에요! 말씀하세요… 설마 저보고 점을 봐달라고 찾아온 거 아니죠?,
115,,화타,"그게 아니라, 보건실에 이상한 환자 두 명이 찾아왔는데 그 두 사람 주변에 있는 사람한테 알아봤는데 공통점이 모두 너한테 온 적이 있다고 해서…",
116,,화타,여기서 무슨 일이 있었던 거야?,
117,,비비안,두 환자가.... 누구인가요?,
118,,화타,(뒤돌아서 부른다) 들어와~,
119,,,꼬마 소녀 두 명이 손을 잡고 들어온다.,
120,,,어린이라서 당연히 귀여워야 하는 건데…,
121,,,왜 조금 찝찝하지?,
122,,비비안,…엥?,
123,,화타,우리 예의 바르게 언니라고 부르자!,
124,,꼬마 은월,언니!,
125,,꼬마 펜리르,언니!,
126,,비비안,......,
127,,,......,
128,,화타,"비비안! 쓰러지지 마, 정신차려!",
129,도망치고 싶다.,,의식이 흐려지기 시작했다.,
130,,,보통 이때면 한줄기의 빛이 들어오면서,
131,,,누군가가 나의 이름을 불러주면,
132,,,깨어날 때가 됐는데……,
133,,？？,비비안…,
134,,？？？,비비…안…,
135,,,이 부드러운 목소리…,
136,,팀원 A,왜 아직 안 깨어나지?,
