id,name,desc
1,Cérémonie d'Ouverture,\n
2,Nouveaux,\n
3,Maison Humain,\n
4,Maison Monstre,\n
5,Maison Ange,\n
6,Les Elfes de la Maison Fée,\n
7,Maison Démon,\n
8,Maison Fantôme,\n
9,Dîner,\n
10,Émeute,\n
11,Dortoir des Filles,\n
12,En Retard,\n
13,Pain aux Nouilles Sautées,\n
14,Amitié ! Ambition ! Victoire !,\n
15,Club de Livre d'Horreur,\n
16,Chado,\n
17,Union Étudiante,\n
18,SHINING BAND,\n
19,Tout à coup,\n
20,Lucifer,\n
21,Comité de Discipline,\n
22,Enquête,\n
23,Retour sur Scène,\n
24,Signe du Chaos,\n
25,Lune Rouge,\n
26,Seigneur de la Nuit,\n
27,Situation Dangereuse,\n
28,Inarrêtable,\n
29,Ailes déchues,\n
30,Détériorer,\n
31,Yume,\n
32,Fille Hanabi,\n
33,Petit vœu,\n
34,Grande Bataille dans la Rue,\n
35,Défenseur,\n
36,Nuit Sublime,\n
37,Graduer,\n
38,Photo étrange,\n
39,Clarté et Obscurité,\n
40,DEF,\n
41,Pratique Extraordinaire,\n
42,Fuir est honteux et inutile,\n
43,Fauteur de troubles,\n
44,Test Primaire,\n
45,Challenger,\n
46,Test Avancé,\n
47,Attrape moi si tu peux,\n
48,Fille Surpuissante,\n
49,Test Final,\n
50,Vérité Inattendue,\n
51,Le Début,\n
52,Nourriture Chinoise,\n
53,Chalet Enchanté,\n
54,Une Autre Divination,\n
55,Brouillard Noir,\n
56,Piégé,\n
57,Un Raid Eloigné,\n
58,Le Comité est tombé,\n
59,Nobunaga,\n
60,Fleur de Nuit,\n
61,Conflit,\n
62,Pierre Noire,\n
63,Le Rire de la Chauve Souris,\n
64,Derrière la Réalité,\n
65,Hors de Contrôle,\n
66,Enfer,\n
67,Nobunaga,\n
68,L'Œil du Jugement,\n
69,Blanc ou Noir,\n
70,Perdre,\n
71,Négociation du DEF,\n
72,Négociation Forcée,\n
73,Négociation Suspendue,\n
74,Effondrer,\n
75,Prendre Feu,\n
76,Bataille de l'Esprit,\n
77,S'Éloigner,\n
78,Voix de la Résistance,\n
79,Air,\n
80,Conspiration,\n
81,Lueur,\n
82,Fragment,\n
83,Invasion du Chaos,\n
84,L'Inébranlable,\n
85,Yume,\n
86,Li,\n
87,Conversation,\n
88,Jumeaux,\n
89,Impasse,\n
90,Sceau Brisé,\n
91,Invasion du Chaos,\n
92,Le Cauchemar est de Retour,\n
93,Légion du Chaos,\n
94,Unifier,\n
95,Contre toute attente,\n
96,Appel aux armes,\n
97,Contre Attaque,\n
98,Jour du Jugement,\n
99,Un Petit Espoir,\n
100,Exister,\n
101,Retour à la maison,\n
102,Croissance,\n
103,Célébration,\n
104,Interlude,\n
105,Encore,\n
106,Nouveaux Visages,\n
107,Retour des Légendes,\n
108,Invitation,\n
109,Figure de Terreur,\n
110,Détermination,\n
111,Entraînement Quotidien,\n
112,Le défi d'Ithil,\n
113,Grande Bibliothèque d'Ulbricht,\n
114,Labyrinthe,\n
115,La Déesse de la Guerre,\n
116,Pierre Philosophale,\n
117,Départ de la Ligne d'Arrivée,\n
118,La Deuxième Ligne de Défense,\n
119,L'élémentaliste légendaire,\n
120,"""Son"" Histoire",\n
121,Invasion Soudaine,\n
122,Les Abeilles,\n
123,Défense Activée,\n
124,Fermeture du Filet,\n
125,Dard Toxique,\n
126,Opposition,\n
127,Une Idée de Génie,\n
128,Poursuite,\n
129,En Terrain Ennemi,\n
130,「Elle」,\n
131,Le Vrai Œil,\n
132,Figure de Terreur ?,\n
133,Les Mimiques,\n
134,Chant du Temps,\n
135,Coopération,\n
136,L'Épée Brisée,\n
137,Retour d'Enfer,\n
138,Flamme de la Vengeance,\n
139,Choix,\n
140,Divergence,\n
141,Poursuite,\n
142,Les Otages,\n
143,Croyance,\n
144,Rituel Mystérieux,\n
145,Flammes Sans Fin,\n
146,Requiem,\n
147,Celui Qui Tient la Lame,\n
148,Renaissance,\n
149,Sacrifice,\n
150,Les Jumelles,\n
151,Il Était Une Fois,\n
152,Vérité Racontée,\n
153,Les Pièces sur le Plateau,\n
154,「Amour」,\n
155,Désespoir,\n
156,Turin,\n
157,Jacob ?,\n
158,Son Rêve,\n
159,Rédemption,\n
160,Le Jour d'Après,\n
161,Résultat de l'Entraînement,\n
162,Quatre Patients,\n
163,Le Docteur,\n
164,Intrusion dans la Librairie,\n
165,Nouvelle Suggestion,\n
166,Repos à la Source Chaude,\n
167,Inscription,\n
168,Odeur Familière,\n
169,Traversée de la Forêt,\n
170,À la Source,\n
171,Repos Temporaire,\n
172,Pas le moral,\n
173,Confirmation,\n
174,La Raison du Voyage,\n
175,Fille Solitaire,\n
176,Jeu de Turin,\n
177,Émotion,\n
178,Ombre du Passé,\n
179,Foehn,\n
180,Plan de l'Antiquité,\n
181,Indécision,\n
182,Mutations à l'Académie,\n
183,Conflits Internes et Externes,\n
184,Décision,\n
185,Détermination,\n
186,Futur sans Espoir,\n
187,Comme Prévu,\n
188,Serment Silencieux,\n
189,Fantôme,\n
190,Chat Curieux,\n
191,Adieu,\n
192,Changement,\n
193,Mauvais Pressentiment,\n
194,Cauchemar,\n
195,Ithil sous la Lune,\n
196,Karma,\n
197,Traître,\n
198,Face à Face,\n
199,Le Prix de la Candeur,\n
200,Futur Enterré,\n
201,Kidnappé,\n
202,A l'Écoute de l'Air,\n
203,Fausses Attentes,\n
204,Illusion dans les Flammes,\n
205,Rituel Terminé ?,\n
206,L'Ennemi de mon Ennemi,\n
207,Instinct de Survie,\n
208,Conversation,\n
209,Colère Divine,\n
210,Unité,\n
211,Compréhension Mutuelle,\n
212,Conspiration,\n
213,Conspiration,\n
214,Un moment de paix,\n
215,Retour au Sol,\n
216,Cendres Volcaniques,\n
217,Descente aux Enfers,\n
218,Le Tyran du Volcan,\n
219,Cocon Cauchemardesque,\n
220,Battre en Retraite,\n
221,Un Malheur ne vient jamais Seul,\n
222,Division des Forces,\n
223,Golem de Lave fait son Entrée,\n
224,Confusion,\n
225,Miracle,\n
226,Fissure dans la Roche,\n
227,Devoir,\n
228,La Dernière Lutte,\n
229,Pas le Temps de Célébrer,\n
230,À Partir d'Aujourd'hui,\n
