id,desc
1001,Explorer {1} Site(s) durant cette saison
1002,Atteindre le Point d'Arrivée de {1} Planète(s) durant cette saison
1003,Vaincre {1} Ennemis Élite durant cette saison
1004,Obtenir {1} Caisse(s) de Provision durant cette saison
1005,Vaincre {1} Pirates de l'Espace durant cette saison
1006,Atteindre {1}%% de l'Avancée d'Exploration d'une Planète durant cette saison
1007,Vaincre {1} Ennemis Ordinaires durant cette saison
1008,Vaincre {1} Ennemi(s) Suprême(s) durant cette saison
1009,Explorer {1} Satellite Mystérieux durant cette saison
1010,Vaincre un Tyran de la Galaxie Niv.{1} durant cette saison
