id,name,desc
1011001,Rage Primitive,Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1} et l'Attaque de {2}
1012001,Territoire Marqué,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et la Péné. Armure de {3}"
1013001,Instinct Sauvage,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et la Précision de {3}"
1014001,Heure de la Chasse,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et la Vitesse de {3}"
2011001,Cannon Abyssal,Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1} et l'Attaque de {2}
2012001,Bénédiction de Poséidon,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et les Dégâts Divins de {3}"
2013001,Manipuler le Courant,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et la Précision de {3}"
2014001,Surf,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et la Vitesse de {3}"
3011001,Puissance de la Fôret,Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1} et l'Attaque de {2}
3012001,Protection de la Nature,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et l'Armure de {3}"
3013001,Chant de Sirène,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et le Blocage de {3}"
3014001,Bénédiction de l'Esprit,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et la Vitesse de {3}"
4011001,Sabre Laser,Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1} et l'Attaque de {2}
4012001,Vortex Gravitationnel,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et les Dégâts Capacités de {3}"
4013001,Méditation,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et la Précision de {3}"
4014001,Libération des Ailes,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et la Vitesse de {3}"
5011001,Champ Magnétique,Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1} et l'Attaque de {2}
5012001,Détecteur de Chaleur,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et les Critiques de {3}"
5013001,Transformation Mécanique,"Le Servant entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et les Dégâts Critiques de {3}"
5014001,Ouragan,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et la Vitesse de {3}"
6011001,Accumulation d'Energie,Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1} et l'Attaque de {2}
6012001,Contemplation,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et les Dégâts Capacités de {3}"
6013001,Débrouillard,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et le Blocage de {3}"
6014001,Tempête Elémentaire,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et la Vitesse de {3}"
7011001,Odeur Sucrée,Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1} et l'Attaque de {2}
7012001,Vigne Protectrice,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et l'Armure de {3}"
7013001,Rideau de Fleurs,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et le Blocage de {3}"
7014001,Ouragan Printanier,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et la Vitesse de {3}"
8011001,Esprit Balistique,Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1} et l'Attaque de {2}
8012001,Balise Astrale,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et les Dégâts Divins de {3}"
8013001,Dracolère,"Le Servant entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et les Dégâts Critiques de {3}"
8014001,Vive Attaque,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et la Vitesse de {3}"
9011001,Cristaux Enflammés,Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1} et l'Attaque de {2}
9012001,Cornes de Cristaux,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2}, et l'Armure de {3}"
9013001,Volonté de Roche,"Le Servant entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et la Résistance aux Critiques de {3}"
9014001,Roc Déchaîné,"Le Serviteur entre dans le combat et boost l'équipe : Augmente les PV de {1}, l'Attaque de {2} et la Vitesse de {3}"
