id,name
1101,PV
1201,ATQ
1301,Crit
1401,Blocage
1501,Dégât des\nCompétences
1601,Vitesse
1701,Physique
1801,Valeur
2101,PV
2201,ATQ
2301,Crit
2401,Précision
2501,Dégâts des\nCompétences
2601,Vitesse
2701,Physique
2801,Valeur
3101,PV
3201,ATQ
3301,Blocage
3401,Précision
3501,Dégâts des\nCompétences
3601,Vitesse
3701,Physique
3801,Valeur
4101,PV
4201,Dégâts Critique
4301,Crit
4401,Péné. Armure
4501,Dégâts des\nCompétences
4601,Vitesse
4701,Physique
4801,Valeur
5101,PV
5201,Blocage
5301,Crit
5401,Vitesse
5501,Dégâts des\nCompétences
5601,Vitesse
5701,Physique
5801,Valeur
10101,Dégats Supp.\ncontre Mage
10201,Dégats Supp.\ncontre Éclaireur
10301,Dégats Supp.\ncontre Assassin
10401,Dégats Supp.\ncontre Prêtre
10501,Réduc. Dég.\ndes Mages
10601,Réduc. Dég.\ndes Éclaireurs
10701,Réduc. Dég.\ndes Assassins
10801,Réduc. Dég.\ndes Prêtres
11101,Dégats Supp.\ncontre Guerrier
11201,Dégats Supp.\ncontre Éclaireur
11301,Dégats Supp.\ncontre Assassin
11401,Dégats Supp.\ncontre Prêtre
11501,Réduc. Dég.\ndes Guerriers
11601,Réduc. Dég.\ndes Éclaireurs
11701,Réduc. Dég.\ndes Assassins
11801,Réduc. Dég.\ndes Prêtres
12101,Dégats Supp.\ncontre Guerrier
12201,Dégats Supp.\ncontre Mage
12301,Dégats Supp.\ncontre Assassin
12401,Dégats Supp.\ncontre Prêtre
12501,Réduc. Dég.\ndes Guerriers
12601,Réduc. Dég.\ndes Mages
12701,Réduc. Dég.\ndes Assassins
12801,Réduc. Dég.\ndes Prêtres
13101,Dégats Supp.\ncontre Guerrier
13201,Dégats Supp.\ncontre Mage
13301,Dégats Supp.\ncontre Éclaireur
13401,Dégats Supp.\ncontre Prêtre
13501,Réduc. Dég.\ndes Guerriers
13601,Réduc. Dég.\ndes Mages
13701,Réduc. Dég.\ndes Éclaireurs
13801,Réduc. Dég.\ndes Prêtres
14101,Dégats Supp.\ncontre Guerrier
14201,Dégats Supp.\ncontre Mage
14301,Dégats Supp.\ncontre Éclaireur
14401,Dégats Supp.\ncontre Assassin
14501,Réduc. Dég.\ndes Guerriers
14601,Réduc. Dég.\ndes Mages
14701,Réduc. Dég.\ndes Éclaireurs
14801,Réduc. Dég.\ndes Assassins
