id,desc
1,Augmenter le niveau d'une Fille à 10
2,Obtenir 1 Fille 5 étoiles
3,Transférer 1 Fille
4,Obtenir 1000 Pièces d'Or via Butin de Campagne
5,Acheter 2 fois au Marché
6,Augmenter le niveau d'une Fille à 30
7,Équiper une Fille de 4 équipements bleus au minimum
8,Passer l'étape 1-12 dans Campagne
9,Combattre 1 fois dans Campagne ou Arène avec 6 Filles dans votre équipe
10,Utiliser 3 Tickets du Distributeur Normal
11,Invoquer 1 Fille 5 étoiles avec des Fragments
12,Activer 1 Cristal d'une Fille
13,Tirer 2 fois dans Capsule Avancée
14,Obtenir 5000 Pièces d'Or via Butin de Campagne
15,Passer la 10ème étape dans Test
16,Passer l'étape 2-10 dans Campagne
17,Graduer 1 Fille à 5 étoiles
18,Augmenter le niveau d'une Fille à 60
19,Acheter 3 fois au Marché
20,Synthétiser 1 Équipement
21,Avoir 5 amis
22,Tirer 10 fois dans Capsule Avancée
23,"Gagner 3 batailles dans Arène, Arène d'Élite ou Arène Ultime"
24,Passer l'étape 4-5 dans Campagne
25,Créer ou rejoindre une Guilde
26,Augmenter le niveau d'une Fille à 100
27,Utiliser 1 Sceau
28,Utiliser 1 Bouton Bois ou Bouton Chic
29,Améliorer le niveau d'une capacité à 10 dans le Laboratoire
30,Finir 1 Job 4 étoiles (ou +)
31,Passer la 50ème étape dans Test
32,Passer l'étape 5-10 dans Campagne
33,Augmenter le niveau de 3 Filles à 100
34,Obtenir 10000 Pièces d'Or via Dortoir
35,Échanger 1 Fille dans Recruter
36,Passer l'étape 7-10 dans Campagne
37,Obtenir 1 Fille 6 étoiles
38,Obtenir 5000 Pièces d'Or dans les Échos du Temps
39,Augmenter le niveau d'une Fille à 140
40,Atteindre le niveau 44 de joueur
41,Combattre 1 fois dans Sanctuaire
42,Augmenter le niveau de 4 Filles à 100
43,Passer la 100ème étape dans Test
44,Passer l'étape 9-10 dans Campagne
45,Améliorer le niveau de 2 capacités à 10 dans le Laboratoire
46,Améliorer 1 Cristal au niveau Jade Dragon minimum
47,Passer la 135ème étape dans Test
48,Passer la 3ème étape dans Défi du Personnage
49,Utiliser 5 Boutons Bois ou Boutons Chic
50,Finir 1 Job 5 étoiles (ou +)
51,"Gagner 10 batailles dans Arène, Arène d'Élite ou Arène Ultime"
52,Passer l'étape 11-10 dans Campagne
53,Équiper 1 Fille d'une Antiquité bleue au minimum
54,Explorer 1 fois dans l'Excursion Scolaire
55,Entraîner 1 Serviteur
56,Passer l'étape 13-10 dans Campagne
57,Atteindre le niveau 58 de joueur
58,Améliorer le niveau d'une Aura de Serviteur à 5
59,Améliorer un Cristal au niveau Cristal Runique minimum
60,Obtenir 300000 Pièces d'Or via Butin de Campagne
61,Augmenter le niveau d'un Serviteur à 5
62,Augmenter le niveau d'une Fille à 160
63,Équiper une Fille de 4 équipements orange au minimum
64,Infliger 800000 de dégâts total aux Boss de Guilde
65,Équiper 1 Fille d'une Antiquité verte au minimum
66,Finir 1 Job 6 étoiles (ou+)
67,Passer la 150ème étape dans Test
68,Passer l'étape 14-10 dans Campagne
69,Tirer 3 fois dans Capsule d'Amitié
70,Augmenter le niveau d'un Serviteur à 15
71,Obtenir 1 Fille 7 étoiles
72,Obtenir 350000 Pièces d'Or via Butin de Campagne
73,Passer l'étape 15-5 dans Campagne
74,Infliger 1000000 de dégâts au total aux Boss de Guilde
75,Passer la 200ème étape dans Test
76,Acheter 1 meuble dans Boutique de Dortoir
77,Augmenter le niveau d'une Antiquité à 2
78,Améliorer le niveau de l'Aura d'un Serviteur à 10
79,Passer le 10ème étage du niveau Facile dans Patrouille
80,Passer l'étape 15-10 dans Campagne
81,Débloquer 10 techniques du Planétarium dans les Échos du Temps
82,Augmenter le niveau d'une Fille à 180
83,Infliger 2000000 de dégâts au total aux Boss de Guilde
84,Passer le 50ème étage du niveau Facile dans Patrouille
85,Améliorer le niveau de l'Aura d'un Serviteur à 20
86,Ouvrir 5 Coffres dans l'Excursion Scolaire
87,Défier 1 fois le Boss dans Sanctuaire
88,"Gagner 20 batailles dans Arène, Arène d'Élite ou Arène Ultime"
89,Utiliser 5 Sceaux
90,Acheter 1 fois dans le Magasin de Chance - Arène
91,Passer la 250ème étape dans Test
92,Passer l'étape 16-10 dans Campagne
93,Obtenir 500000 Pièces d'Or via Butin de Campagne
94,Passer 10 étapes dans Examen des Maisons
95,Finir 2 Jobs 6 étoiles (ou+)
96,Améliorer le niveau de l'Aura d'un Serviteur à 25
97,Passer l'étape 17-5 dans Campagne
98,Tirer 1 Jeton de Capsule Cosmique
99,Vaincre 5 Ami Boss
100,Explorer 20 fois dans l'Excursion Scolaire
101,Acheter 3 fois dans la Boutique de Patrouille
102,Passer le 100ème étage du niveau Facile dans Patrouille
103,Augmenter le niveau d'une Fille à 200
104,Obtenir 1 Fille 9 étoiles
105,Passer l'étape 17-10 dans Campagne
106,Passer la 6ème étape dans Défi du Personnage
107,Évoluer un Serviteur 1 fois
108,Utiliser 1 Ticket du Distributeur Avancé
109,Passer l'étape 18-5 dans Campagne
110,Améliorer 1 Cristal au niveau Cristal du Paradis minimum
111,Passer la 300ème étape dans Test
112,Utiliser 10 Boutons Bois ou Boutons Chic
113,Atteindre 20 de Faveur avec une Fille
114,Infliger 5000000 de dégâts au total aux Boss de Guilde
115,Passer la 330ème étape dans Test
116,Passer l'étape 1-10 dans Pratique Extra-Scolaire
117,Utiliser 30 Tickets du Distributeur Normal
118,Débloquer 20 techniques du Planétarium dans les Échos du Temps
119,Passer les 6 premiers chapitres de 3 Défis du Personnage
120,Passer l'étape 18-10 dans Campagne
121,Augmenter une Antiquité à 4 étoiles
122,Améliorer le niveau de 4 capacités à 20 dans le Laboratoire
123,Passer la 350ème étape dans Test
124,Explorer 50 fois dans l'Excursion Scolaire
