id,name
25010001,Essence d'Âme de bas niveau
25010002,Essence d'Âme de niveau moyen
25010003,Essence d'Âme de haut niveau
25050500,[Cristal Ultime Ⅰ] Pierre de Synthèse
25060600,[Invocateur] Pierre de Synthèse
25060700,[Juge] Pierre de Synthèse
25060800,[Destructeur] Pierre de Synthèse
25060900,[Dominateur] Pierre de Synthèse
25010101,Écaille
25010102,Griffe
25010103,Plume
25010104,Coquille
25020101,[Topaze ordinaireⅠ] Écaille
25020102,[Topaze ordinaireⅠ] Griffe
25020103,[Topaze ordinaire Ⅱ] Plume
25020104,[Topaze ordinaire Ⅱ] Coquille
25030101,[Améthyste ordinaireⅠ] Écaille
25030102,[Améthyste ordinaireⅠ] Griffe
25030103,[Améthyste ordinaire Ⅱ] Plume
25030104,[Améthyste ordinaire Ⅱ] Coquille
25030201,[Améthyste primaireⅠ] Écaille
25030202,[Améthyste primaireⅠ] Griffe
25030203,[Améthyste primaireⅠ] Plume
25030204,[Améthyste primaireⅠ] Coquille
25030205,[Améthyste primaire Ⅱ] Étoile
25030206,[Améthyste primaire Ⅱ] Lune
25030301,[Améthyste intermédiaireⅠ] Écaille
25030302,[Améthyste intermédiaireⅠ] Griffe
25030303,[Améthyste intermédiaireⅠ] Plume
25030304,[Rubis intermédiaireⅠ] Coquille
25030305,[Améthyste intermédiaire Ⅱ] Étoile
25030306,[Améthyste intermédiaire Ⅱ] Lune
25030401,[Améthyste avancéeⅠ] Écaille
25030402,[Améthyste avancéeⅠ] Griffe
25030403,[Améthyste avancéeⅠ] Plume
25030404,[Améthyste avancéeⅠ] Coquille
25030405,[Améthyste avancée Ⅱ] Étoile
25030406,[Améthyste avancée Ⅱ] Lune
25040101,[Jade ordinaireⅠ] Écaille
25040102,[Jade ordinaireⅠ] Griffe
25040103,[Jade ordinaire Ⅱ] Plume
25040104,[Jade ordinaire Ⅱ] Coquille
25040105,[Jade ordinaire Ⅲ] Étoile
25040106,[Jade ordinaire Ⅲ] Lune
25040201,[Jade primaire Ⅰ] Écaille
25040202,[Jade primaire Ⅰ] Griffe
25040203,[Jade primaire Ⅰ] Plume
25040204,[Jade primaire Ⅰ] Coquille
25040205,[Jade primaire Ⅱ] Étoile
25040206,[Jade primaire Ⅱ] Lune
25040207,[Jade primaire Ⅱ] Soleil
25040301,[Jade intermédiaireⅠ] Écaille
25040302,[Jade intermédiaire Ⅰ] Griffe
25040303,[Jade intermédiaire Ⅰ] Plume
25040304,[Jade intermédiaireⅠ] Coquille
25040305,[Jade intermédiaire Ⅱ] Étoile
25040306,[Jade intermédiaire Ⅱ] Lune
25040307,[Jade intermédiaire Ⅱ] Soleil
25040401,[Jade avancée Ⅰ] Écaille
25040402,[Jade avancée Ⅰ] Griffe
25040403,[Jade avancée Ⅰ] Plume
25040404,[Jade avancée Ⅰ] Coquille
25040405,[Jade avancée Ⅱ] Étoile
25040406,[Jade avancée Ⅱ] Lune
25040407,[Jade avancée Ⅱ] Soleil
25050101,[Rubis ordinaire Ⅰ] Écaille
25050102,[Rubis ordinaire Ⅰ] Griffe
25050103,[Rubis ordinaire Ⅱ] Plume
25050104,[Rubis ordinaire Ⅱ] Coquille
25050105,[Rubis ordinaire Ⅲ] Étoile
25050106,[Rubis ordinaire Ⅲ] Lune
25050107,[Rubis ordinaire Ⅲ] Soleil
25050201,[Rubis primaire Ⅰ] Écaille
25050202,[Rubis primaire Ⅰ] Griffe
25050203,[Rubis primaire Ⅰ] Plume
25050204,[Rubis primaireⅠ] Coquille
25050205,[Rubis primaire Ⅱ] Étoile
25050206,[Rubis primaire Ⅱ] Lune
25050207,[Rubis primaire Ⅱ] Soleil
25050301,[Rubis intermédiaireⅠ] Écaille
25050302,[Rubis intermédiaireⅠ] Griffe
25050303,[Rubis intermédiaireⅠ] Plume
25050304,[Rubis intermédiaireⅠ] Coquille
25050305,[Rubis intermédiaire Ⅱ] Étoile
25050306,[Rubis intermédiaire Ⅱ] Lune
25050307,[Rubis intermédiaire Ⅱ] Soleil
25050401,[Rubis avancé Ⅰ] Écaille
25050402,[Rubis avancé Ⅰ] Griffe
25050403,[Rubis avancé Ⅰ] Plume
25050404,[Rubis avancé Ⅰ] Coquille
25050405,[Rubis avancé Ⅰ] Étoile
25050406,[Rubis avancé Ⅰ] Lune
25050407,[Rubis avancé Ⅰ] Soleil
25050501,[Rubis ultime Ⅰ] Écaille
25050502,[Rubis ultime Ⅰ] Griffe
25050503,[Rubis ultime Ⅰ] Plume
25050504,[Rubis ultime Ⅰ] Coquille
25050505,[Rubis ultime Ⅰ] Étoile
25050506,[Rubis ultime Ⅰ] Lune
25050507,[Rubis ultime Ⅰ] Soleil
25060601,[Invocateur] Écaille
25060602,[Invocateur] Griffe
25060603,[Invocateur] Plume
25060604,[Invocateur] Coquille
25060605,[Invocateur] Étoile
25060606,[Invocateur] Lune
25060607,[Invocateur] Soleil
25060701,[Juge] Écaille
25060702,[Juge] Griffe
25060703,[Juge] Plume
25060704,[Juge] Coquille
25060705,[Juge] Étoile
25060706,[Juge] Lune
25060707,[Juge] Soleil
25060801,[Destructeur] Écaille
25060802,[Destructeur] Griffe
25060803,[Destructeur] Plume
25060804,[Destructeur] Coquille
25060805,[Destructeur] Étoile
25060806,[Destructeur] Lune
25060807,[Destructeur] Soleil
25060901,[Dominateur] Écaille
25060902,[Dominateur] Griffe
25060903,[Dominateur] Plume
25060904,[Dominateur] Coquille
25060905,[Dominateur] Étoile
25060906,[Dominateur] Lune
25060907,[Dominateur] Soleil
