id,title,name,dialog,select_text
1,,,Dans la nuit silencieuse.\nLe campus n'avait pas encore la coutume de fêter Halloween.,
2,,,La jeune vampirette solitaire errait sans but sur le Campus.,
3,,Dracula,Les poches de sang frais doivent également se reposer...\nC'est encore une nuit très ennuyeuse...,
4,,XXX,Ah ! Ennuyeuse ?\nAujourd'hui c'est Halloween jeune vampirette~,
5,,XXX,"Mais c'est vraiment dommage,\nOn dirait que personne n'a idée de ce qu'est cette fête.",
6,,Dracula,Qui es-tu ?\nDe la nourriture sur pattes ?\nQui t'a autorisé à me parler ?...,
7,,Dracula,"Halloween ?\nJe crois avoir déjà entendu parler de ça auparavant, je ne m'en suis juste pas préoccuper.\nLes fêtes pour ceux qui ont une vie aussi longue que la mienne ne sont pas intéressantes.",
8,,Sorcière,"Je suis Sorcière, petite vampirette~\nJ'ai entendu ce que tu viens de dire, il semblerait que tu aies un problème avec tes poches de sang ?",
9,,Dracula,Tu convoites mes proies ?\nTu peux toujours rêver ! Et en plus c'est quoi le rapport avec Halloween ?,
10,,Sorcière,"Ne te trompe pas, je voudrais juste que tu viennes voir mon épicerie rien de plus~",
11,,Dracula,Une épicerie ? Ce n'est pas la peine...,
12,,Sorcière,"Écoute petite vampirette,\nLes fêtes n'ont pas forcément besoin d'avoir un sens,\nLe plus important c'est de ce faire des souvenirs communs.",
13,,Sorcière,"Ce n'est pas tous les jours Halloween,\nSi tu m'aides à faire connaître Halloween à l'école,\nJe t'offrirais un cadeau qui pourra t'aider à attirer tes poches de sang~",
14,,Dracula,"Hmmm, ça a l'air intéressant...\nJe vais aller y jeter un œil~",
15,,Saint,"Réveille-toi~ Réveille-toi~,\nC'est interdit de dormir ici !",
16,,Wildtress,"Ouah, Dracula !\nCe sont tes nouveaux habits ?\nOn dirait une citrouille, je peux goûter ?",
17,,,"Dracula a ouvert ses yeux,\nIl semblerait que c'est toujours le soir,\nElle était en train de dormir au milieu de la route.",
18,,Dracula,(Elle semble se souvenir d'une conversation avec Sorcière avant qu'elle ne perde connaissance)\nJe... Je vais bien...,
19,,Saint,"Le plus important c'est que tu ailles bien,\nTu devrais retourner au dortoir te reposer,\nIl n'est pas autorisé d'être à l'extérieur des dortoirs durant la nuit !",
20,,Sorcière,"Bonjour tout le monde,\nJoyeuse fête d'Halloween !",
21,,Wildtress,"Hé l'étrangère,\n Ta citrouille a l'air appétissante !",
22,,Saint,Tu es...\ntu t'appelles Sorcière c'est bien ça ?\nQu'est-ce que tu fais dehors au milieu de la nuit ?,
23,,Dracula,Qu'est-ce que tu as fait à mes habits ?\nJe me rappelle juste être allée avec toi à l'épicerie...,
24,,Sorcière,"Hahaha,\nNe sois pas si méfiante,\nC'est juste un petit cadeau que je t'ai offert~",
25,,Sorcière,"Écoutez-moi tous, durant cette nuit d'Halloween,\nJe voudrais organiser un super événement~\nDu genre un dîner de bonbon, ou bien une compétition entre Filles~",
